country,country_label,state,state_label,county,county_label,unit_label,year,Dairy cows,Beef cattle,excl cattle,"Fattening pigs, live weight 50 kg or over",Sheep,County Layers,County broiler,标记
AT,Austria,AT1,Ostösterreich,AT11,Burgenland (AT),Thousand heads (animals),2007,4813.468547464735,7071.979057591622,15099.999999999998,120654.246209443,5680.163186012627,320045.00000000006,5314837.5,
AT,Austria,AT1,Ostösterreich,AT12,Niederösterreich,Thousand heads (animals),2007,103990.97674418605,158726.64107038977,308300.0,1526824.6429413152,69493.24647887323,2079416.1445783132,19234650.0,
AT,Austria,AT1,Ostösterreich,AT13,Wien,Thousand heads (animals),2007,0.0,0.0,200.0,438.7427134888836,266.2576493443419,701.0843373493976,0.0,
AT,Austria,AT2,Südösterreich,AT21,Kärnten,Thousand heads (animals),2007,33593.9992375143,61290.48516579406,144000.0,302293.72959384084,52452.75692083536,337922.6506024097,10603311.718750002,
AT,Austria,AT2,Südösterreich,AT22,Steiermark,Thousand heads (animals),2007,81026.7205489897,111973.0017452007,228500.0,1668538.5393982246,56624.12676056338,1893979.3373493976,17600126.562499996,
AT,Austria,AT3,Westösterreich,AT31,Oberösterreich,Thousand heads (animals),2007,165061.85894014488,199194.07678883072,369800.0,1885277.439861733,53251.52986886838,983971.8674698796,14352170.312500002,
AT,Austria,AT3,Westösterreich,AT32,Salzburg,Thousand heads (animals),2007,57360.500190621424,51861.1797556719,93100.0,24569.591955377487,29732.104176784847,66252.46987951806,168725.0,
AT,Austria,AT3,Westösterreich,AT33,Tirol,Thousand heads (animals),2007,56859.097216927184,63647.81151832461,109700.0,26763.305522821905,82806.12894609034,49776.98795180723,63271.87500000001,
AT,Austria,AT3,Westösterreich,AT34,Vorarlberg,Thousand heads (animals),2007,23365.378574151735,22001.712623618383,35100.0,29395.761803755202,14999.180913064594,86934.45783132529,152907.03125,
BE,Belgium,BE1,Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,BE10,Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,Thousand heads (animals),2007,68811.81944468999,55797.04921140006,,724726.9125568186,15242.189902501588,445064.16244577465,13226825.960782258,
BE,Belgium,BE2,Vlaams Gewest,BE21,Prov. Antwerpen,Thousand heads (animals),2007,72234.8938980099,77202.43829963917,,236959.420712075,21815.688516026024,1805531.635242484,19476904.07909939,
BE,Belgium,BE2,Vlaams Gewest,BE22,Prov. Limburg (BE),Thousand heads (animals),2007,1641.985417452045,80823.60586120938,,1400596.0320479632,7732.67942090738,236255.36193746116,26572835.262866355,
BE,Belgium,BE2,Vlaams Gewest,BE23,Prov. Oost-Vlaanderen,Thousand heads (animals),2007,47968.997704675254,129736.95105279026,,1633081.782475806,36297.14673661282,1478795.3446562774,31240697.87061519,
BE,Belgium,BE2,Vlaams Gewest,BE24,Prov. Vlaams-Brabant,Thousand heads (animals),2007,51600.37677369357,44804.61486861672,,57778.191267455055,17351.619030234302,213114.64420096026,34794083.51188891,
BE,Belgium,BE2,Vlaams Gewest,BE25,Prov. West-Vlaanderen,Thousand heads (animals),2007,4212.808564881235,24780.61411312571,,593561.0653973267,27889.132082701282,390662.57084523415,12188266.790647987,
BE,Belgium,BE3,Région wallonne,BE31,Prov. Brabant wallon,Thousand heads (animals),2007,27912.768856749524,53450.945248232056,,1506346.0256667868,8686.638940285331,1929263.7878901204,24740292.219575133,
BE,Belgium,BE3,Région wallonne,BE32,Prov. Hainaut,Thousand heads (animals),2007,23791.667813518186,107291.97334435687,,1746790.534354991,1476.3858068375464,760285.2624699201,27434298.097399592,
BE,Belgium,BE3,Région wallonne,BE33,Prov. Liège,Thousand heads (animals),2007,39223.020640328,49497.62665300501,,1378450.4111281931,13327.072715890274,1381703.369165785,26519512.25807893,
