country,country_label,state,state_label,county,county_label,unit_label,year,Dairy cows,Beef cattle,excl cattle,"Fattening pigs, live weight 50 kg or over",Sheep,County Layers,County broiler,标记
AT,Austria,AT1,Ostösterreich,AT11,Burgenland (AT),Thousand heads (animals),1990,14661.736725663719,116477.46180471961,35000.0,3073.155566477524,4658.64553314121,1051259.4883993792,4382095.500639615,
AT,Austria,AT1,Ostösterreich,AT12,Niederösterreich,Thousand heads (animals),1990,184737.88274336283,31408.046818942024,440000.0,187007.35130670082,51245.100864553315,1231495.4404456266,8208172.552638625,
AT,Austria,AT1,Ostösterreich,AT13,Wien,Thousand heads (animals),1990,0.0,81710.57225647317,0.0,1137874.123507164,0.0,301034.14940792957,6392589.488110154,
AT,Austria,AT2,Südösterreich,AT21,Kärnten,Thousand heads (animals),1990,63534.19247787611,6042.133630944384,163000.0,251986.8259831769,40996.08069164265,926769.1894462188,3571022.8309370806,
AT,Austria,AT2,Südösterreich,AT22,Steiermark,Thousand heads (animals),1990,150527.16371681416,171080.3908042377,291000.0,1054184.9146474113,52176.829971181556,354662.12063401134,6702148.893154433,
AT,Austria,AT3,Westösterreich,AT31,Oberösterreich,Thousand heads (animals),1990,276618.09955752216,87246.07667337904,489000.0,1028310.153804641,50313.37175792507,158710.6223706849,3454884.2767135464,
AT,Austria,AT3,Westösterreich,AT32,Salzburg,Thousand heads (animals),1990,79173.37831858407,134592.48542024512,100000.0,176591.76167837807,30747.06051873199,1062455.7931431436,7883021.526247284,
AT,Austria,AT3,Westösterreich,AT33,Tirol,Thousand heads (animals),1990,86015.52212389381,127574.08749545128,128000.0,1263317.7100078664,82923.89048991355,811374.6993247827,4985828.282688929,
AT,Austria,AT3,Westösterreich,AT34,Vorarlberg,Thousand heads (animals),1990,28346.024336283186,69327.74509560772,34000.0,202814.00349818394,10249.020172910663,902238.4968282239,9012236.648870338,
BE,Belgium,BE1,Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,BE10,Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,Thousand heads (animals),1990,0.0,0.0,400.0,0.0,100.0,,,
BE,Belgium,BE2,Vlaams Gewest,BE21,Prov. Antwerpen,Thousand heads (animals),1990,99300.0,118200.0,152899.99999999997,324500.0,14600.0,,,
BE,Belgium,BE2,Vlaams Gewest,BE22,Prov. Limburg (BE),Thousand heads (animals),1990,52800.0,24900.0,110299.99999999999,189800.0,12200.0,,,
BE,Belgium,BE2,Vlaams Gewest,BE23,Prov. Oost-Vlaanderen,Thousand heads (animals),1990,122400.0,33500.0,292799.99999999994,442000.0,19300.0,,,
BE,Belgium,BE2,Vlaams Gewest,BE24,Prov. Vlaams-Brabant,Thousand heads (animals),1990,32500.0,18000.0,96600.0,71700.0,13800.0,,,
BE,Belgium,BE2,Vlaams Gewest,BE25,Prov. West-Vlaanderen,Thousand heads (animals),1990,137100.0,53700.0,346200.0,1111600.0,31000.0,,,
BE,Belgium,BE3,Région wallonne,BE31,Prov. Brabant wallon,Thousand heads (animals),1990,18400.0,1800.0000000000005,56100.0,8500.0,4800.0,,,
BE,Belgium,BE3,Région wallonne,BE32,Prov. Hainaut,Thousand heads (animals),1990,126800.0,7200.0,270600.0,43300.0,14500.0,,,
BE,Belgium,BE3,Région wallonne,BE33,Prov. Liège,Thousand heads (animals),1990,119000.0,6000.0,209800.0,40900.0,11500.0,,,
BE,Belgium,BE3,Région wallonne,BE34,Prov. Luxembourg (BE),Thousand heads (animals),1990,56200.0,1200.0000000000002,306600.0,6400.0,11500.0,,,
BE,Belgium,BE3,Région wallonne,BE35,Prov. Namur,Thousand heads (animals),1990,66000.0,2800.0000000000005,206200.0,6500.0,10800.0,,,
BG,Bulgaria,BG3,Severna i yugoiztochna Bulgaria,BG31,Severozapaden,Thousand heads (animals),1990,42931.70487668601,18458.518720939537,,777824.0916809225,1883511.288330323,2846528.350080272,5919389.122818027,
BG,Bulgaria,BG3,Severna i yugoiztochna Bulgaria,BG32,Severen tsentralen,Thousand heads (animals),1990,144812.8799857163,175802.53342209395,,1475429.2012800884,1972449.3533536526,935163.7234198309,7017542.616712916,
BG,Bulgaria,BG3,Severna i yugoiztochna Bulgaria,BG33,Severoiztochen,Thousand heads (animals),1990,88729.83234171203,99049.5343839529,,1226830.3038991652,1476018.8928247325,2859817.3437524764,19935660.97655869,
BG,Bulgaria,BG3,Severna i yugoiztochna Bulgaria,BG34,Yugoiztochen,Thousand heads (animals),1990,68427.90570681613,190740.90014331785,,674630.4375660401,1445325.9224986897,1828089.8544707652,94921584.12151922,
BG,Bulgaria,BG4,Yugozapadna i yuzhna tsentralna Bulgaria,BG41,Yugozapaden,Thousand heads (animals),1990,132190.5423628355,23442.31571589148,,1093900.0150362041,251595.8295780315,2037622.3972489785,28202958.784020428,
