country,country_label,state,state_label,county,county_label,unit_label,year,Dairy cows,Beef cattle,excl cattle,"Fattening pigs, live weight 50 kg or over",Sheep,County Layers,County broiler,标记
AT,Austria,AT1,Ostösterreich,AT11,Burgenland (AT),Thousand heads (animals),2013,4265.067980965329,7244.241031733865,13950.0,96124.47609291365,1025173.1855137249,292697.9013332212,3909074.1213702736,
AT,Austria,AT1,Ostösterreich,AT12,Niederösterreich,Thousand heads (animals),2013,103284.076478586,163963.97558638663,280160.0,1382699.3500311591,90332.02665828503,1981735.3745215964,24053208.816834155,
AT,Austria,AT1,Ostösterreich,AT13,Wien,Thousand heads (animals),2013,19.837525492862,26.535681434922584,59.9999999999999,278.21845468281816,415928.9795348188,812.2975985195775,0.0,
AT,Austria,AT2,Südösterreich,AT21,Kärnten,Thousand heads (animals),2013,33515.49932019035,61881.20910623947,131910.00000000006,305205.6447870515,48841.07208214011,420770.15603314125,12745121.314752096,
AT,Austria,AT2,Südösterreich,AT22,Steiermark,Thousand heads (animals),2013,79905.55268524813,111423.32634523993,199920.0,1597159.4088491648,72655.04502805522,2419022.248391303,18112613.680528563,
AT,Austria,AT3,Westösterreich,AT31,Oberösterreich,Thousand heads (animals),2013,166327.73249490143,205041.21044764685,327689.99999999994,2000344.3194270153,76692.00277059905,1066546.7468562054,17702032.59119427,
AT,Austria,AT3,Westösterreich,AT32,Salzburg,Thousand heads (animals),2013,57102.317131203265,54557.36103020083,84520.00000000001,20031.728737162906,33620.92584573119,88811.20410480716,277997.61257009604,
AT,Austria,AT3,Westösterreich,AT33,Tirol,Thousand heads (animals),2013,56814.67301155676,65728.88291430323,97870.0,16971.325735651906,93247.60725012224,64713.042015393024,55599.522514019205,
AT,Austria,AT3,Westösterreich,AT34,Vorarlberg,Thousand heads (animals),2013,24023.243371855882,22502.25785681435,31730.000000000007,13029.897627645316,15301.700938278505,102891.02914581318,175352.3402365221,
BE,Belgium,BE1,Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,BE10,Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,Thousand heads (animals),2013,162.6111514533001,39.874319912948856,399.9999999999999,0.0,109.25928301160778,999631.5111819728,50019412.766317725,
BE,Belgium,BE2,Vlaams Gewest,BE21,Prov. Antwerpen,Thousand heads (animals),2013,68034.69897748907,483954.62078346027,109630.0,1729118.741119128,20709.600461745653,1856556.0517619997,52195597.90810391,
BE,Belgium,BE2,Vlaams Gewest,BE22,Prov. Limburg (BE),Thousand heads (animals),2013,33543.066963672405,62522.933623503806,75329.99999999999,811307.735828811,12356.231642403642,1191119.2856448074,2010687.0883331443,
BE,Belgium,BE2,Vlaams Gewest,BE23,Prov. Oost-Vlaanderen,Thousand heads (animals),2013,70067.3383706553,41788.2872687704,226790.0,1909465.3105419406,20441.418585262618,1128038.385914032,26166176.295694113,
BE,Belgium,BE2,Vlaams Gewest,BE24,Prov. Vlaams-Brabant,Thousand heads (animals),2013,15728.111926677526,39355.95375408052,73650.0,288089.60047863226,12028.453793368819,571609.653948198,34055846.398273684,
BE,Belgium,BE2,Vlaams Gewest,BE25,Prov. West-Vlaanderen,Thousand heads (animals),2013,81775.34127529291,100164.29162132753,289560.0,6338203.665828844,30582.666581158213,1187053.723939276,3587538.1686340836,
BE,Belgium,BE3,Région wallonne,BE31,Prov. Brabant wallon,Thousand heads (animals),2013,6594.785586717171,2671.5794341675737,42480.0,43236.685601688216,2810.943372025909,575116.7397550154,42515072.97517212,
BE,Belgium,BE3,Région wallonne,BE32,Prov. Hainaut,Thousand heads (animals),2013,56615.782564323985,30663.35201305766,230490.0,292544.9937081969,10240.574616815238,1915560.6920625756,16463086.474574994,
BE,Belgium,BE3,Région wallonne,BE33,Prov. Liège,Thousand heads (animals),2013,72687.18469962514,13836.389009793253,173820.00000000003,223815.71032343447,13031.652664657217,283003.7727554602,44374370.29387247,
BE,Belgium,BE3,Région wallonne,BE34,Prov. Luxembourg (BE),Thousand heads (animals),2013,26830.839989794516,14474.378128400436,300110.0,64196.40505555321,17104.0441223626,1248832.0000643258,18882220.58065817,
BE,Belgium,BE3,Région wallonne,BE35,Prov. Namur,Thousand heads (animals),2013,28276.272447157182,16667.465723612622,198580.0,215021.15151377206,15465.154877188483,158478.18297233857,205991.05036560295,
BG,Bulgaria,BG3,Severna i yugoiztochna Bulgaria,BG31,Severozapaden,Thousand heads (animals),2013,37212.44095770152,14660.891588441009,16260.000000000005,88810.1775565162,198216.1888009453,578945.4154867689,5207541.506322155,
BG,Bulgaria,BG3,Severna i yugoiztochna Bulgaria,BG32,Severen tsentralen,Thousand heads (animals),2013,35424.17899441341,16643.416160500645,17730.000000000004,307929.57770533627,185963.62261512215,1189941.411971487,13731532.050577242,
BG,Bulgaria,BG3,Severna i yugoiztochna Bulgaria,BG33,Severoiztochen,Thousand heads (animals),2013,39129.752753391855,16104.952696484448,19550.0,207199.067854865,265156.3081337521,1171626.7942583733,11075302.034084663,
BG,Bulgaria,BG3,Severna i yugoiztochna Bulgaria,BG34,Yugoiztochen,Thousand heads (animals),2013,48117.15179569034,18589.227314559175,32849.99999999999,257138.5966267451,298212.29492009716,751916.8049995117,5338049.917537107,
BG,Bulgaria,BG4,Yugozapadna i yuzhna tsentralna Bulgaria,BG41,Yugozapaden,Thousand heads (animals),2013,28215.824070231443,18907.410270568744,23330.0,72706.6230600241,305974.91421372123,384606.971975393,2999134.4694887297,
BG,Bulgaria,BG4,Yugozapadna i yuzhna tsentralna Bulgaria,BG42,Yuzhen tsentralen,Thousand heads (animals),2013,100658.86927374302,48082.33977544636,53899.99999999998,111058.99652753171,401660.67131636216,1132962.601308466,8196440.021990106,
CH,Switzerland,CH0,Schweiz/Suisse/Svizzera,CH01,Région lémanique,Thousand heads (animals),2013,,0.0,,,0.0,,,
CH,Switzerland,CH0,Schweiz/Suisse/Svizzera,CH02,Espace Mittelland,Thousand heads (animals),2013,,0.0,,,0.0,,,
CH,Switzerland,CH0,Schweiz/Suisse/Svizzera,CH03,Nordwestschweiz,Thousand heads (animals),2013,,0.0,,,0.0,,,
CH,Switzerland,CH0,Schweiz/Suisse/Svizzera,CH04,Zürich,Thousand heads (animals),2013,,0.0,,,0.0,,,
CH,Switzerland,CH0,Schweiz/Suisse/Svizzera,CH05,Ostschweiz,Thousand heads (animals),2013,,0.0,,,0.0,,,
CH,Switzerland,CH0,Schweiz/Suisse/Svizzera,CH06,Zentralschweiz,Thousand heads (animals),2013,,0.0,,,0.0,,,
CH,Switzerland,CH0,Schweiz/Suisse/Svizzera,CH07,Ticino,Thousand heads (animals),2013,,0.0,,,0.0,,,
CY,Cyprus,CY0,Kypros,CY00,Kypros,Thousand heads (animals),2013,20626.0,15197.0,22910.0,608624.0,556583.0,660000.0,10935000.0,
CZ,Czechia,CZ0,Cesko,CZ01,Praha,Thousand heads (animals),2013,397.2482881730744,394.496462264151,920.0,3804.542301822877,24812.036263935006,777574.5193070014,,
CZ,Czechia,CZ0,Cesko,CZ02,Strední Cechy,Thousand heads (animals),2013,45455.13537420403,21302.808962264153,98239.99999999999,574764.2687192903,10401.601416258432,39607.439507649826,15996094.563268164,
CZ,Czechia,CZ0,Cesko,CZ03,Jihozápad,Thousand heads (animals),2013,88040.1518663576,64565.92099056603,269019.99999999994,522706.9947845919,14658.028531519018,523958.39806731907,20751566.89848226,
CZ,Czechia,CZ0,Cesko,CZ04,Severozápad,Thousand heads (animals),2013,14727.980284016732,15911.357311320757,56420.0,99010.89356207343,54034.22956179292,63363.98545360791,6056153.348204522,
CZ,Czechia,CZ0,Cesko,CZ05,Severovýchod,Thousand heads (animals),2013,75189.16974395864,44578.10023584906,179020.00000000003,441234.11329677515,29656.977666637424,961711.8227503094,26625168.525565322,
CZ,Czechia,CZ0,Cesko,CZ06,Jihovýchod,Thousand heads (animals),2013,85209.75781312445,32611.70754716981,179450.00000000003,724486.9273532223,51059.019326152484,126529.19731295266,23658703.057341553,
CZ,Czechia,CZ0,Cesko,CZ07,Strední Morava,Thousand heads (animals),2013,43012.05840193963,30639.22523584906,102170.0,308724.6887357247,14617.421991708909,666134.0459923946,5535880.943008354,
CZ,Czechia,CZ0,Cesko,CZ08,Moravskoslezsko,Thousand heads (animals),2013,20706.567021021503,12886.884433962265,54580.0,92004.9681038386,45323.6852419958,844120.5916087653,5718432.664129816,
DE,Germany,DE1,Baden-Württemberg,DE11,Stuttgart,Thousand heads (animals),2013,,26912.754297120406,,,47161.94193670159,1492946.7308884545,19307907.044793695,
DE,Germany,DE1,Baden-Württemberg,DE12,Karlsruhe,Thousand heads (animals),2013,,14580.959553079158,,,56594.79766438145,306280.70008107205,2112358.607236188,
DE,Germany,DE1,Baden-Württemberg,DE13,Freiburg,Thousand heads (animals),2013,,159809.90040697448,,,22983.505544874395,703896.2277647955,2228063.6433067094,
DE,Germany,DE1,Baden-Württemberg,DE14,Tübingen,Thousand heads (animals),2013,,138523.5830201739,,,1964.5539608626598,815832.8961800754,6820663.536567411,
DE,Germany,DE2,Bayern,DE21,Oberbayern,Thousand heads (animals),2013,,141052.92850036942,,,29576.836541836823,817206.3522342505,13187407.316242775,
DE,Germany,DE2,Bayern,DE22,Niederbayern,Thousand heads (animals),2013,,83106.78736202545,,,76556.25579335976,1491573.2748342787,15919826.244985092,
DE,Germany,DE2,Bayern,DE23,Oberpfalz,Thousand heads (animals),2013,,69975.56295106563,,,52447.3320212293,1122113.5962611476,10653763.705878021,
DE,Germany,DE2,Bayern,DE24,Oberfranken,Thousand heads (animals),2013,,21102.258774858088,,,102185.94747040003,230740.61710143546,1676239.6251242221,
DE,Germany,DE2,Bayern,DE25,Mittelfranken,Thousand heads (animals),2013,,129401.23459157092,,,102917.04367912516,497877.819638514,4889279.472928706,
DE,Germany,DE2,Bayern,DE26,Unterfranken,Thousand heads (animals),2013,,48551.37583749084,,,37510.12893772434,386627.8792503219,2655282.2380286353,
DE,Germany,DE2,Bayern,DE27,Schwaben,Thousand heads (animals),2013,,152570.7863797274,,,67172.88991643599,872831.3224283467,7965846.714085906,
DE,Germany,DE3,Berlin,DE30,Berlin,Thousand heads (animals),2013,,22606.6190219082,,,91606.87057258566,686.7280270876054,17800.77478008024,
DE,Germany,DE4,Brandenburg,DE40,Brandenburg,Thousand heads (animals),2013,,19619.058543661824,,,80000.80753235836,4662883.303924842,85277578.37977104,
DE,Germany,DE4,Brandenburg,DE41,Brandenburg - Nordost (NUTS 2006),Thousand heads (animals),2013,,71369.11555073393,,,49454.73050366942,,,
DE,Germany,DE4,Brandenburg,DE42,Brandenburg - Südwest (NUTS 2006),Thousand heads (animals),2013,,16738.517477342,,,55851.78631663739,,,
DE,Germany,DE5,Bremen,DE50,Bremen,Thousand heads (animals),2013,,118504.88739998368,,,5387.785127148451,3433.640135438027,26701.16217012036,
DE,Germany,DE6,Hamburg,DE60,Hamburg,Thousand heads (animals),2013,,63155.02175908081,,,105882.40421803638,3433.640135438027,23734.36637344032,
DE,Germany,DE7,Hessen,DE71,Darmstadt,Thousand heads (animals),2013,,116143.76835858147,,,5011.260222661475,434012.1131193667,1400327.6160329785,
DE,Germany,DE7,Hessen,DE72,Gießen,Thousand heads (animals),2013,,86560.04709671074,,,72067.72360314414,208078.59220754445,1501198.6731200998,
DE,Germany,DE7,Hessen,DE73,Kassel,Thousand heads (animals),2013,,117563.85538176732,,,105367.71300357342,576164.8147265011,6663423.35934337,
DE,Germany,DE8,Mecklenburg-Vorpommern,DE80,Mecklenburg-Vorpommern,Thousand heads (animals),2013,,158540.5365687766,,,27069.941101331067,3368400.9728647047,37942351.44374102,
DE,Germany,DE9,Niedersachsen,DE91,Braunschweig,Thousand heads (animals),2013,,138287.4183815115,,,42029.70167396637,218379.5126138586,5245294.968530309,
DE,Germany,DE9,Niedersachsen,DE92,Hannover,Thousand heads (animals),2013,,53413.63572436308,,,80023.43646184768,1773818.493967285,28270597.1465641,
DE,Germany,DE9,Niedersachsen,DE93,Lüneburg,Thousand heads (animals),2013,,23193.066890786333,,,6938.405453812591,1102198.483475607,41294830.69398947,
DE,Germany,DE9,Niedersachsen,DE94,Weser-Ems,Thousand heads (animals),2013,,127864.50039257786,,,30161.30746628121,22110582.288139634,349758523.2664066,
DE,Germany,DEA,Nordrhein-Westfalen,DEA1,Düsseldorf,Thousand heads (animals),2013,,150753.40928405363,,,86017.37885443549,,,
DE,Germany,DEA,Nordrhein-Westfalen,DEA2,Köln,Thousand heads (animals),2013,,6511.035816757038,,,12899.263108558238,,,
DE,Germany,DEA,Nordrhein-Westfalen,DEA3,Münster,Thousand heads (animals),2013,,158876.47947267868,,,48623.53634687561,,,
DE,Germany,DEA,Nordrhein-Westfalen,DEA4,Detmold,Thousand heads (animals),2013,,116515.22792434154,,,12850.695976611458,,,
DE,Germany,DEA,Nordrhein-Westfalen,DEA5,Arnsberg,Thousand heads (animals),2013,,89833.91113893274,,,88681.85184810236,,,
DE,Germany,DEB,Rheinland-Pfalz,DEB1,Koblenz,Thousand heads (animals),2013,,23133.215124793784,,,9160.092490987303,,,
DE,Germany,DEB,Rheinland-Pfalz,DEB2,Trier,Thousand heads (animals),2013,,93533.09281620225,,,43452.57348291348,,,
