country,country_label,state,state_label,county,county_label,unit_label,year,Dairy cows,Beef cattle,excl cattle,"Fattening pigs, live weight 50 kg or over",Sheep,County Layers,County broiler,标记
AT,Austria,AT1,Ostösterreich,AT11,Burgenland (AT),Thousand heads (animals),2002,6315.38947368421,8495.783783783783,15800.0,132767.1814125768,5667.3,328108.13330226066,5214155.067478169,
AT,Austria,AT1,Ostösterreich,AT12,Niederösterreich,Thousand heads (animals),2002,119483.09439728354,169915.67567567568,334200.0,1365410.430760165,69162.05,1870464.9265905388,18289899.973537974,
AT,Austria,AT1,Ostösterreich,AT13,Wien,Thousand heads (animals),2002,101.86112054329372,0.0,0.0,454.6821281252631,419.8,828.555892177426,0.0,
AT,Austria,AT2,Südösterreich,AT21,Kärnten,Thousand heads (animals),2002,40133.28149405772,63010.39639639638,145600.0,385115.7625220978,53839.35,313194.1272430669,11036359.177913027,
AT,Austria,AT2,Südösterreich,AT22,Steiermark,Thousand heads (animals),2002,91165.70288624788,114693.0810810811,234500.0,1599117.0446165502,60136.35,1556856.521401383,14286462.026991267,
AT,Austria,AT3,Westösterreich,AT31,Oberösterreich,Thousand heads (animals),2002,191193.3232597623,211686.61261261263,400300.0,1819637.8767573028,57617.549999999996,969410.3938475882,11886551.645056015,
AT,Austria,AT3,Westösterreich,AT32,Salzburg,Thousand heads (animals),2002,64274.36706281834,53098.64864864865,95600.0,28644.974071891575,30330.55,111855.04544395249,75333.50974684661,
AT,Austria,AT3,Westösterreich,AT33,Tirol,Thousand heads (animals),2002,63153.8947368421,66550.3063063063,115700.0,44104.166428150515,88053.04999999999,105226.59830653308,102238.33465643467,
AT,Austria,AT3,Westösterreich,AT34,Vorarlberg,Thousand heads (animals),2002,24344.8078098472,21947.441441441442,35800.0,25916.881303139995,15007.85,77055.69797250061,113000.26462026994,
BE,Belgium,BE1,Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,BE10,Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,Thousand heads (animals),2002,99.99601527478,0.0,300.0,0.0,0.0,1734470.1126934052,2750188.4337772997,
BE,Belgium,BE2,Vlaams Gewest,BE21,Prov. Antwerpen,Thousand heads (animals),2002,81196.76440312136,486375.83790060383,139700.0,1724127.4250888776,17304.138273045508,611049.948749196,62912478.68289033,
BE,Belgium,BE2,Vlaams Gewest,BE22,Prov. Limburg (BE),Thousand heads (animals),2002,40498.3861862859,106543.59405480725,95400.0,822164.5505332657,15403.683780630105,43398.653560391045,26354328.682562012,
