country,country_label,state,state_label,county,county_label,unit_label,year,Dairy cows,Beef cattle,excl cattle,"Fattening pigs, live weight 50 kg or over",Sheep,County Layers,County broiler,标记
AT,Austria,AT1,Ostösterreich,AT11,Burgenland (AT),Thousand heads (animals),1999,7890.559679037112,10396.3606168446,16700.0,164611.47142057717,6777.663173287838,327339.0699983452,4908201.264778664,
AT,Austria,AT1,Ostösterreich,AT12,Niederösterreich,Thousand heads (animals),1999,120929.47642928787,151946.8090154211,348700.00000000006,1471433.9240546804,72531.11186936389,1915556.842627834,16976997.525433045,
AT,Austria,AT1,Ostösterreich,AT13,Wien,Thousand heads (animals),1999,0.0,0.0,100.0,875.5929330881766,505.79575920058494,923.382425947377,0.0,
AT,Austria,AT2,Südösterreich,AT21,Kärnten,Thousand heads (animals),1999,40782.66800401203,77572.84460260974,144200.00000000003,330098.53577424254,56345.647574945164,333341.05576700316,9603489.689304372,
AT,Austria,AT2,Südösterreich,AT22,Steiermark,Thousand heads (animals),1999,97789.74523570712,126355.76749703441,236000.0,1597519.306419378,69597.49646600048,1476950.1903028293,16399891.668957932,
AT,Austria,AT3,Westösterreich,AT31,Oberösterreich,Thousand heads (animals),1999,194870.2266800401,171140.09015421115,402700.0,1792338.7340314975,60290.85449670972,1102980.3077941418,12965271.377508936,
AT,Austria,AT3,Westösterreich,AT32,Salzburg,Thousand heads (animals),1999,62415.21364092277,45584.04270462633,91400.0,40715.07138860021,34596.42992932001,123733.24507694853,100853.45064613692,
AT,Austria,AT3,Westösterreich,AT33,Tirol,Thousand heads (animals),1999,70039.79939819459,55980.403321470934,100600.0,48595.4077863938,99439.446258835,138045.6726791329,89647.51168545504,
AT,Austria,AT3,Westösterreich,AT34,Vorarlberg,Thousand heads (animals),1999,23937.65295887663,35187.68208778173,30300.000000000004,31083.549124630266,14971.554472337315,161130.2333278173,89647.51168545504,
BE,Belgium,BE1,Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,BE10,Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,Thousand heads (animals),1999,100.0,0.0,300.0,0.0,200.0,,,
BE,Belgium,BE2,Vlaams Gewest,BE21,Prov. Antwerpen,Thousand heads (animals),1999,82200.0,127500.0,141600.00000000003,439100.0,13800.0,,,
BE,Belgium,BE2,Vlaams Gewest,BE22,Prov. Limburg (BE),Thousand heads (animals),1999,42300.0,24800.0,100300.0,215800.0,12300.0,,,
