country,country_label,state,state_label,county,county_label,unit_label,year,Dairy cows,Beef cattle,excl cattle,"Fattening pigs, live weight 50 kg or over",Sheep,County Layers,County broiler,标记
AT,Austria,AT1,Ostösterreich,AT11,Burgenland (AT),Thousand heads (animals),1983,172225.18642929252,80150.30255497445,,693094.5296725035,2977.459241323648,1085298.1986218912,5069141.093202445,
AT,Austria,AT1,Ostösterreich,AT12,Niederösterreich,Thousand heads (animals),1983,197692.69688153986,164506.36212768249,,749648.1531469411,32286.823648103305,810334.6685997586,3416550.7540279236,
AT,Austria,AT1,Ostösterreich,AT13,Wien,Thousand heads (animals),1983,75807.1126483403,19329.989132007486,,609587.3437851152,93.045601291364,855551.3802588958,8715789.043319454,
AT,Austria,AT2,Südösterreich,AT21,Kärnten,Thousand heads (animals),1983,123490.12623593454,65902.60409098801,,677706.4023432037,28564.99959644875,390367.47913819615,5198691.883725918,
AT,Austria,AT2,Südösterreich,AT22,Steiermark,Thousand heads (animals),1983,88785.13585234284,125484.47589352129,,24305.920688497794,36846.058111380145,816751.4138150009,809131.6493902421,
AT,Austria,AT3,Westösterreich,AT31,Oberösterreich,Thousand heads (animals),1983,59625.813177453325,5830.001849207871,,531007.3201201255,34799.05488297014,1146222.9926963574,7698174.42461261,
AT,Austria,AT3,Westösterreich,AT32,Salzburg,Thousand heads (animals),1983,128764.43093330853,209345.78708133247,,638864.3636264391,22330.94430992736,892918.7761140721,9596574.510488592,
AT,Austria,AT3,Westösterreich,AT33,Tirol,Thousand heads (animals),1983,61944.40649916627,13139.769826410295,,553832.0900020819,65038.87530266344,671600.6491762567,9647694.229358286,
AT,Austria,AT3,Westösterreich,AT34,Vorarlberg,Thousand heads (animals),1983,73927.09134262198,61342.70744387553,,517549.87661509245,7629.739305891848,1098954.4415795717,940252.4118745305,
BE,Belgium,BE1,Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,BE10,Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,Thousand heads (animals),1983,100.0,100.0,400.0,0.0,0.0,,,
BE,Belgium,BE2,Vlaams Gewest,BE21,Prov. Antwerpen,Thousand heads (animals),1983,119000.0,86100.00000000001,122000.0,191700.0,11500.0,,,
BE,Belgium,BE2,Vlaams Gewest,BE22,Prov. Limburg (BE),Thousand heads (animals),1983,60600.0,29200.000000000004,85399.99999999999,130600.0,5500.0,,,
BE,Belgium,BE2,Vlaams Gewest,BE23,Prov. Oost-Vlaanderen,Thousand heads (animals),1983,143800.0,49700.0,235800.0,314700.0,12100.0,,,
BE,Belgium,BE2,Vlaams Gewest,BE24,Prov. Vlaams-Brabant,Thousand heads (animals),1983,,0.0,,,0.0,,,
BE,Belgium,BE2,Vlaams Gewest,BE25,Prov. West-Vlaanderen,Thousand heads (animals),1983,160800.0,69700.0,282799.99999999994,927200.0,25100.0,,,
BE,Belgium,BE3,Région wallonne,BE31,Prov. Brabant wallon,Thousand heads (animals),1983,,0.0,,,0.0,,,
BE,Belgium,BE3,Région wallonne,BE32,Prov. Hainaut,Thousand heads (animals),1983,131600.0,17000.0,235900.0,26600.0,13300.0,,,
BE,Belgium,BE3,Région wallonne,BE33,Prov. Liège,Thousand heads (animals),1983,149300.0,9100.0,184400.0,44400.0,7800.0,,,
BE,Belgium,BE3,Région wallonne,BE34,Prov. Luxembourg (BE),Thousand heads (animals),1983,78400.0,2600.0,240200.0,6400.0,6900.0,,,
BE,Belgium,BE3,Région wallonne,BE35,Prov. Namur,Thousand heads (animals),1983,76800.0,6600.000000000001,164799.99999999997,7900.0,8300.0,,,
BG,Bulgaria,BG3,Severna i yugoiztochna Bulgaria,BG31,Severozapaden,Thousand heads (animals),1983,122343.10271021163,39502.00757027939,,612969.052054479,806056.4753272008,673660.9327145158,14405585.739195297,
BG,Bulgaria,BG3,Severna i yugoiztochna Bulgaria,BG32,Severen tsentralen,Thousand heads (animals),1983,174883.47751462983,219674.32018619514,,1366408.7310754438,3154918.1421321076,155385.85064665112,17217561.345512982,
BG,Bulgaria,BG3,Severna i yugoiztochna Bulgaria,BG33,Severoiztochen,Thousand heads (animals),1983,136248.64823928825,138496.12027086382,,697389.5833714782,2039709.5759701785,4384267.138940858,41648453.92257658,
BG,Bulgaria,BG3,Severna i yugoiztochna Bulgaria,BG34,Yugoiztochen,Thousand heads (animals),1983,151305.92584565154,79654.03190279072,,1067330.8901364086,2702143.3936394346,2548123.074581511,27416179.89961402,
