country,country_label,state,state_label,county,county_label,unit_label,year,Dairy cows,Beef cattle,excl cattle,"Fattening pigs, live weight 50 kg or over",Sheep,County Layers,County broiler,标记
AT,Austria,AT1,Ostösterreich,AT11,Burgenland (AT),Thousand heads (animals),1981,36269.411259867615,62570.92257067437,,262024.6540158556,2655.360792951542,784072.4255348246,7922926.280893008,
AT,Austria,AT1,Ostösterreich,AT12,Niederösterreich,Thousand heads (animals),1981,28966.11435153401,303.8108179290505,,646896.1785974983,31667.636123348024,779239.1614644353,8328576.257867268,
AT,Austria,AT1,Ostösterreich,AT13,Wien,Thousand heads (animals),1981,247975.48709498366,62620.35173524104,,623582.1962105681,98.34669603524229,493294.5277274044,9047185.493666762,
AT,Austria,AT2,Südösterreich,AT21,Kärnten,Thousand heads (animals),1981,214518.2026438313,142122.40332702547,,417753.17076549976,26946.99471365639,951622.492276372,883099.3897030934,
AT,Austria,AT2,Südösterreich,AT22,Steiermark,Thousand heads (animals),1981,16503.585452680112,84278.5083844847,,473336.82462833833,33634.57004405287,1398528.5066531855,5790970.50025335,
AT,Austria,AT3,Westösterreich,AT31,Oberösterreich,Thousand heads (animals),1981,193922.0953548842,60098.603677458246,,778271.239451947,35699.85066079295,1082572.7099285598,1388364.9516171867,
AT,Austria,AT3,Westösterreich,AT32,Salzburg,Thousand heads (animals),1981,39097.37390596135,128605.79496836672,,604547.6379061763,22029.659911894272,1198513.516216179,8581239.096146213,
AT,Austria,AT3,Westösterreich,AT33,Tirol,Thousand heads (animals),1981,18868.75053151532,137014.2509154038,,118329.3118999399,61761.72511013216,1381642.6806623403,214359.6446786064,
AT,Austria,AT3,Westösterreich,AT34,Vorarlberg,Thousand heads (animals),1981,177818.97940474233,77919.35360341653,,822793.7865241762,8654.50925110132,139513.979536698,8052278.3851745175,
BE,Belgium,BE1,Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,BE10,Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,Thousand heads (animals),1981,200.0,100.0,399.9999999999999,0.0,0.0,,,
BE,Belgium,BE2,Vlaams Gewest,BE21,Prov. Antwerpen,Thousand heads (animals),1981,112500.0,81600.0,116400.0,183100.0,11600.0,,,
BE,Belgium,BE2,Vlaams Gewest,BE22,Prov. Limburg (BE),Thousand heads (animals),1981,58600.0,25000.0,80800.00000000001,134400.0,4200.0,,,
BE,Belgium,BE2,Vlaams Gewest,BE23,Prov. Oost-Vlaanderen,Thousand heads (animals),1981,142300.0,47200.0,228100.0,290600.0,10300.0,,,
BE,Belgium,BE2,Vlaams Gewest,BE24,Prov. Vlaams-Brabant,Thousand heads (animals),1981,,0.0,,,0.0,,,
BE,Belgium,BE2,Vlaams Gewest,BE25,Prov. West-Vlaanderen,Thousand heads (animals),1981,154700.0,66800.0,273600.0,931800.0,21600.0,,,
BE,Belgium,BE3,Région wallonne,BE31,Prov. Brabant wallon,Thousand heads (animals),1981,,0.0,,,0.0,,,
BE,Belgium,BE3,Région wallonne,BE32,Prov. Hainaut,Thousand heads (animals),1981,129000.0,18200.0,227100.0,26800.0,10500.0,,,
BE,Belgium,BE3,Région wallonne,BE33,Prov. Liège,Thousand heads (animals),1981,149700.0,9100.0,178500.00000000003,46600.0,6000.0,,,
BE,Belgium,BE3,Région wallonne,BE34,Prov. Luxembourg (BE),Thousand heads (animals),1981,79400.0,3200.0,221600.0,6300.0,5400.0,,,
