country,country_label,state,state_label,county,county_label,unit_label,year,Dairy cows,Beef cattle,excl cattle,"Fattening pigs, live weight 50 kg or over",Sheep,County Layers,County broiler,标记
AT,Austria,AT1,Ostösterreich,AT11,Burgenland (AT),Thousand heads (animals),1991,14818.35616438356,151226.11750992574,32000.0,1020631.189530836,6593.98097826087,1123072.6323135362,10289022.286944922,
AT,Austria,AT1,Ostösterreich,AT12,Niederösterreich,Thousand heads (animals),1991,181771.83561643836,109382.39365534681,441000.0,131756.3207399108,54635.84239130435,65259.6658013318,7596685.996593427,
AT,Austria,AT1,Ostösterreich,AT13,Wien,Thousand heads (animals),1991,0.0,67994.65206001897,0.0,916286.2437848591,0.0,1145442.7427033628,9763107.021165695,
AT,Austria,AT2,Südösterreich,AT21,Kärnten,Thousand heads (animals),1991,59273.42465753424,33298.427515512594,162000.0,479011.8892615716,43331.875,988235.7222817836,358892.80508114374,
AT,Austria,AT2,Südösterreich,AT22,Steiermark,Thousand heads (animals),1991,147195.67123287672,65046.117827716254,286000.0,557079.3321726549,55577.83967391304,649168.660087175,1651873.8421091377,
AT,Austria,AT3,Westösterreich,AT31,Oberösterreich,Thousand heads (animals),1991,272657.7534246575,121679.69499102201,476000.0,887314.5148568131,53693.84510869565,1046060.5468266745,9930454.838986792,
AT,Austria,AT3,Westösterreich,AT32,Salzburg,Thousand heads (animals),1991,78043.34246575342,207291.6822297342,102000.0,821918.6567469559,32027.90760869565,533554.9273450632,6560674.040640788,
AT,Austria,AT3,Westösterreich,AT33,Tirol,Thousand heads (animals),1991,83970.68493150684,4141.723842793932,124000.0,230281.17776366905,88547.7445652174,708670.3537880187,7693710.837237809,
AT,Austria,AT3,Westösterreich,AT34,Vorarlberg,Thousand heads (animals),1991,27660.931506849312,104867.19036792954,35000.0,135811.67514272916,12245.964673913042,138534.74885305474,2235578.3312402763,
BE,Belgium,BE1,Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,BE10,Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,Thousand heads (animals),1991,100.0,0.0,199.9999999999999,0.0,100.0,,,
BE,Belgium,BE2,Vlaams Gewest,BE21,Prov. Antwerpen,Thousand heads (animals),1991,95000.0,113300.0,149099.99999999997,342500.0,13400.0,,,
BE,Belgium,BE2,Vlaams Gewest,BE22,Prov. Limburg (BE),Thousand heads (animals),1991,50500.0,25400.0,107600.0,172800.0,11500.0,,,
BE,Belgium,BE2,Vlaams Gewest,BE23,Prov. Oost-Vlaanderen,Thousand heads (animals),1991,117300.0,35800.0,287000.0,423500.0,18800.0,,,
BE,Belgium,BE2,Vlaams Gewest,BE24,Prov. Vlaams-Brabant,Thousand heads (animals),1991,30100.0,14900.0,96900.0,53800.0,13400.0,,,
BE,Belgium,BE2,Vlaams Gewest,BE25,Prov. West-Vlaanderen,Thousand heads (animals),1991,129200.0,55300.0,347900.0,1235800.0,28800.0,,,
BE,Belgium,BE3,Région wallonne,BE31,Prov. Brabant wallon,Thousand heads (animals),1991,17800.0,1300.0,56800.000000000015,7200.0,4600.000000000001,,,
BE,Belgium,BE3,Région wallonne,BE32,Prov. Hainaut,Thousand heads (animals),1991,124200.0,6200.0,272700.00000000006,39500.0,14200.0,,,
BE,Belgium,BE3,Région wallonne,BE33,Prov. Liège,Thousand heads (animals),1991,114700.0,5100.0,210300.00000000003,32200.000000000004,11600.0,,,
BE,Belgium,BE3,Région wallonne,BE34,Prov. Luxembourg (BE),Thousand heads (animals),1991,53500.0,1500.0,308600.0,3900.0,10600.0,,,
BE,Belgium,BE3,Région wallonne,BE35,Prov. Namur,Thousand heads (animals),1991,64599.99999999999,3100.0000000000005,209600.0,5800.0,11400.0,,,
BG,Bulgaria,BG3,Severna i yugoiztochna Bulgaria,BG31,Severozapaden,Thousand heads (animals),1991,54867.5437043547,24866.311155234464,,976353.1098818972,2216379.3152067563,1149596.4327000054,9399535.167942904,
BG,Bulgaria,BG3,Severna i yugoiztochna Bulgaria,BG32,Severen tsentralen,Thousand heads (animals),1991,34672.84834591223,158092.38392591005,,1155590.2067116296,1371667.650925875,3038433.704369433,22513926.777530998,
BG,Bulgaria,BG3,Severna i yugoiztochna Bulgaria,BG33,Severoiztochen,Thousand heads (animals),1991,15802.170871498745,72709.91659927122,,1508468.8507635396,2029865.9817216648,866980.3711899855,24689586.810444694,
BG,Bulgaria,BG3,Severna i yugoiztochna Bulgaria,BG34,Yugoiztochen,Thousand heads (animals),1991,116813.05299689298,122059.24691566778,,828967.0460899941,1642072.0418228286,1138334.593874427,7874250.059797129,
BG,Bulgaria,BG4,Yugozapadna i yuzhna tsentralna Bulgaria,BG41,Yugozapaden,Thousand heads (animals),1991,149635.13597337957,54861.080978383245,,204838.10107366345,665799.1392180499,2973176.5435024886,17991308.422177665,
BG,Bulgaria,BG4,Yugozapadna i yuzhna tsentralna Bulgaria,BG42,Yuzhen tsentralen,Thousand heads (animals),1991,202233.24810796182,131627.06042553333,,235260.68547927498,510358.8711048255,1943478.35436366,736392.7621066198,
CH,Switzerland,CH0,Schweiz/Suisse/Svizzera,CH01,Région lémanique,Thousand heads (animals),1991,,0.0,,,0.0,,,
CH,Switzerland,CH0,Schweiz/Suisse/Svizzera,CH02,Espace Mittelland,Thousand heads (animals),1991,,0.0,,,0.0,,,
CH,Switzerland,CH0,Schweiz/Suisse/Svizzera,CH03,Nordwestschweiz,Thousand heads (animals),1991,,0.0,,,0.0,,,
CH,Switzerland,CH0,Schweiz/Suisse/Svizzera,CH04,Zürich,Thousand heads (animals),1991,,0.0,,,0.0,,,
CH,Switzerland,CH0,Schweiz/Suisse/Svizzera,CH05,Ostschweiz,Thousand heads (animals),1991,,0.0,,,0.0,,,
CH,Switzerland,CH0,Schweiz/Suisse/Svizzera,CH06,Zentralschweiz,Thousand heads (animals),1991,,0.0,,,0.0,,,
CH,Switzerland,CH0,Schweiz/Suisse/Svizzera,CH07,Ticino,Thousand heads (animals),1991,,0.0,,,0.0,,,
CY,Cyprus,CY0,Kypros,CY00,Kypros,Thousand heads (animals),1991,16903.0,14800.0,31900.0,436000.0,500000.0,950000.0,11600000.0,
CZ,Czechia,CZ0,Cesko,CZ01,Praha,Thousand heads (animals),1991,,0.0,,,0.0,,,
CZ,Czechia,CZ0,Cesko,CZ02,Strední Cechy,Thousand heads (animals),1991,,0.0,,,0.0,,,
CZ,Czechia,CZ0,Cesko,CZ03,Jihozápad,Thousand heads (animals),1991,,0.0,,,0.0,,,
CZ,Czechia,CZ0,Cesko,CZ04,Severozápad,Thousand heads (animals),1991,,0.0,,,0.0,,,
CZ,Czechia,CZ0,Cesko,CZ05,Severovýchod,Thousand heads (animals),1991,,0.0,,,0.0,,,
CZ,Czechia,CZ0,Cesko,CZ06,Jihovýchod,Thousand heads (animals),1991,,0.0,,,0.0,,,
