country,country_label,state,state_label,county,county_label,unit_label,year,Dairy cows,Beef cattle,excl cattle,"Fattening pigs, live weight 50 kg or over",Sheep,County Layers,County broiler,标记
AT,Austria,AT1,Ostösterreich,AT11,Burgenland (AT),Thousand heads (animals),1997,75199.95710070983,7811.401544401544,,174041.6695563086,6994.472052500567,330836.22725378524,4303004.981961862,
AT,Austria,AT1,Ostösterreich,AT12,Niederösterreich,Thousand heads (animals),1997,89461.59803321376,179662.23552123553,,1382284.7612104972,71914.99434261145,2115244.6173079596,18977773.234839376,
AT,Austria,AT1,Ostösterreich,AT13,Wien,Thousand heads (animals),1997,85159.1077543377,0.0,,1205.8314287965954,394.05476352115863,842.8948465064594,5433.087098436695,
AT,Austria,AT2,Südösterreich,AT21,Kärnten,Thousand heads (animals),1997,14324.42504448088,85215.28957528959,,299850.0819607534,57827.53654673003,350644.2561466871,8828766.534959627,
AT,Austria,AT2,Südösterreich,AT22,Steiermark,Thousand heads (animals),1997,7435.421467362054,142735.61003861003,,1488799.8707541968,69255.12468884363,1657131.268231699,14826894.691633737,
AT,Austria,AT3,Westösterreich,AT31,Oberösterreich,Thousand heads (animals),1997,89502.01217764436,189604.0193050193,,1625862.7098274094,69156.61099796333,1170359.4943742186,15946110.6339117,
AT,Austria,AT3,Westösterreich,AT32,Salzburg,Thousand heads (animals),1997,90707.37550134156,42607.64478764479,,45821.59429427063,36450.065625707175,136127.51771079318,228189.65813434112,
AT,Austria,AT3,Westösterreich,AT33,Tirol,Thousand heads (animals),1997,76934.38504670374,61070.95752895753,,54664.358105445666,107971.00520479746,144135.01875260455,59763.95808280363,
AT,Austria,AT3,Westösterreich,AT34,Vorarlberg,Thousand heads (animals),1997,101150.71787420615,26984.8416988417,,27734.122862321696,15466.649468205478,162678.70537574668,76063.21937811372,
BE,Belgium,BE1,Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,BE10,Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,Thousand heads (animals),1997,100.0,0.0,300.0,0.0,100.0,,,
BE,Belgium,BE2,Vlaams Gewest,BE21,Prov. Antwerpen,Thousand heads (animals),1997,85000.0,125100.0,143100.0,430600.0,12300.0,,,
BE,Belgium,BE2,Vlaams Gewest,BE22,Prov. Limburg (BE),Thousand heads (animals),1997,42400.0,24700.0,102599.99999999999,213200.0,10300.0,,,
BE,Belgium,BE2,Vlaams Gewest,BE23,Prov. Oost-Vlaanderen,Thousand heads (animals),1997,95300.0,27800.0,277900.0,537500.0,16300.0,,,
BE,Belgium,BE2,Vlaams Gewest,BE24,Prov. Vlaams-Brabant,Thousand heads (animals),1997,23600.0,20300.0,93700.0,77600.0,13300.0,,,
BE,Belgium,BE2,Vlaams Gewest,BE25,Prov. West-Vlaanderen,Thousand heads (animals),1997,104100.0,51000.0,340200.00000000006,1433800.0,24000.0,,,
BE,Belgium,BE3,Région wallonne,BE31,Prov. Brabant wallon,Thousand heads (animals),1997,13300.0,800.0,55500.0,8400.0,4200.0,,,
BE,Belgium,BE3,Région wallonne,BE32,Prov. Hainaut,Thousand heads (animals),1997,96800.0,5300.0,281700.0,51200.0,12100.0,,,
BE,Belgium,BE3,Région wallonne,BE33,Prov. Liège,Thousand heads (animals),1997,95100.0,4000.0,209000.00000000003,36300.0,11100.0,,,
BE,Belgium,BE3,Région wallonne,BE34,Prov. Luxembourg (BE),Thousand heads (animals),1997,38700.0,1000.0,339700.0,8700.0,11100.0,,,
BE,Belgium,BE3,Région wallonne,BE35,Prov. Namur,Thousand heads (animals),1997,45900.0,2100.0,232200.0,8000.0,10100.0,,,
BG,Bulgaria,BG3,Severna i yugoiztochna Bulgaria,BG31,Severozapaden,Thousand heads (animals),1997,69538.99129453102,17908.909638476045,,458337.7207745981,0.0,980930.8028120472,15052594.8277412,
BG,Bulgaria,BG3,Severna i yugoiztochna Bulgaria,BG32,Severen tsentralen,Thousand heads (animals),1997,106733.92075462715,115319.78897924344,,16078.715792870968,0.0,2874531.165215801,13338057.84262875,
BG,Bulgaria,BG3,Severna i yugoiztochna Bulgaria,BG33,Severoiztochen,Thousand heads (animals),1997,2385.0119753189233,39926.43134461,,492643.76188151556,0.0,1024590.9151020871,687984.9312872139,
BG,Bulgaria,BG3,Severna i yugoiztochna Bulgaria,BG34,Yugoiztochen,Thousand heads (animals),1997,87549.69954663678,118901.17320776144,,327648.27563430043,0.0,1007409.4494033221,21864663.275155976,
BG,Bulgaria,BG4,Yugozapadna i yuzhna tsentralna Bulgaria,BG41,Yugozapaden,Thousand heads (animals),1997,39996.12455758241,9971.869440014072,,255482.15448658582,3868342.0,234920.2617950267,13647936.148480196,
BG,Bulgaria,BG4,Yugozapadna i yuzhna tsentralna Bulgaria,BG42,Yuzhen tsentralen,Thousand heads (animals),1997,50440.25187130374,17471.827389894977,,25036.371430129337,0.0,2834617.4056717153,2408762.974706677,
CH,Switzerland,CH0,Schweiz/Suisse/Svizzera,CH01,Région lémanique,Thousand heads (animals),1997,,0.0,,,0.0,,,
CH,Switzerland,CH0,Schweiz/Suisse/Svizzera,CH02,Espace Mittelland,Thousand heads (animals),1997,,0.0,,,0.0,,,
CH,Switzerland,CH0,Schweiz/Suisse/Svizzera,CH03,Nordwestschweiz,Thousand heads (animals),1997,,0.0,,,0.0,,,
CH,Switzerland,CH0,Schweiz/Suisse/Svizzera,CH04,Zürich,Thousand heads (animals),1997,,0.0,,,0.0,,,
CH,Switzerland,CH0,Schweiz/Suisse/Svizzera,CH05,Ostschweiz,Thousand heads (animals),1997,,0.0,,,0.0,,,
