country,country_label,state,state_label,county,county_label,unit_label,year,Dairy cows,Beef cattle,excl cattle,"Fattening pigs, live weight 50 kg or over",Sheep,County Layers,County broiler,标记
AT,Austria,AT1,Ostösterreich,AT11,Burgenland (AT),Thousand heads (animals),1988,104747.54499367108,133426.99719764103,,1104198.9469332255,5071.189655172414,476350.04377861775,2456247.369149618,
AT,Austria,AT1,Ostösterreich,AT12,Niederösterreich,Thousand heads (animals),1988,82282.15013394995,132327.53439066382,,82804.79969038055,48683.42068965517,1022324.8170049513,2013840.3307442046,
AT,Austria,AT1,Ostösterreich,AT13,Wien,Thousand heads (animals),1988,149564.23990785528,66811.12300024577,,686116.9083862349,0.0,1023300.8340101638,11802816.086889243,
AT,Austria,AT2,Südösterreich,AT21,Kärnten,Thousand heads (animals),1988,154561.79181486747,58139.84437838675,,611917.0406750488,38541.04137931035,1029546.9208058284,8534033.734358024,
AT,Austria,AT2,Südösterreich,AT22,Steiermark,Thousand heads (animals),1988,89017.27579532102,140413.61341028177,,595036.7482550722,45640.706896551725,765786.8780823067,8958167.664038012,
AT,Austria,AT3,Westösterreich,AT31,Oberösterreich,Thousand heads (animals),1988,132635.4748102173,7228.918360049028,,974378.5046518396,47669.182758620685,508345.0406628154,1953760.5747064026,
AT,Austria,AT3,Westösterreich,AT32,Salzburg,Thousand heads (animals),1988,106841.79022064686,69940.03844269158,,681646.385010337,28398.662068965517,1014158.2037569416,6508265.651793143,
AT,Austria,AT3,Westösterreich,AT33,Tirol,Thousand heads (animals),1988,69341.19995253516,132076.34902776548,,362475.236303898,70996.6551724138,449143.85748555313,5980528.09201381,
AT,Austria,AT3,Westösterreich,AT34,Vorarlberg,Thousand heads (animals),1988,68089.5323709359,85897.5817922747,,165595.43009396296,9128.141379310344,1111043.404412822,6402340.496307538,
BE,Belgium,BE1,Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,BE10,Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,Thousand heads (animals),1988,100.0,0.0,300.0,0.0,0.0,,,
BE,Belgium,BE2,Vlaams Gewest,BE21,Prov. Antwerpen,Thousand heads (animals),1988,105600.0,100600.0,130000.0,280900.0,13000.0,,,
BE,Belgium,BE2,Vlaams Gewest,BE22,Prov. Limburg (BE),Thousand heads (animals),1988,55500.0,23400.0,95900.0,160400.0,8000.0,,,
BE,Belgium,BE2,Vlaams Gewest,BE23,Prov. Oost-Vlaanderen,Thousand heads (animals),1988,132300.0,32200.000000000004,263800.0,383000.0,18000.0,,,
BE,Belgium,BE2,Vlaams Gewest,BE24,Prov. Vlaams-Brabant,Thousand heads (animals),1988,,0.0,,,0.0,,,
BE,Belgium,BE2,Vlaams Gewest,BE25,Prov. West-Vlaanderen,Thousand heads (animals),1988,147900.0,46600.0,308600.0,1228300.0,31000.0,,,
BE,Belgium,BE3,Région wallonne,BE31,Prov. Brabant wallon,Thousand heads (animals),1988,,0.0,,,0.0,,,
