country,country_label,state,state_label,county,county_label,unit_label,year,Dairy cows,Beef cattle,excl cattle,"Fattening pigs, live weight 50 kg or over",Sheep,County Layers,County broiler,标记
AT,Austria,AT1,Ostösterreich,AT11,Burgenland (AT),Thousand heads (animals),1992,13001.530321046374,64294.54457703197,30000.0,173900.705755405,6291.5314285714285,336969.9843378828,5449402.221985486,
AT,Austria,AT1,Ostösterreich,AT12,Niederösterreich,Thousand heads (animals),1992,175020.60047562426,29119.092439435986,413000.0,340720.0533300178,58720.96,256825.53064352152,9544141.557877934,
AT,Austria,AT1,Ostösterreich,AT13,Wien,Thousand heads (animals),1992,0.0,83255.98766005627,0.0,967312.3619910752,0.0,384431.8274913941,3563915.106373918,
AT,Austria,AT2,Südösterreich,AT21,Kärnten,Thousand heads (animals),1992,59006.945303210465,123912.48490269337,150000.0,931642.7308959371,47186.48571428571,906111.2704987703,12089203.861407764,
AT,Austria,AT2,Südösterreich,AT22,Steiermark,Thousand heads (animals),1992,143016.8335315101,192027.28456052675,270000.0,935930.7810077127,60818.13714285714,868328.2975118316,11856750.142020784,
AT,Austria,AT3,Westösterreich,AT31,Oberösterreich,Thousand heads (animals),1992,266031.31272294885,179696.51388304174,447000.0,386743.9663732367,56623.782857142854,678063.1842201366,3642901.8623328074,
AT,Austria,AT3,Westösterreich,AT32,Salzburg,Thousand heads (animals),1992,78009.18192627824,65765.10363085159,99000.0,487318.4961625267,33554.834285714285,948943.5625409092,1253040.0415406164,
AT,Austria,AT3,Westösterreich,AT33,Tirol,Thousand heads (animals),1992,81009.53507728895,115473.97940329663,118000.0,899215.0766060167,94372.97142857141,954994.2329917172,1638795.8777600827,
AT,Austria,AT3,Westösterreich,AT34,Vorarlberg,Thousand heads (animals),1992,26003.060642092747,4932.0089430658545,33000.0,40077.82787807228,9437.297142857142,995332.1097638368,8827849.328700604,
BE,Belgium,BE1,Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,BE10,Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,Thousand heads (animals),1992,100.0,0.0,400.0,0.0,100.0,,,
BE,Belgium,BE2,Vlaams Gewest,BE21,Prov. Antwerpen,Thousand heads (animals),1992,91700.0,118100.0,151600.0,364700.0,13700.0,,,
BE,Belgium,BE2,Vlaams Gewest,BE22,Prov. Limburg (BE),Thousand heads (animals),1992,48000.0,23200.0,109600.0,184300.0,12200.0,,,
BE,Belgium,BE2,Vlaams Gewest,BE23,Prov. Oost-Vlaanderen,Thousand heads (animals),1992,112000.0,33100.0,294799.99999999994,459900.0,18500.0,,,
BE,Belgium,BE2,Vlaams Gewest,BE24,Prov. Vlaams-Brabant,Thousand heads (animals),1992,27800.0,17299.999999999996,94300.0,59300.0,12300.0,,,
