country,country_label,state,state_label,county,county_label,unit_label,year,Dairy cows,Beef cattle,excl cattle,"Fattening pigs, live weight 50 kg or over",Sheep,County Layers,County broiler,标记
AT,Austria,AT1,Ostösterreich,AT11,Burgenland (AT),Thousand heads (animals),2015,4017.2225425950196,7185.959040920218,13779.999999999998,91701.49161274864,6009.152789719518,365666.6666666667,4687947.900637503,
AT,Austria,AT1,Ostösterreich,AT12,Niederösterreich,Thousand heads (animals),2015,103350.34937277663,164439.5965491781,279059.99999999994,1324644.0327102803,84586.62960983432,2007555.4742745669,24829429.544954944,
AT,Austria,AT1,Ostösterreich,AT13,Wien,Thousand heads (animals),2015,20.136453847594083,0.0,50.0,46.33728732326863,302.4086631190017,802.4871982443309,4511.98065508903,
AT,Austria,AT2,Südösterreich,AT21,Kärnten,Thousand heads (animals),2015,33547.332110091746,61756.02393813391,130070.0,281452.6832015337,44727.216787116864,437890.51450865646,13653253.462299408,
AT,Austria,AT2,Südösterreich,AT22,Steiermark,Thousand heads (animals),2015,81351.27354428009,111625.49908677574,200770.0,1527879.3749101367,69388.1555085632,2425383.8088271157,18909710.925478123,
AT,Austria,AT3,Westösterreich,AT31,Oberösterreich,Thousand heads (animals),2015,167384.27260812582,206447.74056658766,330570.0,2129059.340642224,75894.8193247043,1071587.9053889296,19139821.93888767,
AT,Austria,AT3,Westösterreich,AT32,Salzburg,Thousand heads (animals),2015,57872.1683579854,54813.19884972604,87100.00000000003,17561.83189551881,33450.30018822764,89878.56620336502,424126.1815783688,
AT,Austria,AT3,Westösterreich,AT33,Tirol,Thousand heads (animals),2015,64728.63089309119,65781.24159639374,92950.0,24327.07584471603,90342.14932726047,74096.31797122654,126335.45834249286,
AT,Austria,AT3,Westösterreich,AT34,Vorarlberg,Thousand heads (animals),2015,25462.54589028272,23151.755255897097,31830.0,17561.83189551881,15081.412683289567,109138.25896122899,324862.6071664102,
BE,Belgium,BE1,Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,BE10,Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,Thousand heads (animals),2015,269.9989787813457,373.3979363796301,510.0,0.0,17832.736552062466,2554825.7384318663,54032739.00439236,
BE,Belgium,BE2,Vlaams Gewest,BE21,Prov. Antwerpen,Thousand heads (animals),2015,81189.69291576838,302493.8171270981,180620.00000000003,1798520.147704871,15106.08752300697,721227.0693364483,28257918.62837552,
BE,Belgium,BE2,Vlaams Gewest,BE22,Prov. Limburg (BE),Thousand heads (animals),2015,39229.85162071183,81276.28415196615,78460.00000000001,733337.650309394,12023.579112535666,868507.8428449783,4751775.518491137,
BE,Belgium,BE2,Vlaams Gewest,BE23,Prov. Oost-Vlaanderen,Thousand heads (animals),2015,82399.6883391959,159274.9641957111,208820.0,1787047.7624065657,12474.394665389384,1370867.6094614654,16984355.222730134,
BE,Belgium,BE2,Vlaams Gewest,BE24,Prov. Vlaams-Brabant,Thousand heads (animals),2015,17959.93207004804,60448.97703390234,71720.0,300804.31523286697,12258.557470234482,1089254.4301540134,52131552.19952845,
BE,Belgium,BE2,Vlaams Gewest,BE25,Prov. West-Vlaanderen,Thousand heads (animals),2015,95249.63973675254,214247.43816271218,268260.0,6325027.063364182,5808.0072846544,2428975.014893367,24809604.060776133,
BE,Belgium,BE3,Région wallonne,BE31,Prov. Brabant wallon,Thousand heads (animals),2015,7289.972427096335,2157.410299082307,42190.0,55693.955579360954,18278.546326833566,519258.988238296,38586188.934624225,
