country,country_label,state,state_label,county,county_label,unit_label,year,Dairy cows,Beef cattle,excl cattle,"Fattening pigs, live weight 50 kg or over",Sheep,County Layers,County broiler,标记
AT,Austria,AT1,Ostösterreich,AT11,Burgenland (AT),Thousand heads (animals),1989,16518.302300109528,115684.9131056323,35000.0,636028.5069240202,5332.61111111111,21053.092311565815,620075.5259358773,
AT,Austria,AT1,Ostösterreich,AT12,Niederösterreich,Thousand heads (animals),1989,186559.64950711938,75209.80287428049,441000.0,517364.80642261304,46215.96296296296,692486.3358006806,7895530.717030479,
AT,Austria,AT1,Ostösterreich,AT13,Wien,Thousand heads (animals),1989,0.0,9407.988599893302,0.0,779157.5130880162,0.0,286167.5692658349,7067410.805093123,
AT,Austria,AT2,Südösterreich,AT21,Kärnten,Thousand heads (animals),1989,63158.21467688938,123917.17635973096,159000.0,770660.4814233761,37328.277777777774,1143253.81089658,5810901.648164983,
AT,Austria,AT2,Südösterreich,AT22,Steiermark,Thousand heads (animals),1989,152551.3800657174,114881.32661351144,288000.0,119831.23192968921,45327.194444444445,71902.73388349368,4297039.206749598,
AT,Austria,AT3,Westösterreich,AT31,Oberösterreich,Thousand heads (animals),1989,275952.8148959474,69077.37290996457,472000.0,28003.985343746164,45327.194444444445,988954.2538530771,12175476.219976792,
AT,Austria,AT3,Westösterreich,AT32,Salzburg,Thousand heads (animals),1989,79676.5169769989,98781.08379567711,98000.0,999423.8464098079,26663.055555555555,963268.2909743218,6484757.244870741,
AT,Austria,AT3,Westösterreich,AT33,Tirol,Thousand heads (animals),1989,84534.84118291347,11906.53380075099,123000.0,986961.0602510639,71990.25,1030418.3716436964,7174631.920279344,
AT,Austria,AT3,Westösterreich,AT34,Vorarlberg,Thousand heads (animals),1989,28178.280394304493,162060.80194055883,33000.0,457053.568207668,9776.453703703703,1802495.5413707495,2681176.711899063,
BE,Belgium,BE1,Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,BE10,Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,Thousand heads (animals),1989,100.0,0.0,400.0,0.0,100.0,,,
