country,country_label,state,state_label,county,county_label,unit_label,year,Dairy cows,Beef cattle,excl cattle,"Fattening pigs, live weight 50 kg or over",Sheep,County Layers,County broiler,标记
AT,Austria,AT1,Ostösterreich,AT11,Burgenland (AT),Thousand heads (animals),1982,109614.50082577656,32009.42606065465,,892167.8329468173,2362.766160520607,552417.2812325004,5442384.0860612,
AT,Austria,AT1,Ostösterreich,AT12,Niederösterreich,Thousand heads (animals),1982,92493.35178320046,80075.27258783575,,741504.8990543288,31306.65162689805,1309516.4269467376,4803220.886754615,
AT,Austria,AT1,Ostösterreich,AT13,Wien,Thousand heads (animals),1982,90995.44584314452,46677.30258836365,,1053187.51653972,196.89718004338394,1164648.250002121,6311489.244827488,
AT,Austria,AT2,Südösterreich,AT21,Kärnten,Thousand heads (animals),1982,200210.5936606269,207419.72252647966,,732602.7830243232,28156.296746203905,791579.2192867186,6875804.447135004,
AT,Austria,AT2,Südösterreich,AT22,Steiermark,Thousand heads (animals),1982,106993.43051253648,120686.96951396327,,61550.63811019234,34949.24945770065,945418.136545259,6640727.687314713,
AT,Austria,AT3,Westösterreich,AT31,Oberösterreich,Thousand heads (animals),1982,22526.644246987362,99750.05040708372,,161055.12431349067,37410.46420824296,156957.17889325714,3131191.217546151,
AT,Austria,AT3,Westösterreich,AT32,Salzburg,Thousand heads (animals),1982,161685.7734570903,145785.94171195076,,524378.293836076,20772.652494577007,757882.750037887,7959511.609201906,
AT,Austria,AT3,Westösterreich,AT33,Tirol,Thousand heads (animals),1982,126419.36210964837,3248.872265740769,,160993.3117498748,63203.99479392625,873336.0915401191,5875199.305509629,
AT,Austria,AT3,Westösterreich,AT34,Vorarlberg,Thousand heads (animals),1982,61930.89756098908,19941.44233792777,,654524.6004251769,8663.475921908894,1272244.6655153986,1195471.5156493012,
BE,Belgium,BE1,Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,BE10,Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,Thousand heads (animals),1982,200.0,100.0,399.9999999999999,0.0,0.0,,,
