country,country_label,state,state_label,county,county_label,unit_label,year,Dairy cows,Beef cattle,excl cattle,"Fattening pigs, live weight 50 kg or over",Sheep,County Layers,County broiler,标记
AT,Austria,AT1,Ostösterreich,AT11,Burgenland (AT),Thousand heads (animals),1986,90526.6798111849,152476.09212847802,,524319.5329433625,4810.439944134078,1252868.2949205798,5414293.567277563,
AT,Austria,AT1,Ostösterreich,AT12,Niederösterreich,Thousand heads (animals),1986,49902.599135956676,113336.56692946568,,497035.05338345486,42524.289106145254,377890.8055287211,4148793.0894903373,
AT,Austria,AT1,Ostösterreich,AT13,Wien,Thousand heads (animals),1986,168612.93959711696,23315.063303424176,,910516.5046187332,288.6263966480447,1277778.8182502815,6455865.068686603,
AT,Austria,AT2,Südösterreich,AT21,Kärnten,Thousand heads (animals),1986,171516.66996272223,72317.73293231246,,731716.5505604888,34538.95879888268,403948.42025595886,7061745.793058555,
AT,Austria,AT2,Südösterreich,AT22,Steiermark,Thousand heads (animals),1986,162481.43404859412,42913.47307077777,,477775.1575863154,43967.421089385476,730122.777733915,266777.78866567125,
AT,Austria,AT3,Westösterreich,AT31,Oberösterreich,Thousand heads (animals),1986,119088.4727024064,85482.10591635223,,659239.2145762958,40888.73952513967,41223.91359989983,6717346.930070043,
AT,Austria,AT3,Westösterreich,AT32,Salzburg,Thousand heads (animals),1986,155830.30464215524,234700.60552688516,,109161.20968593155,28862.63966480447,1197993.2895489563,9859234.252978815,
AT,Austria,AT3,Westösterreich,AT33,Tirol,Thousand heads (animals),1986,24062.10483235625,126633.24836815336,,268344.1512267701,71098.30237430168,943708.4693398142,9733063.304494653,
AT,Austria,AT3,Westösterreich,AT34,Vorarlberg,Thousand heads (animals),1986,46684.79526750715,18246.111824151198,,963320.6254186473,8658.791899441341,1139465.2108218728,5359880.205277757,
BE,Belgium,BE1,Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,BE10,Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,Thousand heads (animals),1986,100.0,100.0,300.0,0.0,0.0,,,
BE,Belgium,BE2,Vlaams Gewest,BE21,Prov. Antwerpen,Thousand heads (animals),1986,114900.0,97900.0,119200.0,228400.0,16400.0,,,
BE,Belgium,BE2,Vlaams Gewest,BE22,Prov. Limburg (BE),Thousand heads (animals),1986,60000.0,26500.0,88100.0,144300.0,6900.0,,,
BE,Belgium,BE2,Vlaams Gewest,BE23,Prov. Oost-Vlaanderen,Thousand heads (animals),1986,139100.0,37200.0,257400.00000000003,351800.0,16400.0,,,
BE,Belgium,BE2,Vlaams Gewest,BE24,Prov. Vlaams-Brabant,Thousand heads (animals),1986,,0.0,,,0.0,,,
BE,Belgium,BE2,Vlaams Gewest,BE25,Prov. West-Vlaanderen,Thousand heads (animals),1986,155400.0,52400.0,303500.0,1098200.0,30200.0,,,
BE,Belgium,BE3,Région wallonne,BE31,Prov. Brabant wallon,Thousand heads (animals),1986,,0.0,,,0.0,,,
BE,Belgium,BE3,Région wallonne,BE32,Prov. Hainaut,Thousand heads (animals),1986,129900.0,9000.0,246000.0,32300.0,16500.0,,,
BE,Belgium,BE3,Région wallonne,BE33,Prov. Liège,Thousand heads (animals),1986,139200.0,7199.999999999999,186100.0,44900.0,11900.0,,,
BE,Belgium,BE3,Région wallonne,BE34,Prov. Luxembourg (BE),Thousand heads (animals),1986,70100.0,1400.0,261399.99999999997,6500.0,10400.0,,,
BE,Belgium,BE3,Région wallonne,BE35,Prov. Namur,Thousand heads (animals),1986,72900.0,4900.0,172899.99999999997,7700.0,11500.0,,,
BG,Bulgaria,BG3,Severna i yugoiztochna Bulgaria,BG31,Severozapaden,Thousand heads (animals),1986,52983.88265642591,104616.68336811758,,1291896.8110908947,1885450.6389639245,4173462.534313617,58251254.50150052,
BG,Bulgaria,BG3,Severna i yugoiztochna Bulgaria,BG32,Severen tsentralen,Thousand heads (animals),1986,161659.58135374557,195395.14034834705,,1189958.999861293,104774.97326458103,4701523.608875049,27288684.81023871,
BG,Bulgaria,BG3,Severna i yugoiztochna Bulgaria,BG33,Severoiztochen,Thousand heads (animals),1986,146097.52498769382,205996.076765794,,79004.0909780343,1960782.5797426817,2508411.3501222385,36920816.98090872,
BG,Bulgaria,BG3,Severna i yugoiztochna Bulgaria,BG34,Yugoiztochen,Thousand heads (animals),1986,35654.76440895823,111294.64632818248,,309448.79759443353,543294.7054503527,1444713.1952039795,9574530.61410429,
BG,Bulgaria,BG4,Yugozapadna i yuzhna tsentralna Bulgaria,BG41,Yugozapaden,Thousand heads (animals),1986,102892.10631629483,25091.17380896627,,1712636.8944510957,2001450.4268949304,3260280.496821989,7497139.232999968,
BG,Bulgaria,BG4,Yugozapadna i yuzhna tsentralna Bulgaria,BG42,Yuzhen tsentralen,Thousand heads (animals),1986,132798.1402768817,15976.279380592616,,517653.4060242487,3687989.6756835287,623608.814663125,30992573.86024781,
CH,Switzerland,CH0,Schweiz/Suisse/Svizzera,CH01,Région lémanique,Thousand heads (animals),1986,,0.0,,,0.0,,,
CH,Switzerland,CH0,Schweiz/Suisse/Svizzera,CH02,Espace Mittelland,Thousand heads (animals),1986,,0.0,,,0.0,,,
CH,Switzerland,CH0,Schweiz/Suisse/Svizzera,CH03,Nordwestschweiz,Thousand heads (animals),1986,,0.0,,,0.0,,,
CH,Switzerland,CH0,Schweiz/Suisse/Svizzera,CH04,Zürich,Thousand heads (animals),1986,,0.0,,,0.0,,,
CH,Switzerland,CH0,Schweiz/Suisse/Svizzera,CH05,Ostschweiz,Thousand heads (animals),1986,,0.0,,,0.0,,,
CH,Switzerland,CH0,Schweiz/Suisse/Svizzera,CH06,Zentralschweiz,Thousand heads (animals),1986,,0.0,,,0.0,,,
CH,Switzerland,CH0,Schweiz/Suisse/Svizzera,CH07,Ticino,Thousand heads (animals),1986,,0.0,,,0.0,,,
CY,Cyprus,CY0,Kypros,CY00,Kypros,Thousand heads (animals),1986,16750.0,11050.0,,304000.0,550000.0,623000.0,8500000.0,
CZ,Czechia,CZ0,Cesko,CZ01,Praha,Thousand heads (animals),1986,,0.0,,,0.0,,,
CZ,Czechia,CZ0,Cesko,CZ02,Strední Cechy,Thousand heads (animals),1986,,0.0,,,0.0,,,
CZ,Czechia,CZ0,Cesko,CZ03,Jihozápad,Thousand heads (animals),1986,,0.0,,,0.0,,,
CZ,Czechia,CZ0,Cesko,CZ04,Severozápad,Thousand heads (animals),1986,,0.0,,,0.0,,,
CZ,Czechia,CZ0,Cesko,CZ05,Severovýchod,Thousand heads (animals),1986,,0.0,,,0.0,,,
CZ,Czechia,CZ0,Cesko,CZ06,Jihovýchod,Thousand heads (animals),1986,,0.0,,,0.0,,,
CZ,Czechia,CZ0,Cesko,CZ07,Strední Morava,Thousand heads (animals),1986,,0.0,,,0.0,,,
CZ,Czechia,CZ0,Cesko,CZ08,Moravskoslezsko,Thousand heads (animals),1986,,0.0,,,0.0,,,
DE,Germany,DE1,Baden-Württemberg,DE11,Stuttgart,Thousand heads (animals),1986,273590.3769314957,417875.7173144876,363500.0,1578524.9389680044,234791.21029794618,2764210.8777102833,6553158.954673731,
DE,Germany,DE1,Baden-Württemberg,DE12,Karlsruhe,Thousand heads (animals),1986,73988.11404403717,128860.35335689045,111600.0,520807.95357869426,96544.31761643043,3122498.459287384,2099053.2043606183,
DE,Germany,DE1,Baden-Württemberg,DE13,Freiburg,Thousand heads (animals),1986,183451.87232187574,222744.32508833922,219700.0,765420.4882559645,148529.71940989298,1938219.970812339,18775900.334222034,
DE,Germany,DE1,Baden-Württemberg,DE14,Tübingen,Thousand heads (animals),1986,375876.18384685303,287174.50176678447,361700.0,1348774.9380432772,181377.63812554238,1310089.0442989045,14798417.139674185,
DE,Germany,DE2,Bayern,DE21,Oberbayern,Thousand heads (animals),1986,778255.572724406,522804.8621908127,841800.0000000001,1141938.009987054,220223.87243274515,1740238.7079468456,10649099.579349024,
DE,Germany,DE2,Bayern,DE22,Niederbayern,Thousand heads (animals),1986,378360.8593184811,379217.6113074205,496800.0,2096855.8035879417,119109.40960370263,1146882.326397322,8740097.434841407,
