country,country_label,state,state_label,county,county_label,unit_label,year,Dairy cows,Beef cattle,excl cattle,"Fattening pigs, live weight 50 kg or over",Sheep,County Layers,County broiler,标记
AT,Austria,AT1,Ostösterreich,AT11,Burgenland (AT),Thousand heads (animals),1993,12826.483715319662,13439.879310344828,24000.0,195055.86715867158,5562.981530343009,1036057.0335655711,4606113.561328404,
AT,Austria,AT1,Ostösterreich,AT12,Niederösterreich,Thousand heads (animals),1993,169704.246079614,201598.18965517243,369000.0,1517534.646494465,58411.30606860159,1054225.8032769426,8440649.744079731,
AT,Austria,AT1,Ostösterreich,AT13,Wien,Thousand heads (animals),1993,0.0,0.0,0.0,0.0,0.0,676630.1489764602,3582140.8202897287,
AT,Austria,AT2,Südösterreich,AT21,Kärnten,Thousand heads (animals),1993,56239.197828709286,67199.39655172414,138000.0,312089.3874538745,44503.85224274407,922703.4764323342,9803766.445500713,
AT,Austria,AT2,Südösterreich,AT22,Steiermark,Thousand heads (animals),1993,137144.71049457177,127678.85344827586,239000.0,1494127.9424354243,56556.97889182058,988710.3445159978,267500.65013926383,
AT,Austria,AT3,Westösterreich,AT31,Oberösterreich,Thousand heads (animals),1993,258502.97949336548,201598.18965517243,405000.0,1599458.110701107,53775.48812664908,453578.5737642127,3192112.95030734,
AT,Austria,AT3,Westösterreich,AT32,Salzburg,Thousand heads (animals),1993,75972.24969843184,60479.456896551725,85000.0,62417.8774907749,32450.725593667546,210402.1640915278,7356621.410545209,
AT,Austria,AT3,Westösterreich,AT33,Tirol,Thousand heads (animals),1993,79918.86007237635,80639.27586206897,100000.0,78022.34686346863,88080.54089709761,283432.45849845913,11556932.649837699,
AT,Austria,AT3,Westösterreich,AT34,Vorarlberg,Thousand heads (animals),1993,27626.27261761158,26879.758620689656,29000.0,27307.821402214024,12053.126649076516,756259.9968784951,10955161.767971914,
BE,Belgium,BE1,Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,BE10,Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,Thousand heads (animals),1993,100.0,0.0,400.0,0.0,100.0,,,
