country,country_label,state,state_label,county,county_label,unit_label,year,Dairy cows,Beef cattle,excl cattle,"Fattening pigs, live weight 50 kg or over",Sheep,County Layers,County broiler,标记
AT,Austria,AT1,Ostösterreich,AT11,Burgenland (AT),Thousand heads (animals),1998,7801.100041169206,12285.566455696204,17100.0,168746.08327272726,5110.999759094194,342504.1906566576,4985179.55133736,
AT,Austria,AT1,Ostösterreich,AT12,Niederösterreich,Thousand heads (animals),1998,120662.66694112805,151040.19936708861,343500.0,1471169.6636363636,74854.85063840038,2076102.3249034325,19073499.13718723,
AT,Austria,AT1,Ostösterreich,AT13,Wien,Thousand heads (animals),1998,0.0,0.0,100.0,1558.8552727272727,532.3958082389785,878.2158734786093,0.0,
AT,Austria,AT2,Südösterreich,AT21,Kärnten,Thousand heads (animals),1998,41973.31000411692,84553.60443037975,137200.00000000003,326969.89345454547,61225.51794748254,356116.53669557604,7368701.898188093,
AT,Austria,AT2,Südösterreich,AT22,Steiermark,Thousand heads (animals),1998,98955.25813091807,130805.14873417722,227700.0,1579899.8189090907,72512.30908214889,1643581.007215218,15306682.571182052,
AT,Austria,AT3,Westösterreich,AT31,Oberösterreich,Thousand heads (animals),1998,195790.6521202141,169829.88924050634,399500.0,1694475.6814545456,66655.95519152012,1161001.3847387217,14630996.548748922,
AT,Austria,AT3,Westösterreich,AT32,Salzburg,Thousand heads (animals),1998,60967.292713050636,36134.01898734177,90799.99999999999,37022.81272727273,37906.58154661527,128658.6254646163,133009.05953408114,
AT,Austria,AT3,Westösterreich,AT33,Tirol,Thousand heads (animals),1998,68683.59818855497,73713.39873417722,102700.0,51052.51018181819,108821.70320404723,140514.53975657752,95766.52286453839,
AT,Austria,AT3,Westösterreich,AT34,Vorarlberg,Thousand heads (animals),1998,23064.121860848085,26739.17405063291,29600.0,27669.68109090909,14374.68682245242,175643.1746957219,69164.71095772217,
BE,Belgium,BE1,Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,BE10,Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,Thousand heads (animals),1998,100.0,0.0,199.9999999999999,0.0,300.0,,,
BE,Belgium,BE2,Vlaams Gewest,BE21,Prov. Antwerpen,Thousand heads (animals),1998,84500.0,126900.0,141200.00000000006,443000.0,12600.0,,,
BE,Belgium,BE2,Vlaams Gewest,BE22,Prov. Limburg (BE),Thousand heads (animals),1998,43100.0,24800.0,102900.00000000001,218000.0,11800.0,,,
BE,Belgium,BE2,Vlaams Gewest,BE23,Prov. Oost-Vlaanderen,Thousand heads (animals),1998,93200.0,27400.0,274800.0,544400.0,15800.0,,,
BE,Belgium,BE2,Vlaams Gewest,BE24,Prov. Vlaams-Brabant,Thousand heads (animals),1998,23200.0,16400.0,95800.0,75500.0,13500.0,,,
BE,Belgium,BE2,Vlaams Gewest,BE25,Prov. West-Vlaanderen,Thousand heads (animals),1998,102300.0,54900.00000000001,343000.0,1453100.0,25800.0,,,
BE,Belgium,BE3,Région wallonne,BE31,Prov. Brabant wallon,Thousand heads (animals),1998,12400.0,1900.0,54700.0,10100.0,4100.000000000001,,,
BE,Belgium,BE3,Région wallonne,BE32,Prov. Hainaut,Thousand heads (animals),1998,95400.0,5100.0,284199.99999999994,54200.0,11700.0,,,
BE,Belgium,BE3,Région wallonne,BE33,Prov. Liège,Thousand heads (animals),1998,95000.0,2600.0,210200.0,40500.0,11300.0,,,
BE,Belgium,BE3,Région wallonne,BE34,Prov. Luxembourg (BE),Thousand heads (animals),1998,38100.0,1700.0,346400.0,8000.0,11300.0,,,
BE,Belgium,BE3,Région wallonne,BE35,Prov. Namur,Thousand heads (animals),1998,45100.0,1600.0,235300.0,12200.0,10100.0,,,
BG,Bulgaria,BG3,Severna i yugoiztochna Bulgaria,BG31,Severozapaden,Thousand heads (animals),1998,31747.951858507084,15229.092875746559,,20665.79957299054,0.0,2363559.731779769,1367614.35805489,
BG,Bulgaria,BG3,Severna i yugoiztochna Bulgaria,BG32,Severen tsentralen,Thousand heads (animals),1998,4228.196680374628,49009.857181004205,,216199.0502793434,0.0,876555.9975153963,16664846.649881763,
BG,Bulgaria,BG3,Severna i yugoiztochna Bulgaria,BG33,Severoiztochen,Thousand heads (animals),1998,82168.51915078287,64955.56126443326,,407871.13086406817,0.0,2128561.361387634,7749012.3059348455,
BG,Bulgaria,BG3,Severna i yugoiztochna Bulgaria,BG34,Yugoiztochen,Thousand heads (animals),1998,75321.01964011801,80413.2229908795,,108883.64529603528,0.0,116823.4875140262,12982613.559211042,
BG,Bulgaria,BG4,Yugozapadna i yuzhna tsentralna Bulgaria,BG41,Yugozapaden,Thousand heads (animals),1998,107386.15132515907,8403.414084616932,,440015.50944177597,3813643.0,1967712.7582458623,14378529.46285869,
BG,Bulgaria,BG4,Yugozapadna i yuzhna tsentralna Bulgaria,BG42,Yuzhen tsentralen,Thousand heads (animals),1998,86203.16134505835,85288.85160331953,,309697.8645457866,0.0,1070786.6635573136,17857383.664058767,
CH,Switzerland,CH0,Schweiz/Suisse/Svizzera,CH01,Région lémanique,Thousand heads (animals),1998,,0.0,,,0.0,,,
CH,Switzerland,CH0,Schweiz/Suisse/Svizzera,CH02,Espace Mittelland,Thousand heads (animals),1998,,0.0,,,0.0,,,
CH,Switzerland,CH0,Schweiz/Suisse/Svizzera,CH03,Nordwestschweiz,Thousand heads (animals),1998,,0.0,,,0.0,,,
CH,Switzerland,CH0,Schweiz/Suisse/Svizzera,CH04,Zürich,Thousand heads (animals),1998,,0.0,,,0.0,,,
CH,Switzerland,CH0,Schweiz/Suisse/Svizzera,CH05,Ostschweiz,Thousand heads (animals),1998,,0.0,,,0.0,,,
CH,Switzerland,CH0,Schweiz/Suisse/Svizzera,CH06,Zentralschweiz,Thousand heads (animals),1998,,0.0,,,0.0,,,
CH,Switzerland,CH0,Schweiz/Suisse/Svizzera,CH07,Ticino,Thousand heads (animals),1998,,0.0,,,0.0,,,
CY,Cyprus,CY0,Kypros,CY00,Kypros,Thousand heads (animals),1998,19148.0,17700.0,26600.0,588000.0,562000.0,950000.0,17220000.0,
CZ,Czechia,CZ0,Cesko,CZ01,Praha,Thousand heads (animals),1998,385.1129778844506,9114.258648917366,600.0,2381.967213114754,214.20850708924104,2037538.3727162143,43880475.32379162,
