country,country_label,state,state_label,county,county_label,unit_label,year,Dairy cows,Beef cattle,excl cattle,"Fattening pigs, live weight 50 kg or over",Sheep,County Layers,County broiler,标记
AT,Austria,AT1,Ostösterreich,AT11,Burgenland (AT),Thousand heads (animals),1980,114557.99148657665,124209.99230035233,,896119.5041697965,2474.5461056401077,1087154.6903502245,7688976.92378392,
AT,Austria,AT1,Ostösterreich,AT12,Niederösterreich,Thousand heads (animals),1980,75463.92438629812,135474.19304901152,,925801.4177610213,31962.887197851385,449355.55011741223,10880636.887563044,
AT,Austria,AT1,Ostösterreich,AT13,Wien,Thousand heads (animals),1980,120101.75466984608,97000.19005358273,,364907.9711845414,412.4243509400179,1172488.288716542,8626792.931947798,
AT,Austria,AT2,Südösterreich,AT21,Kärnten,Thousand heads (animals),1980,67032.01594683065,181159.22195715064,,171125.38240975,27632.431512981202,1030770.338399871,1294507.3454507748,
AT,Austria,AT2,Südösterreich,AT22,Steiermark,Thousand heads (animals),1980,143104.83751251787,33618.1323317343,,1077214.868764232,32169.099373321395,1173435.0042094374,736240.481525163,
AT,Austria,AT3,Westösterreich,AT31,Oberösterreich,Thousand heads (animals),1980,100607.729307626,5888.198477357573,,118966.33141498952,37633.722023276634,726851.8884390948,247880.22486304276,
AT,Austria,AT3,Westösterreich,AT32,Salzburg,Thousand heads (animals),1980,94213.89601294194,89933.81552015088,,294696.7539742741,22270.914950760965,577208.7205070257,2838397.041043219,
AT,Austria,AT3,Westösterreich,AT33,Tirol,Thousand heads (animals),1980,152138.1779534687,29112.012416963138,,198999.91531895808,65266.153536257836,778115.6985052471,8858736.737984383,
AT,Austria,AT3,Westösterreich,AT34,Vorarlberg,Thousand heads (animals),1980,107791.67272389386,99478.24389369688,,831667.8550024368,10310.608773500448,538619.8207551446,7428831.425838653,
BE,Belgium,BE1,Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,BE10,Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,Thousand heads (animals),1980,200.0,100.0,399.9999999999999,0.0,100.0,,,
BE,Belgium,BE2,Vlaams Gewest,BE21,Prov. Antwerpen,Thousand heads (animals),1980,112700.0,80000.0,119900.00000000003,183500.0,13000.0,,,
BE,Belgium,BE2,Vlaams Gewest,BE22,Prov. Limburg (BE),Thousand heads (animals),1980,59000.0,24500.0,80600.0,126600.0,4500.0,,,
BE,Belgium,BE2,Vlaams Gewest,BE23,Prov. Oost-Vlaanderen,Thousand heads (animals),1980,142500.0,47300.0,229500.0,289900.0,10500.0,,,
BE,Belgium,BE2,Vlaams Gewest,BE24,Prov. Vlaams-Brabant,Thousand heads (animals),1980,,0.0,,,0.0,,,
BE,Belgium,BE2,Vlaams Gewest,BE25,Prov. West-Vlaanderen,Thousand heads (animals),1980,153700.0,65399.99999999999,278000.00000000006,902800.0,23700.0,,,
BE,Belgium,BE3,Région wallonne,BE31,Prov. Brabant wallon,Thousand heads (animals),1980,,0.0,,,0.0,,,
BE,Belgium,BE3,Région wallonne,BE32,Prov. Hainaut,Thousand heads (animals),1980,130900.0,21300.0,227900.0,29400.0,12000.0,,,
BE,Belgium,BE3,Région wallonne,BE33,Prov. Liège,Thousand heads (animals),1980,153400.0,8799.999999999998,184900.0,50500.0,6000.0,,,
BE,Belgium,BE3,Région wallonne,BE34,Prov. Luxembourg (BE),Thousand heads (animals),1980,81900.0,3500.0,224400.0,6700.0,5800.000000000001,,,
