country,country_label,state,state_label,county,county_label,unit_label,year,Dairy cows,Beef cattle,excl cattle,"Fattening pigs, live weight 50 kg or over",Sheep,County Layers,County broiler,标记
AT,Austria,AT1,Ostösterreich,AT11,Burgenland (AT),Thousand heads (animals),2017,3921.1490191748558,6745.165410613006,13380.0,78879.03668433044,6851.871868783241,420948.28724418685,5044197.287299629,
AT,Austria,AT1,Ostösterreich,AT12,Niederösterreich,Thousand heads (animals),2017,103810.92745942366,158906.61168518374,271820.0,1272616.9664388297,89907.41707604239,2193674.172962664,26664685.573366217,
AT,Austria,AT1,Ostösterreich,AT13,Wien,Thousand heads (animals),2017,19.904309742004344,0.0,60.0,131.90474361928167,336.9773050221266,808.4794249248148,4374.845869297164,
AT,Austria,AT2,Südösterreich,AT21,Kärnten,Thousand heads (animals),2017,34553.88171211954,62498.17325771113,129889.99999999999,273394.56527489785,52147.23795217409,512036.9691190494,14568236.744759554,
AT,Austria,AT2,Südösterreich,AT22,Steiermark,Thousand heads (animals),2017,82075.4212211549,108107.08468650455,196080.0,1404213.9323229997,76147.51045430555,2698704.320399032,20137415.536374845,
AT,Austria,AT3,Westösterreich,AT31,Oberösterreich,Thousand heads (animals),2017,166628.92900518936,201116.59210628545,322850.0,2070596.6970876106,87089.9123868296,1184152.864373212,21104256.47348952,
AT,Austria,AT3,Westösterreich,AT32,Salzburg,Thousand heads (animals),2017,59324.79518604394,54224.806308756124,85530.0,20577.14000460794,37863.144411513946,103485.36639037626,573104.8088779286,
AT,Austria,AT3,Westösterreich,AT33,Tirol,Thousand heads (animals),2017,64778.57605535313,64553.34084375728,91920.0,24886.028296171142,94812.30896025333,102137.90068216827,205617.75585696672,
AT,Austria,AT3,Westösterreich,AT34,Vorarlberg,Thousand heads (animals),2017,25716.36818666961,22132.57400357392,31090.0,7298.729146933585,15959.619585075718,132051.63940438643,398110.97410604195,
BE,Belgium,BE1,Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,BE10,Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,Thousand heads (animals),2017,209.99555059036538,186.49951862173805,480.0,0.0,20651.27393911154,2043769.4346209494,40409189.98484356,
BE,Belgium,BE2,Vlaams Gewest,BE21,Prov. Antwerpen,Thousand heads (animals),2017,85908.17976770614,507884.81408664817,137700.00000000006,1705355.1437632134,5537.406782667982,83582.3895076581,45627362.00367471,
BE,Belgium,BE2,Vlaams Gewest,BE22,Prov. Limburg (BE),Thousand heads (animals),2017,39339.16647726178,101455.73813022551,68730.0,689927.0191316302,10147.243613250868,1106217.7218871203,36526131.883291334,
BE,Belgium,BE2,Vlaams Gewest,BE23,Prov. Oost-Vlaanderen,Thousand heads (animals),2017,83528.23019434867,64855.207600709415,220580.0,1655634.7833762066,9784.907736282052,871894.3609814108,14326435.842746241,
BE,Belgium,BE2,Vlaams Gewest,BE24,Prov. Vlaams-Brabant,Thousand heads (animals),2017,18629.605273802415,25177.43501393464,74750.0,248981.92701444504,13390.061059667083,176800.8979944863,2624618.116396137,
BE,Belgium,BE2,Vlaams Gewest,BE25,Prov. West-Vlaanderen,Thousand heads (animals),2017,95327.98017990254,91617.88852292883,284760.00000000006,5812872.714358617,9200.690985223866,2480772.141883339,42474478.707688615,
BE,Belgium,BE3,Région wallonne,BE31,Prov. Brabant wallon,Thousand heads (animals),2017,6409.864187067819,7506.605624524956,36540.00000000001,48427.93511700809,19498.244990334486,2409103.9488510843,10674078.395508485,
BE,Belgium,BE3,Région wallonne,BE32,Prov. Hainaut,Thousand heads (animals),2017,58518.760097848484,39910.89698505194,220230.0,308965.6645455587,16839.036445877442,1364979.0295556933,42119378.12954982,
