Level,Code.,Municipality,Horse,Pork - total,Sheep_Goat,beef_cattle,milk_cattle,excl_cattle,Layers,Broilers,标记
MU,1100288,Rolim de Moura (RO),117.0,33484.0,5960.0,21362.0,18301.0,97292.0,68250,1086972.0,
MU,1100296,Santa Luzia D'Oeste (RO),18.0,22356.0,1594.0,14838.0,12712.0,67577.0,30385,483921.0,
MU,1100304,Vilhena (RO),91.0,22545.0,4984.0,79600.0,68195.0,362535.0,40303,641879.0,
MU,1100320,São Miguel do Guaporé (RO),13.0,5169.0,501.0,,,,11783,187660.0,
MU,1100338,Nova Mamoré (RO),25.0,7977.0,4537.0,9456.0,8102.0,43069.0,10000,159263.0,
MU,1100346,Alvorada D'Oeste (RO),27.0,40185.0,845.0,18572.0,15911.0,84585.0,60697,966680.0,
MU,1100379,Alto Alegre dos Parecis (RO),,,,,,,...,,
MU,1100403,Alto Paraíso (RO),6.0,6023.0,764.0,,,,8098,128971.0,
MU,1100452,Buritis (RO),,,,,,,...,,
MU,1100502,Novo Horizonte do Oeste (RO),48.0,14951.0,1304.0,5774.0,4947.0,26297.0,36535,581868.0,
MU,1100601,Cacaulândia (RO),22.0,5706.0,5772.0,10570.0,9055.0,48140.0,5045,80348.0,
MU,1100700,Campo Novo de Rondônia (RO),4.0,2510.0,402.0,,,,13589,216423.0,
MU,1100809,Candeias do Jamari (RO),22.0,5717.0,1904.0,,,,21000,334453.0,
MU,1100908,Castanheiras (RO),11.0,9668.0,603.0,5026.0,4306.0,22890.0,18839,300036.0,
MU,1100924,Chupinguaia (RO),,,,,,,...,,
MU,1100940,Cujubim (RO),,,,,,,...,,
MU,1101005,Governador Jorge Teixeira (RO),16.0,23790.0,3342.0,,,,34200,544680.0,
MU,1101104,Itapuã do Oeste (RO),11.0,1487.0,324.0,2200.0,1885.0,10020.0,3750,59724.0,
MU,1101203,Ministro Andreazza (RO),28.0,20488.0,2001.0,10382.0,8895.0,47286.0,34615,551290.0,
MU,1101302,Mirante da Serra (RO),35.0,7039.0,1767.0,,,,36996,589210.0,
MU,1101401,Monte Negro (RO),12.0,3245.0,795.0,,,,16357,260507.0,
MU,1101435,Nova União (RO),,,,,,,...,,
MU,1101450,Parecis (RO),,,,,,,...,,
MU,1101468,Pimenteiras do Oeste (RO),,,,,,,...,,
MU,1101476,Primavera de Rondônia (RO),,,,,,,...,,
MU,1101484,São Felipe D'Oeste (RO),,,,,,,...,,
MU,1101492,São Francisco do Guaporé (RO),,,,,,,...,,
MU,1101500,Seringueiras (RO),4.0,4747.0,323.0,,,,12642,201341.0,
MU,1101559,Teixeirópolis (RO),,,,,,,...,,
MU,1101609,Theobroma (RO),28.0,3677.0,573.0,,,,20260,322667.0,
MU,1101708,Urupá (RO),37.0,7845.0,313.0,,,,41597,662487.0,
MU,1101757,Vale do Anari (RO),,,,,,,...,,
MU,1101807,Vale do Paraíso (RO),39.0,7041.0,1094.0,10639.0,9115.0,48457.0,31931,508544.0,
MU,1200013,Acrelândia (AC),9.0,5780.0,901.0,,,,31281,498191.0,
MU,1200054,Assis Brasil (AC),3.0,1047.0,1033.0,,,,4398,70044.0,
MU,1200104,Brasiléia (AC),16.0,8183.0,2559.0,,,,23660,376817.0,
MU,1200138,Bujari (AC),38.0,4563.0,805.0,,,,5270,83932.0,
MU,1200179,Capixaba (AC),28.0,3477.0,1987.0,5905.0,5059.0,26893.0,52105,829841.0,
MU,1200203,Cruzeiro do Sul (AC),4.0,1488.0,483.0,2039.0,1747.0,9287.0,18794,299319.0,
MU,1200252,Epitaciolândia (AC),13.0,5625.0,1661.0,6618.0,5669.0,30140.0,17160,273296.0,
MU,1200302,Feijó (AC),13.0,9946.0,3825.0,6446.0,5522.0,29356.0,31100,495309.0,
MU,1200328,Jordão (AC),0.0,3234.0,676.0,318.0,272.0,1447.0,7912,126009.0,
MU,1200336,Mâncio Lima (AC),3.0,3839.0,127.0,542.0,464.0,2469.0,7051,112297.0,
MU,1200344,Manoel Urbano (AC),1.0,4337.0,689.0,,,,7750,123429.0,
MU,1200351,Marechal Thaumaturgo (AC),1.0,3475.0,646.0,,,,8293,132077.0,
MU,1200385,Plácido de Castro (AC),11.0,11076.0,1509.0,,,,37100,590867.0,
MU,1200393,Porto Walter (AC),3.0,2482.0,724.0,,,,5638,89793.0,
MU,1200401,Rio Branco (AC),48.0,7602.0,6568.0,14588.0,12498.0,66441.0,127900,2036977.0,
MU,1200427,Rodrigues Alves (AC),2.0,2482.0,966.0,,,,7518,119734.0,
MU,1200435,Santa Rosa do Purus (AC),1.0,1626.0,397.0,,,,2640,42046.0,
MU,1200450,Senador Guiomard (AC),13.0,12337.0,1472.0,,,,109248,1739919.0,
MU,1200500,Sena Madureira (AC),21.0,17125.0,10989.0,10326.0,8847.0,47030.0,48100,766056.0,
MU,1200609,Tarauacá (AC),10.0,4618.0,2084.0,6872.0,5888.0,31299.0,36278,577775.0,
MU,1200708,Xapuri (AC),52.0,11448.0,3800.0,13604.0,11655.0,61959.0,36910,587841.0,
MU,1200807,Porto Acre (AC),28.0,4259.0,1919.0,,,,93900,1495482.0,
MU,1300029,Alvarães (AM),1.0,716.0,,1103.0,945.0,5025.0,3245,51681.0,
MU,1300060,Amaturá (AM),1.0,1728.0,782.0,,,,15597,248403.0,
MU,1300086,Anamã (AM),,69.0,,,,,3121,49706.0,
MU,1300102,Anori (AM),,243.0,,,,,2678,42651.0,
MU,1300144,Apuí (AM),1.0,2348.0,,1913.0,1639.0,8712.0,5702,90812.0,
MU,1300201,Atalaia do Norte (AM),0.0,291.0,,,,,1996,31789.0,
MU,1300300,Autazes (AM),8.0,17258.0,2266.0,9923.0,8501.0,45194.0,33486,533309.0,
MU,1300409,Barcelos (AM),,202.0,,,,,1091,17376.0,
MU,1300508,Barreirinha (AM),15.0,3414.0,555.0,8796.0,7535.0,40059.0,3017,48050.0,
MU,1300607,Benjamin Constant (AM),1.0,171.0,625.0,965.0,827.0,4397.0,17930,285559.0,
MU,1300631,Beruri (AM),1.0,405.0,108.0,,,,1065,16962.0,
MU,1300680,Boa Vista do Ramos (AM),1.0,3570.0,,2283.0,1956.0,10397.0,8651,137779.0,
MU,1300706,Boca do Acre (AM),11.0,9964.0,2963.0,15130.0,12962.0,68907.0,15508,246985.0,
MU,1300805,Borba (AM),0.0,6247.0,1625.0,,,,22600,359935.0,
MU,1300839,Caapiranga (AM),1.0,360.0,,,,,2776,44211.0,
MU,1300904,Canutama (AM),1.0,1387.0,,,,,2646,42141.0,
MU,1301001,Carauari (AM),1.0,1678.0,75.0,,,,3290,52398.0,
MU,1301100,Careiro (AM),7.0,3587.0,939.0,4982.0,4268.0,22691.0,26620,423959.0,
MU,1301159,Careiro da Várzea (AM),42.0,6594.0,5490.0,11591.0,9930.0,52792.0,26538,422653.0,
MU,1301209,Coari (AM),1.0,1603.0,,,,,13057,207950.0,
MU,1301308,Codajás (AM),1.0,129.0,235.0,612.0,524.0,2786.0,662,10543.0,
MU,1301407,Eirunepé (AM),2.0,4422.0,536.0,,,,7480,119129.0,
MU,1301506,Envira (AM),1.0,3107.0,574.0,,,,10115,161095.0,
MU,1301605,Fonte Boa (AM),0.0,2313.0,,,,,10804,172068.0,
MU,1301654,Guajará (AM),4.0,1619.0,1255.0,6052.0,5185.0,27565.0,4550,72465.0,
MU,1301704,Humaitá (AM),1.0,2790.0,,976.0,836.0,4446.0,14372,228893.0,
MU,1301803,Ipixuna (AM),0.0,1362.0,504.0,754.0,646.0,3433.0,3822,60870.0,
MU,1301852,Iranduba (AM),1.0,1346.0,379.0,,,,39930,635938.0,
MU,1301902,Itacoatiara (AM),11.0,5896.0,2958.0,12732.0,10908.0,57989.0,33534,534073.0,
MU,1301951,Itamarati (AM),0.0,828.0,241.0,124.0,107.0,567.0,1116,17774.0,
MU,1302009,Itapiranga (AM),1.0,1163.0,1132.0,,,,3723,59294.0,
MU,1302108,Japurá (AM),0.0,1512.0,,,,,2143,34130.0,
MU,1302207,Juruá (AM),1.0,512.0,,,,,-,,
MU,1302306,Jutaí (AM),,3420.0,,,,,9428,150153.0,
MU,1302405,Lábrea (AM),1.0,1802.0,253.0,,,,4266,67942.0,
MU,1302504,Manacapuru (AM),1.0,1604.0,,3297.0,2824.0,15015.0,9650,153689.0,
MU,1302553,Manaquiri (AM),4.0,3110.0,992.0,,,,9691,154342.0,
MU,1302603,Manaus (AM),24.0,5125.0,625.0,4675.0,4005.0,21292.0,707036,11260486.0,
MU,1302702,Manicoré (AM),1.0,3552.0,,1350.0,1156.0,6147.0,25224,401726.0,
MU,1302801,Maraã (AM),,1553.0,103.0,,,,9566,152351.0,
MU,1302900,Maués (AM),8.0,6402.0,2684.0,5271.0,4516.0,24008.0,40847,650543.0,
MU,1303007,Nhamundá (AM),48.0,9524.0,,16661.0,14274.0,75884.0,5520,87913.0,
MU,1303106,Nova Olinda do Norte (AM),0.0,3036.0,860.0,,,,10781,171702.0,
MU,1303205,Novo Airão (AM),0.0,499.0,,,,,2178,34688.0,
MU,1303304,Novo Aripuanã (AM),0.0,8256.0,,,,,42888,683048.0,
MU,1303403,Parintins (AM),40.0,4155.0,7773.0,31854.0,27290.0,145078.0,10122,161206.0,
MU,1303502,Pauini (AM),0.0,760.0,233.0,887.0,760.0,4040.0,2218,35325.0,
MU,1303536,Presidente Figueiredo (AM),1.0,492.0,,,,,1450,23093.0,
MU,1303569,Rio Preto da Eva (AM),1.0,478.0,,3337.0,2859.0,15200.0,9578,152542.0,
MU,1303601,Santa Isabel do Rio Negro (AM),,233.0,,145.0,124.0,661.0,495,7884.0,
MU,1303700,Santo Antônio do Içá (AM),1.0,1559.0,,,,,9556,152192.0,
MU,1303809,São Gabriel da Cachoeira (AM),,247.0,821.0,,,,6,96.0,
MU,1303908,São Paulo de Olivença (AM),1.0,1380.0,900.0,416.0,356.0,1894.0,11720,186657.0,
MU,1303957,São Sebastião do Uatumã (AM),1.0,1068.0,318.0,2052.0,1758.0,9348.0,1161,18490.0,
MU,1304005,Silves (AM),6.0,4148.0,2137.0,4164.0,3567.0,18963.0,6122,97501.0,
MU,1304062,Tabatinga (AM),0.0,132.0,,268.0,229.0,1220.0,5590,89028.0,
MU,1304104,Tapauá (AM),0.0,7139.0,,,,,21063,335456.0,
MU,1304203,Tefé (AM),3.0,665.0,1041.0,514.0,441.0,2343.0,4182,66604.0,
MU,1304237,Tonantins (AM),0.0,853.0,,,,,2827,45024.0,
MU,1304260,Uarini (AM),,316.0,410.0,,,,2865,45629.0,
MU,1304302,Urucará (AM),7.0,1001.0,935.0,4496.0,3852.0,20479.0,6595,105034.0,
MU,1304401,Urucurituba (AM),7.0,5071.0,1312.0,4881.0,4181.0,22229.0,13693,218079.0,
MU,1400027,Amajari (RR),,,,,,,...,,
MU,1400050,Alto Alegre (RR),21.0,3764.0,1275.0,,,,35233,561132.0,
MU,1400100,Boa Vista (RR),146.0,7432.0,11546.0,,,,142500,2269502.0,
MU,1400159,Bonfim (RR),36.0,5794.0,3654.0,,,,21930,349264.0,
MU,1400175,Cantá (RR),,,,,,,...,,
MU,1400209,Caracaraí (RR),4.0,2673.0,1211.0,,,,32026,510057.0,
MU,1400233,Caroebe (RR),,,,,,,...,,
MU,1400282,Iracema (RR),,,,,,,...,,
MU,1400308,Mucajaí (RR),11.0,4320.0,2140.0,,,,25727,409737.0,
MU,1400407,Normandia (RR),70.0,3967.0,3820.0,,,,10627,169249.0,
MU,1400456,Pacaraima (RR),,,,,,,...,,
MU,1400472,Rorainópolis (RR),,,,,,,...,,
MU,1400506,São João da Baliza (RR),7.0,2020.0,286.0,,,,53260,848236.0,
MU,1400605,São Luiz (RR),7.0,3037.0,732.0,,,,39820,634186.0,
MU,1400704,Uiramutã (RR),,,,,,,...,,
MU,1500107,Abaetetuba (PA),7.0,14191.0,972.0,849.0,727.0,3865.0,35000,557421.0,
MU,1500131,Abel Figueiredo (PA),4.0,2870.0,152.0,,,,9400,149707.0,
MU,1500206,Acará (PA),22.0,18376.0,1068.0,3888.0,3331.0,17707.0,23860,380002.0,
MU,1500305,Afuá (PA),15.0,22052.0,1462.0,2827.0,2422.0,12875.0,11915,189762.0,
MU,1500347,Água Azul do Norte (PA),16.0,7347.0,146.0,,,,50490,804120.0,
MU,1500404,Alenquer (PA),223.0,16264.0,9620.0,37546.0,32166.0,171000.0,85000,1353738.0,
MU,1500503,Almeirim (PA),10.0,7882.0,5006.0,10540.0,9030.0,48005.0,14171,225692.0,
MU,1500602,Altamira (PA),56.0,22705.0,10622.0,19809.0,16971.0,90220.0,391000,6227194.0,
MU,1500701,Anajás (PA),1.0,5096.0,,419.0,359.0,1910.0,7620,121359.0,
MU,1500800,Ananindeua (PA),1.0,3411.0,210.0,,,,99570,1585784.0,
MU,1500859,Anapu (PA),,,,,,,...,,
MU,1500909,Augusto Corrêa (PA),12.0,1282.0,2461.0,1980.0,1697.0,9020.0,10800,172004.0,
MU,1500958,Aurora do Pará (PA),11.0,7335.0,223.0,,,,38100,606793.0,
MU,1501006,Aveiro (PA),4.0,8355.0,1671.0,2053.0,1759.0,9350.0,21000,334453.0,
MU,1501105,Bagre (PA),,6467.0,,143.0,122.0,651.0,2350,37427.0,
MU,1501204,Baião (PA),6.0,5459.0,501.0,9327.0,7991.0,42480.0,9530,151778.0,
MU,1501253,Bannach (PA),,,,,,,...,,
MU,1501303,Barcarena (PA),7.0,6474.0,491.0,753.0,645.0,3430.0,8000,127411.0,
MU,1501402,Belém (PA),0.0,47.0,56.0,74.0,63.0,335.0,39500,629090.0,
MU,1501451,Belterra (PA),,,,,,,...,,
MU,1501501,Benevides (PA),7.0,9567.0,790.0,1043.0,893.0,4750.0,180450,2873906.0,
MU,1501576,Bom Jesus do Tocantins (PA),6.0,4082.0,213.0,,,,13200,210228.0,
MU,1501600,Bonito (PA),7.0,1735.0,390.0,1724.0,1477.0,7850.0,8555,136250.0,
MU,1501709,Bragança (PA),37.0,2947.0,1327.0,4962.0,4251.0,22600.0,57000,907801.0,
MU,1501725,Brasil Novo (PA),37.0,3125.0,719.0,14289.0,12242.0,65080.0,34000,541495.0,
MU,1501758,Brejo Grande do Araguaia (PA),4.0,5141.0,405.0,,,,25700,409307.0,
MU,1501782,Breu Branco (PA),3.0,2628.0,152.0,1014.0,869.0,4620.0,5280,84091.0,
MU,1501808,Breves (PA),1.0,7443.0,,702.0,601.0,3195.0,3240,51601.0,
MU,1501907,Bujaru (PA),11.0,4337.0,1013.0,1010.0,865.0,4600.0,20100,320119.0,
MU,1501956,Cachoeira do Piriá (PA),,,,,,,...,,
MU,1502004,Cachoeira do Arari (PA),75.0,4494.0,3581.0,37846.0,32424.0,172370.0,2530,40294.0,
MU,1502103,Cametá (PA),2.0,27720.0,474.0,382.0,328.0,1742.0,51243,816113.0,
MU,1502152,Canaã dos Carajás (PA),,,,,,,...,,
MU,1502202,Capanema (PA),11.0,1084.0,416.0,2445.0,2095.0,11137.0,13955,222252.0,
MU,1502301,Capitão Poço (PA),41.0,4771.0,1289.0,8778.0,7520.0,39980.0,25450,405325.0,
MU,1502400,Castanhal (PA),62.0,4732.0,1357.0,11501.0,9853.0,52380.0,103450,1647578.0,
MU,1502509,Chaves (PA),654.0,62156.0,47907.0,61873.0,53008.0,281800.0,16920,269473.0,
MU,1502608,Colares (PA),1.0,156.0,,81.0,70.0,371.0,3412,54341.0,
MU,1502707,Conceição do Araguaia (PA),66.0,101508.0,11897.0,106660.0,91377.0,485777.0,219687,3498807.0,
MU,1502756,Concórdia do Pará (PA),24.0,2541.0,1525.0,3398.0,2911.0,15476.0,18442,293713.0,
MU,1502764,Cumaru do Norte (PA),4.0,7855.0,257.0,5464.0,4681.0,24885.0,9263,147526.0,
MU,1502772,Curionópolis (PA),14.0,9758.0,405.0,,,,32900,523976.0,
MU,1502806,Curralinho (PA),,4461.0,,,,,3750,59724.0,
MU,1502855,Curuá (PA),,,,,,,...,,
MU,1502905,Curuçá (PA),33.0,4082.0,668.0,1252.0,1072.0,5700.0,19000,302600.0,
MU,1502939,Dom Eliseu (PA),30.0,11767.0,3524.0,,,,10725,170810.0,
MU,1502954,Eldorado do Carajás (PA),12.0,7972.0,344.0,,,,27400,436381.0,
MU,1503002,Faro (PA),30.0,4624.0,4051.0,1998.0,1712.0,9100.0,4100,65298.0,
MU,1503044,Floresta do Araguaia (PA),,,,,,,...,,
MU,1503077,Garrafão do Norte (PA),15.0,3604.0,420.0,3927.0,3364.0,17885.0,14500,230932.0,
MU,1503093,Goianésia do Pará (PA),11.0,5198.0,213.0,,,,33000,525569.0,
MU,1503101,Gurupá (PA),4.0,5861.0,714.0,1772.0,1518.0,8070.0,6450,102725.0,
MU,1503200,Igarapé-Açu (PA),13.0,651.0,,1559.0,1336.0,7100.0,18000,286674.0,
MU,1503309,Igarapé-Miri (PA),6.0,17858.0,203.0,736.0,630.0,3350.0,14200,226154.0,
MU,1503408,Inhangapi (PA),22.0,2806.0,719.0,1221.0,1046.0,5560.0,20800,331268.0,
MU,1503457,Ipixuna do Pará (PA),22.0,14784.0,577.0,,,,39850,634664.0,
MU,1503507,Irituia (PA),47.0,9940.0,,5090.0,4360.0,23181.0,42730,680532.0,
MU,1503606,Itaituba (PA),67.0,10842.0,5063.0,30871.0,26448.0,140600.0,100000,1592633.0,
MU,1503705,Itupiranga (PA),8.0,23279.0,648.0,,,,105300,1677042.0,
MU,1503754,Jacareacanga (PA),1.0,432.0,705.0,1120.0,960.0,5103.0,3248,51729.0,
MU,1503804,Jacundá (PA),8.0,6059.0,273.0,,,,40500,645016.0,
MU,1503903,Juruti (PA),75.0,5963.0,9822.0,13393.0,11474.0,61000.0,6200,98743.0,
MU,1504000,Limoeiro do Ajuru (PA),,14838.0,,,,,6726,107120.0,
MU,1504059,Mãe do Rio (PA),37.0,13202.0,790.0,8827.0,7562.0,40200.0,37000,589274.0,
MU,1504109,Magalhães Barata (PA),2.0,446.0,172.0,,,,2850,45390.0,
MU,1504208,Marabá (PA),21.0,38778.0,709.0,19460.0,16672.0,88630.0,98800,1573521.0,
MU,1504307,Maracanã (PA),2.0,580.0,,468.0,401.0,2130.0,7600,121040.0,
MU,1504406,Marapanim (PA),7.0,1410.0,314.0,698.0,598.0,3180.0,12000,191116.0,
MU,1504422,Marituba (PA),,,,,,,...,,
MU,1504455,Medicilândia (PA),34.0,2143.0,2228.0,,,,34100,543088.0,
MU,1504505,Melgaço (PA),,4241.0,,687.0,589.0,3130.0,1015,16165.0,
MU,1504604,Mocajuba (PA),1.0,2392.0,167.0,313.0,268.0,1425.0,2940,46823.0,
MU,1504703,Moju (PA),20.0,9248.0,2025.0,21627.0,18528.0,98500.0,15000,238895.0,
MU,1504752,Mojuí dos Campos (PA),,,,,,,...,,
MU,1504802,Monte Alegre (PA),124.0,10013.0,6785.0,19980.0,17118.0,91000.0,185000,2946370.0,
MU,1504901,Muaná (PA),42.0,39017.0,3245.0,14282.0,12235.0,65045.0,17140,272977.0,
MU,1504950,Nova Esperança do Piriá (PA),6.0,692.0,170.0,,,,3650,58131.0,
MU,1504976,Nova Ipixuna (PA),,,,,,,...,,
MU,1505007,Nova Timboteua (PA),7.0,721.0,182.0,1075.0,921.0,4895.0,15800,251636.0,
MU,1505031,Novo Progresso (PA),118.0,18139.0,8466.0,30779.0,26369.0,140182.0,15840,252273.0,
MU,1505064,Novo Repartimento (PA),6.0,5613.0,810.0,33001.0,28272.0,150300.0,36220,576852.0,
MU,1505106,Óbidos (PA),169.0,9567.0,12658.0,21298.0,18246.0,97000.0,32000,509642.0,
MU,1505205,Oeiras do Pará (PA),1.0,6748.0,137.0,268.0,229.0,1219.0,6931,110385.0,
MU,1505304,Oriximiná (PA),112.0,9439.0,14177.0,20551.0,17607.0,93600.0,13500,215005.0,
MU,1505403,Ourém (PA),4.0,1161.0,289.0,1290.0,1105.0,5875.0,4850,77243.0,
MU,1505437,Ourilândia do Norte (PA),39.0,12558.0,3433.0,39021.0,33430.0,177720.0,70980,1130451.0,
MU,1505486,Pacajá (PA),300.0,28063.0,11422.0,,,,290000,4618635.0,
MU,1505494,Palestina do Pará (PA),3.0,3425.0,294.0,,,,19150,304989.0,
MU,1505502,Paragominas (PA),73.0,16264.0,4030.0,98857.0,84693.0,450240.0,18500,294637.0,
MU,1505536,Parauapebas (PA),17.0,10205.0,314.0,,,,57400,914171.0,
MU,1505551,Pau D'Arco (PA),32.0,14498.0,865.0,17395.0,14902.0,79224.0,30121,479717.0,
MU,1505601,Peixe-Boi (PA),15.0,1256.0,925.0,3154.0,2702.0,14365.0,14250,226950.0,
MU,1505635,Piçarra (PA),,,,,,,...,,
MU,1505650,Placas (PA),,,,,,,...,,
MU,1505700,Ponta de Pedras (PA),739.0,32580.0,14914.0,49834.0,42694.0,226969.0,8276,131806.0,
MU,1505809,Portel (PA),4.0,5880.0,,10293.0,8818.0,46878.0,6650,105910.0,
MU,1505908,Porto de Moz (PA),4.0,13317.0,916.0,5090.0,4360.0,23180.0,14200,226154.0,
MU,1506005,Prainha (PA),36.0,10524.0,5367.0,20310.0,17400.0,92500.0,61800,984247.0,
MU,1506104,Primavera (PA),3.0,727.0,618.0,966.0,827.0,4399.0,2890,46027.0,
MU,1506112,Quatipuru (PA),,,,,,,...,,
MU,1506138,Redenção (PA),92.0,51210.0,3316.0,81385.0,69724.0,370665.0,112621,1793639.0,
MU,1506161,Rio Maria (PA),75.0,34271.0,7823.0,82483.0,70665.0,375665.0,159262,2536459.0,
MU,1506187,Rondon do Pará (PA),26.0,25369.0,1655.0,,,,54285,864561.0,
MU,1506195,Rurópolis (PA),18.0,14031.0,7493.0,8827.0,7562.0,40200.0,62000,987432.0,
MU,1506203,Salinópolis (PA),1.0,290.0,102.0,98.0,84.0,447.0,4250,67687.0,
MU,1506302,Salvaterra (PA),49.0,7250.0,2662.0,9087.0,7785.0,41385.0,5710,90939.0,
MU,1506351,Santa Bárbara do Pará (PA),0.0,78.0,51.0,,,,110985,1767583.0,
MU,1506401,Santa Cruz do Arari (PA),42.0,3470.0,1079.0,27632.0,23673.0,125849.0,825,13139.0,
MU,1506500,Santa Izabel do Pará (PA),26.0,3674.0,707.0,4321.0,3702.0,19680.0,463104,7375545.0,
MU,1506559,Santa Luzia do Pará (PA),18.0,4528.0,314.0,4655.0,3988.0,21200.0,18500,294637.0,
MU,1506583,Santa Maria das Barreiras (PA),42.0,13704.0,1472.0,31107.0,26650.0,141674.0,29481,469524.0,
MU,1506609,Santa Maria do Pará (PA),16.0,3301.0,606.0,3401.0,2914.0,15490.0,25145,400467.0,
MU,1506708,Santana do Araguaia (PA),99.0,27269.0,1666.0,75997.0,65108.0,346125.0,58973,939223.0,
MU,1506807,Santarém (PA),141.0,11799.0,23797.0,27116.0,23231.0,123500.0,1000000,15926326.0,
MU,1506906,Santarém Novo (PA),1.0,367.0,63.0,461.0,395.0,2100.0,4200,66891.0,
MU,1507003,Santo Antônio do Tauá (PA),2.0,1478.0,,1293.0,1108.0,5891.0,132410,2108805.0,
MU,1507102,São Caetano de Odivelas (PA),2.0,1824.0,231.0,1001.0,858.0,4559.0,28035,446495.0,
MU,1507151,São Domingos do Araguaia (PA),5.0,7571.0,506.0,8558.0,7331.0,38975.0,29050,462660.0,
MU,1507201,São Domingos do Capim (PA),3.0,1930.0,3270.0,7351.0,6297.0,33478.0,5717,91051.0,
MU,1507300,São Félix do Xingu (PA),16.0,9193.0,1832.0,20098.0,17218.0,91534.0,23320,371402.0,
MU,1507409,São Francisco do Pará (PA),22.0,2404.0,,2984.0,2556.0,13590.0,25500,406121.0,
MU,1507458,São Geraldo do Araguaia (PA),55.0,40818.0,3342.0,68175.0,58407.0,310500.0,72000,1146695.0,
MU,1507466,São João da Ponta (PA),,,,,,,...,,
MU,1507474,São João de Pirabas (PA),1.0,446.0,51.0,271.0,232.0,1235.0,3250,51761.0,
MU,1507508,São João do Araguaia (PA),2.0,3240.0,203.0,,,,13000,207042.0,
MU,1507607,São Miguel do Guamá (PA),47.0,7000.0,1881.0,4306.0,3689.0,19610.0,44100,702351.0,
MU,1507706,São Sebastião da Boa Vista (PA),,7182.0,,,,,10090,160697.0,
MU,1507755,Sapucaia (PA),,,,,,,...,,
MU,1507805,Senador José Porfírio (PA),13.0,6824.0,861.0,8805.0,7543.0,40100.0,34500,549458.0,
MU,1507904,Soure (PA),343.0,2757.0,4789.0,49385.0,42309.0,224920.0,2730,43479.0,
MU,1507953,Tailândia (PA),7.0,7494.0,2714.0,9277.0,7947.0,42250.0,10500,167226.0,
MU,1507961,Terra Alta (PA),4.0,497.0,162.0,349.0,299.0,1590.0,10000,159263.0,
MU,1507979,Terra Santa (PA),69.0,5804.0,5569.0,8783.0,7524.0,40000.0,6200,98743.0,
MU,1508001,Tomé-Açu (PA),73.0,16443.0,8776.0,36764.0,31497.0,167442.0,27570,439089.0,
MU,1508035,Tracuateua (PA),,,,,,,...,,
MU,1508050,Trairão (PA),9.0,8865.0,1458.0,3304.0,2831.0,15050.0,24000,382232.0,
MU,1508084,Tucumã (PA),83.0,7577.0,354.0,30715.0,26314.0,139890.0,36120,575259.0,
MU,1508100,Tucuruí (PA),10.0,2985.0,324.0,7755.0,6644.0,35320.0,5320,84728.0,
MU,1508126,Ulianópolis (PA),67.0,10809.0,3817.0,,,,20538,327095.0,
MU,1508159,Uruará (PA),47.0,9988.0,3443.0,24165.0,20703.0,110060.0,77000,1226327.0,
MU,1508209,Vigia (PA),2.0,1026.0,373.0,489.0,419.0,2229.0,20950,333657.0,
MU,1508308,Viseu (PA),22.0,6697.0,2582.0,7136.0,6113.0,32500.0,49500,788353.0,
