Level,Code.,Municipality,Horse,Pork - total,Sheep_Goat,beef_cattle,milk_cattle,excl_cattle,Layers,Broilers,标记
MU,1100015,Alta Floresta D'Oeste (RO),153.0,7077.0,6005.0,90244.0,51185.0,372851.0,34106,838705.0,
MU,1100023,Ariquemes (RO),196.0,4634.0,7285.0,107274.0,60844.0,443214.0,35814,880707.0,
MU,1100031,Cabixi (RO),60.0,2968.0,3286.0,27794.0,15764.0,114834.0,16059,394909.0,
MU,1100049,Cacoal (RO),187.0,9702.0,5117.0,104135.0,59064.0,430245.0,92626,2277778.0,
MU,1100056,Cerejeiras (RO),36.0,2675.0,2459.0,20583.0,11674.0,85040.0,7593,186720.0,
MU,1100064,Colorado do Oeste (RO),114.0,6195.0,3634.0,57679.0,32715.0,238308.0,29780,732324.0,
MU,1100072,Corumbiara (RO),104.0,4046.0,2243.0,65681.0,37253.0,271368.0,19302,474658.0,
MU,1100080,Costa Marques (RO),66.0,2356.0,3199.0,47640.0,27021.0,196830.0,14822,364490.0,
MU,1100098,Espigão D'Oeste (RO),146.0,6959.0,4266.0,90544.0,51355.0,374090.0,36603,900109.0,
MU,1100106,Guajará-Mirim (RO),68.0,1784.0,3411.0,29028.0,16464.0,119932.0,10858,267010.0,
MU,1100114,Jaru (RO),298.0,3281.0,4385.0,124068.0,70369.0,512601.0,46859,1152316.0,
MU,1100122,Ji-Paraná (RO),238.0,7940.0,7715.0,104099.0,59043.0,430097.0,32203,791908.0,
MU,1100130,Machadinho D'Oeste (RO),140.0,5420.0,4380.0,,,,40475,995326.0,
MU,1100148,Nova Brasilândia D'Oeste (RO),70.0,2709.0,2188.0,34823.0,19751.0,143873.0,17898,440132.0,
MU,1100155,Ouro Preto do Oeste (RO),203.0,8631.0,2741.0,84693.0,48036.0,349917.0,33011,811778.0,
MU,1100189,Pimenta Bueno (RO),111.0,3328.0,6239.0,57581.0,32659.0,237901.0,47179,1160185.0,
MU,1100205,Porto Velho (RO),363.0,10676.0,15177.0,171370.0,97198.0,708030.0,66737,1641138.0,
MU,1100254,Presidente Médici (RO),138.0,4970.0,1716.0,70357.0,39905.0,290685.0,26690,656337.0,
MU,1100262,Rio Crespo (RO),43.0,1099.0,2243.0,29534.0,16751.0,122021.0,6381,156916.0,
MU,1100288,Rolim de Moura (RO),112.0,5157.0,4806.0,55898.0,31705.0,230950.0,41601,1023015.0,
MU,1100296,Santa Luzia D'Oeste (RO),71.0,2805.0,1529.0,41759.0,23685.0,172533.0,16147,397073.0,
MU,1100304,Vilhena (RO),58.0,3903.0,4178.0,24121.0,13681.0,99660.0,160909,3956934.0,
MU,1100320,São Miguel do Guaporé (RO),148.0,6453.0,3078.0,64900.0,36810.0,268142.0,35619,875911.0,
MU,1100338,Nova Mamoré (RO),223.0,7038.0,3855.0,111814.0,63419.0,461969.0,36535,898437.0,
MU,1100346,Alvorada D'Oeste (RO),134.0,4066.0,1633.0,58570.0,33220.0,241988.0,21230,522070.0,
MU,1100379,Alto Alegre dos Parecis (RO),73.0,4874.0,2668.0,38556.0,21868.0,159296.0,20138,495216.0,
MU,1100403,Alto Paraíso (RO),62.0,1770.0,2000.0,,,,10231,251592.0,
MU,1100452,Buritis (RO),183.0,6756.0,2840.0,106945.0,60657.0,441854.0,34104,838656.0,
MU,1100502,Novo Horizonte do Oeste (RO),75.0,2680.0,1257.0,32861.0,18638.0,135768.0,17857,439124.0,
MU,1100601,Cacaulândia (RO),98.0,2122.0,2183.0,60567.0,34353.0,250239.0,12740,313291.0,
MU,1100700,Campo Novo de Rondônia (RO),138.0,3468.0,2630.0,81084.0,45990.0,335008.0,24046,591318.0,
MU,1100809,Candeias do Jamari (RO),98.0,2727.0,3508.0,44615.0,25305.0,184333.0,16332,401622.0,
MU,1100908,Castanheiras (RO),43.0,1272.0,1410.0,25356.0,14381.0,104759.0,9210,226484.0,
MU,1100924,Chupinguaia (RO),73.0,1425.0,1837.0,73218.0,41528.0,302507.0,9824,241583.0,
MU,1100940,Cujubim (RO),68.0,2769.0,1914.0,35422.0,20090.0,146348.0,15136,372211.0,
MU,1101005,Governador Jorge Teixeira (RO),149.0,3803.0,1300.0,63702.0,36131.0,263192.0,24579,604425.0,
MU,1101104,Itapuã do Oeste (RO),48.0,1223.0,2491.0,17688.0,10032.0,73080.0,7196,176958.0,
MU,1101203,Ministro Andreazza (RO),60.0,2925.0,486.0,29078.0,16492.0,120137.0,18887,464453.0,
MU,1101302,Mirante da Serra (RO),76.0,4867.0,1088.0,26442.0,14997.0,109248.0,19427,477732.0,
MU,1101401,Monte Negro (RO),117.0,4578.0,5067.0,62298.0,35334.0,257392.0,22443,551899.0,
MU,1101435,Nova União (RO),87.0,2606.0,1106.0,32114.0,18214.0,132681.0,18588,457100.0,
MU,1101450,Parecis (RO),64.0,2003.0,2052.0,37634.0,21345.0,155490.0,11794,290028.0,
MU,1101468,Pimenteiras do Oeste (RO),32.0,766.0,1613.0,28265.0,16031.0,116778.0,3642,89561.0,
MU,1101476,Primavera de Rondônia (RO),27.0,1229.0,815.0,17499.0,9925.0,72300.0,47200,1160701.0,
MU,1101484,São Felipe D'Oeste (RO),36.0,1935.0,771.0,22700.0,12875.0,93786.0,13427,330185.0,
MU,1101492,São Francisco do Guaporé (RO),148.0,7345.0,3078.0,105407.0,59785.0,435501.0,39355,967784.0,
MU,1101500,Seringueiras (RO),90.0,5080.0,2853.0,45274.0,25679.0,187056.0,10943,269101.0,
MU,1101559,Teixeirópolis (RO),50.0,2552.0,1439.0,23263.0,13194.0,96113.0,11027,271166.0,
MU,1101609,Theobroma (RO),126.0,2871.0,1836.0,60756.0,34460.0,251021.0,24698,607352.0,
MU,1101708,Urupá (RO),117.0,4382.0,1248.0,39164.0,22213.0,161808.0,29226,718700.0,
MU,1101757,Vale do Anari (RO),78.0,2394.0,1006.0,27405.0,15544.0,113227.0,15224,374375.0,
MU,1101807,Vale do Paraíso (RO),95.0,3078.0,1345.0,38443.0,21804.0,158831.0,18697,459780.0,
MU,1200013,Acrelândia (AC),154.0,4335.0,3711.0,41955.0,23796.0,173343.0,20472,503430.0,
MU,1200054,Assis Brasil (AC),52.0,4845.0,4641.0,9398.0,5330.0,38828.0,8850,217631.0,
MU,1200104,Brasiléia (AC),164.0,8355.0,8508.0,47866.0,27149.0,197765.0,38150,938151.0,
MU,1200138,Bujari (AC),121.0,2326.0,2944.0,49590.0,28127.0,204886.0,11188,275126.0,
MU,1200179,Capixaba (AC),89.0,3625.0,2551.0,33567.0,19039.0,138686.0,22900,563137.0,
