Level,Code.,Municipality,Horse,Pork - total,Sheep_Goat,beef_cattle,milk_cattle,excl_cattle,Layers,Broilers,标记
MU,1100015,Alta Floresta D'Oeste (RO),141.0,7393.0,5957.0,104851.0,52326.0,352712.0,36948,963251.0,
MU,1100023,Ariquemes (RO),163.0,6836.0,6552.0,127172.0,63465.0,427798.0,53775,1401938.0,
MU,1100031,Cabixi (RO),61.0,4678.0,2841.0,37186.0,18557.0,125090.0,17733,462307.0,
MU,1100049,Cacoal (RO),167.0,9883.0,4935.0,116044.0,57912.0,390366.0,124283,3240113.0,
MU,1100056,Cerejeiras (RO),50.0,7167.0,2722.0,26490.0,13220.0,89111.0,15432,402319.0,
MU,1100064,Colorado do Oeste (RO),96.0,6605.0,3396.0,61790.0,30836.0,207859.0,31518,821688.0,
MU,1100072,Corumbiara (RO),102.0,5296.0,1368.0,73315.0,36588.0,246626.0,22536,587523.0,
MU,1100080,Costa Marques (RO),43.0,3565.0,2358.0,39584.0,19754.0,133158.0,13471,351195.0,
MU,1100098,Espigão D'Oeste (RO),128.0,9985.0,3902.0,100888.0,50348.0,339383.0,66717,1739342.0,
MU,1100106,Guajará-Mirim (RO),54.0,1761.0,3679.0,36569.0,18250.0,123017.0,7383,192478.0,
MU,1100114,Jaru (RO),259.0,10580.0,3940.0,149269.0,74493.0,502134.0,50446,1315149.0,
MU,1100122,Ji-Paraná (RO),202.0,5632.0,8547.0,126674.0,63217.0,426125.0,41800,1089744.0,
MU,1100130,Machadinho D'Oeste (RO),126.0,8341.0,3637.0,,,,50602,1319216.0,
MU,1100148,Nova Brasilândia D'Oeste (RO),51.0,2505.0,1238.0,35051.0,17492.0,117909.0,17740,462490.0,
MU,1100155,Ouro Preto do Oeste (RO),176.0,9593.0,2619.0,98516.0,49164.0,331401.0,35195,917549.0,
MU,1100189,Pimenta Bueno (RO),90.0,5294.0,5753.0,65789.0,32832.0,221311.0,63344,1651406.0,
MU,1100205,Porto Velho (RO),245.0,9532.0,12784.0,168902.0,84291.0,568176.0,127704,3329300.0,
MU,1100254,Presidente Médici (RO),128.0,5955.0,2251.0,78860.0,39355.0,265282.0,29916,779923.0,
MU,1100262,Rio Crespo (RO),40.0,1436.0,2394.0,40601.0,20262.0,136578.0,7654,199543.0,
MU,1100288,Rolim de Moura (RO),95.0,7146.0,4267.0,64660.0,32269.0,217513.0,81737,2130920.0,
MU,1100296,Santa Luzia D'Oeste (RO),56.0,3708.0,1452.0,45910.0,22911.0,154439.0,17221,448959.0,
MU,1100304,Vilhena (RO),53.0,5994.0,3938.0,30298.0,15120.0,101922.0,168280,4387134.0,
MU,1100320,São Miguel do Guaporé (RO),137.0,7639.0,3492.0,82407.0,41125.0,277214.0,39994,1042661.0,
MU,1100338,Nova Mamoré (RO),135.0,7435.0,3630.0,102017.0,50912.0,343179.0,34364,895885.0,
MU,1100346,Alvorada D'Oeste (RO),121.0,7076.0,3437.0,65206.0,32541.0,219350.0,25315,659973.0,
MU,1100379,Alto Alegre dos Parecis (RO),65.0,5618.0,1309.0,43659.0,21788.0,146865.0,20894,544716.0,
MU,1100403,Alto Paraíso (RO),88.0,5261.0,2323.0,59473.0,29680.0,200064.0,32481,846794.0,
MU,1100452,Buritis (RO),129.0,9690.0,1870.0,102391.0,51098.0,344437.0,48245,1257768.0,
MU,1100502,Novo Horizonte do Oeste (RO),61.0,3626.0,1417.0,32785.0,16361.0,110286.0,21457,559393.0,
MU,1100601,Cacaulândia (RO),85.0,3223.0,1645.0,68739.0,34304.0,231234.0,15233,397131.0,
MU,1100700,Campo Novo de Rondônia (RO),95.0,5209.0,1384.0,68315.0,34093.0,229808.0,25593,667221.0,
MU,1100809,Candeias do Jamari (RO),74.0,2272.0,4690.0,48841.0,24374.0,164299.0,24006,625847.0,
MU,1100908,Castanheiras (RO),39.0,1034.0,1332.0,27745.0,13846.0,93332.0,10274,267848.0,
MU,1100924,Chupinguaia (RO),67.0,1851.0,1282.0,88496.0,44164.0,297695.0,8499,221573.0,
MU,1100940,Cujubim (RO),48.0,2481.0,772.0,33487.0,16712.0,112647.0,15723,409906.0,
MU,1101005,Governador Jorge Teixeira (RO),112.0,3704.0,957.0,67902.0,33886.0,228417.0,26971,703146.0,
MU,1101104,Itapuã do Oeste (RO),38.0,2199.0,2064.0,22480.0,11219.0,75621.0,13170,343348.0,
MU,1101203,Ministro Andreazza (RO),48.0,3404.0,485.0,31866.0,15903.0,107196.0,18586,484545.0,
MU,1101302,Mirante da Serra (RO),62.0,3902.0,808.0,30385.0,15164.0,102214.0,20456,533297.0,
MU,1101401,Monte Negro (RO),91.0,5428.0,3343.0,68808.0,34338.0,231465.0,28447,741626.0,
MU,1101435,Nova União (RO),67.0,3219.0,922.0,35324.0,17628.0,118828.0,19741,514657.0,
MU,1101450,Parecis (RO),53.0,2809.0,1802.0,38918.0,19422.0,130917.0,12369,322465.0,
MU,1101468,Pimenteiras do Oeste (RO),30.0,1324.0,1619.0,36303.0,18117.0,122122.0,4686,122166.0,
MU,1101476,Primavera de Rondônia (RO),26.0,1263.0,854.0,20286.0,10124.0,68242.0,56000,1459945.0,
MU,1101484,São Felipe D'Oeste (RO),33.0,2526.0,781.0,27589.0,13768.0,92809.0,22550,587888.0,
MU,1101492,São Francisco do Guaporé (RO),54.0,4101.0,2774.0,108925.0,54359.0,366418.0,17863,465696.0,
MU,1101500,Seringueiras (RO),66.0,4277.0,1609.0,49728.0,24817.0,167282.0,22950,598317.0,
MU,1101559,Teixeirópolis (RO),45.0,2133.0,551.0,,,,11938,311229.0,
MU,1101609,Theobroma (RO),111.0,4190.0,1654.0,,,,24152,629653.0,
MU,1101708,Urupá (RO),95.0,5289.0,1033.0,43284.0,21601.0,145605.0,34737,905609.0,
MU,1101757,Vale do Anari (RO),61.0,2531.0,869.0,,,,19770,515413.0,
MU,1101807,Vale do Paraíso (RO),87.0,2597.0,1163.0,44374.0,22145.0,149273.0,19517,508817.0,
MU,1200013,Acrelândia (AC),120.0,5378.0,2404.0,49990.0,24948.0,168164.0,20604,537155.0,
MU,1200054,Assis Brasil (AC),33.0,3311.0,3318.0,,,,7378,192348.0,
MU,1200104,Brasiléia (AC),77.0,6402.0,3261.0,48201.0,24055.0,162145.0,23733,618730.0,
MU,1200138,Bujari (AC),102.0,2517.0,1906.0,,,,14198,370148.0,
MU,1200179,Capixaba (AC),69.0,3426.0,1438.0,33694.0,16815.0,113345.0,27821,725306.0,
MU,1200203,Cruzeiro do Sul (AC),12.0,7712.0,1669.0,11067.0,5523.0,37230.0,21303,555379.0,
MU,1200252,Epitaciolândia (AC),55.0,2881.0,1443.0,22354.0,11156.0,75198.0,14762,384852.0,
MU,1200302,Feijó (AC),59.0,29301.0,6798.0,16753.0,8361.0,56357.0,29646,772884.0,
MU,1200328,Jordão (AC),2.0,1568.0,443.0,2015.0,1006.0,6780.0,6184,161220.0,
MU,1200336,Mâncio Lima (AC),2.0,2394.0,1002.0,3987.0,1990.0,13411.0,7130,185882.0,
MU,1200344,Manoel Urbano (AC),31.0,3537.0,2242.0,,,,9540,248712.0,
MU,1200351,Marechal Thaumaturgo (AC),1.0,5659.0,1701.0,,,,11180,291468.0,
MU,1200385,Plácido de Castro (AC),139.0,4882.0,4097.0,50988.0,25446.0,171521.0,22418,584447.0,
MU,1200393,Porto Walter (AC),1.0,6370.0,829.0,,,,8788,229107.0,
MU,1200401,Rio Branco (AC),232.0,13952.0,8491.0,109685.0,54738.0,368975.0,89178,2324910.0,
MU,1200427,Rodrigues Alves (AC),7.0,1454.0,683.0,3263.0,1628.0,10975.0,8788,229107.0,
MU,1200435,Santa Rosa do Purus (AC),2.0,864.0,333.0,,,,1663,43355.0,
MU,1200450,Senador Guiomard (AC),126.0,4336.0,3193.0,69206.0,34537.0,232805.0,149393,3894741.0,
MU,1200500,Sena Madureira (AC),121.0,13745.0,7937.0,53941.0,26919.0,181453.0,18277,476489.0,
MU,1200609,Tarauacá (AC),26.0,14136.0,2712.0,27598.0,13773.0,92839.0,26924,701921.0,
MU,1200708,Xapuri (AC),106.0,6109.0,1743.0,53179.0,26539.0,178891.0,22350,582674.0,
MU,1200807,Porto Acre (AC),94.0,4251.0,4291.0,52756.0,26328.0,177468.0,20178,526049.0,
MU,1300029,Alvarães (AM),,665.0,145.0,270.0,135.0,909.0,6950,181190.0,
MU,1300060,Amaturá (AM),,615.0,361.0,,,,465,12123.0,
MU,1300086,Anamã (AM),,1291.0,,,,,260,6778.0,
MU,1300102,Anori (AM),,204.0,,,,,828,21586.0,
MU,1300144,Apuí (AM),13.0,5653.0,2021.0,,,,19730,514370.0,
MU,1300201,Atalaia do Norte (AM),,1527.0,315.0,,,,4347,113328.0,
MU,1300300,Autazes (AM),21.0,4311.0,3333.0,8542.0,4263.0,28736.0,1175,30633.0,
MU,1300409,Barcelos (AM),0.0,487.0,,,,,-,,
MU,1300508,Barreirinha (AM),17.0,2495.0,3364.0,10815.0,5397.0,36380.0,13933,363239.0,
MU,1300607,Benjamin Constant (AM),1.0,380.0,,,,,7972,207834.0,
MU,1300631,Beruri (AM),0.0,78.0,,,,,1010,26331.0,
MU,1300680,Boa Vista do Ramos (AM),4.0,1506.0,2076.0,3512.0,1752.0,11813.0,2262,58971.0,
MU,1300706,Boca do Acre (AM),44.0,2253.0,1051.0,,,,8268,215550.0,
MU,1300805,Borba (AM),0.0,1431.0,679.0,2011.0,1003.0,6764.0,1717,44763.0,
MU,1300839,Caapiranga (AM),1.0,333.0,,,,,3536,92185.0,
MU,1300904,Canutama (AM),3.0,1735.0,83.0,4051.0,2022.0,13629.0,1358,35404.0,
MU,1301001,Carauari (AM),1.0,1835.0,334.0,,,,4253,110878.0,
MU,1301100,Careiro (AM),,6488.0,10152.0,14531.0,7252.0,48882.0,18645,486083.0,
MU,1301159,Careiro da Várzea (AM),15.0,1995.0,1709.0,16829.0,8398.0,56611.0,1798,46875.0,
MU,1301209,Coari (AM),1.0,1863.0,1478.0,1533.0,765.0,5157.0,8674,226135.0,
MU,1301308,Codajás (AM),1.0,113.0,,673.0,336.0,2264.0,454,11836.0,
MU,1301407,Eirunepé (AM),5.0,5853.0,801.0,,,,23993,625508.0,
MU,1301506,Envira (AM),12.0,3162.0,394.0,,,,18929,493487.0,
MU,1301605,Fonte Boa (AM),0.0,1517.0,,,,,1565,40800.0,
MU,1301654,Guajará (AM),5.0,6369.0,2232.0,10178.0,5079.0,34237.0,9010,234895.0,
MU,1301704,Humaitá (AM),1.0,495.0,1362.0,,,,464,12097.0,
MU,1301803,Ipixuna (AM),1.0,13824.0,,3466.0,1730.0,11659.0,12792,333493.0,
MU,1301852,Iranduba (AM),1.0,695.0,660.0,,,,252644,6586541.0,
MU,1301902,Itacoatiara (AM),24.0,3474.0,6041.0,15941.0,7956.0,53626.0,44100,1149706.0,
MU,1301951,Itamarati (AM),0.0,1729.0,86.0,,,,1170,30502.0,
MU,1302009,Itapiranga (AM),1.0,415.0,262.0,1602.0,799.0,5388.0,950,24767.0,
MU,1302108,Japurá (AM),,351.0,,,,,947,24689.0,
MU,1302207,Juruá (AM),,626.0,,,,,-,,
MU,1302306,Jutaí (AM),0.0,2411.0,547.0,,,,10122,263885.0,
MU,1302405,Lábrea (AM),3.0,7142.0,3282.0,,,,26575,692822.0,
MU,1302504,Manacapuru (AM),8.0,1482.0,1603.0,768.0,383.0,2582.0,31000,808184.0,
MU,1302553,Manaquiri (AM),1.0,323.0,678.0,,,,-,,
MU,1302603,Manaus (AM),6.0,6975.0,3640.0,1590.0,794.0,5350.0,1593505,41543378.0,
MU,1302702,Manicoré (AM),0.0,13000.0,186.0,16810.0,8389.0,56547.0,15074,392986.0,
MU,1302801,Maraã (AM),,1279.0,,510.0,254.0,1715.0,-,,
MU,1302900,Maués (AM),1.0,3056.0,3401.0,6941.0,3464.0,23349.0,14980,390535.0,
MU,1303007,Nhamundá (AM),38.0,3407.0,1731.0,8237.0,4111.0,27709.0,10696,278849.0,
MU,1303106,Nova Olinda do Norte (AM),2.0,616.0,377.0,1675.0,836.0,5635.0,2100,54748.0,
MU,1303205,Novo Airão (AM),1.0,443.0,,,,,909,23698.0,
MU,1303304,Novo Aripuanã (AM),1.0,1576.0,341.0,,,,2492,64968.0,
MU,1303403,Parintins (AM),91.0,11918.0,6975.0,34412.0,17173.0,115760.0,32752,853859.0,
MU,1303502,Pauini (AM),2.0,1119.0,,,,,9134,238127.0,
MU,1303536,Presidente Figueiredo (AM),5.0,1580.0,1180.0,,,,13708,357374.0,
MU,1303569,Rio Preto da Eva (AM),12.0,2718.0,1375.0,,,,93781,2444912.0,
MU,1303601,Santa Isabel do Rio Negro (AM),,,,,,,100,2607.0,
MU,1303700,Santo Antônio do Içá (AM),,1186.0,,,,,4635,120836.0,
MU,1303809,São Gabriel da Cachoeira (AM),0.0,55.0,,,,,-,,
MU,1303908,São Paulo de Olivença (AM),0.0,729.0,,,,,1154,30085.0,
MU,1303957,São Sebastião do Uatumã (AM),0.0,88.0,,,,,1012,26383.0,
MU,1304005,Silves (AM),3.0,964.0,533.0,4330.0,2161.0,14566.0,1405,36629.0,
MU,1304062,Tabatinga (AM),,140.0,,,,,4938,128736.0,
MU,1304104,Tapauá (AM),1.0,508.0,,,,,2500,65176.0,
MU,1304203,Tefé (AM),1.0,1139.0,,350.0,175.0,1178.0,6134,159916.0,
MU,1304237,Tonantins (AM),,152.0,,,,,199,5188.0,
MU,1304260,Uarini (AM),1.0,1053.0,204.0,,,,4700,122531.0,
