Level,Code.,Municipality,Horse,Pork - total,Sheep_Goat,beef_cattle,milk_cattle,excl_cattle,Layers,Broilers,标记
MU,1100304,Vilhena (RO),14.0,6529.0,766.0,29589.0,25082.0,126939.0,35862,359630.0,
MU,1100320,São Miguel do Guaporé (RO),3.0,2656.0,,,,,8678,87024.0,
MU,1100338,Nova Mamoré (RO),3.0,3210.0,1637.0,6222.0,5274.0,26693.0,13738,137767.0,
MU,1100346,Alvorada D'Oeste (RO),4.0,16081.0,375.0,,,,34189,342853.0,
MU,1100379,Alto Alegre dos Parecis (RO),,,,,,,...,,
MU,1100403,Alto Paraíso (RO),,,,,,,...,,
MU,1100452,Buritis (RO),,,,,,,...,,
MU,1100502,Novo Horizonte do Oeste (RO),,,,,,,...,,
MU,1100601,Cacaulândia (RO),,,,,,,...,,
MU,1100700,Campo Novo de Rondônia (RO),,,,,,,...,,
MU,1100809,Candeias do Jamari (RO),,,,,,,...,,
MU,1100908,Castanheiras (RO),,,,,,,...,,
MU,1100924,Chupinguaia (RO),,,,,,,...,,
MU,1100940,Cujubim (RO),,,,,,,...,,
MU,1101005,Governador Jorge Teixeira (RO),,,,,,,...,,
MU,1101104,Itapuã do Oeste (RO),,,,,,,...,,
MU,1101203,Ministro Andreazza (RO),,,,,,,...,,
MU,1101302,Mirante da Serra (RO),,,,,,,...,,
MU,1101401,Monte Negro (RO),,,,,,,...,,
MU,1101435,Nova União (RO),,,,,,,...,,
MU,1101450,Parecis (RO),,,,,,,...,,
MU,1101468,Pimenteiras do Oeste (RO),,,,,,,...,,
MU,1101476,Primavera de Rondônia (RO),,,,,,,...,,
MU,1101484,São Felipe D'Oeste (RO),,,,,,,...,,
MU,1101492,São Francisco do Guaporé (RO),,,,,,,...,,
MU,1101500,Seringueiras (RO),,,,,,,...,,
MU,1101559,Teixeirópolis (RO),,,,,,,...,,
MU,1101609,Theobroma (RO),,,,,,,...,,
MU,1101708,Urupá (RO),,,,,,,...,,
MU,1101757,Vale do Anari (RO),,,,,,,...,,
MU,1101807,Vale do Paraíso (RO),,,,,,,...,,
MU,1200013,Acrelândia (AC),,,,,,,...,,
MU,1200054,Assis Brasil (AC),1.0,544.0,989.0,,,,4379,43913.0,
MU,1200104,Brasiléia (AC),8.0,9138.0,2479.0,,,,52716,528645.0,
MU,1200138,Bujari (AC),,,,,,,...,,
MU,1200179,Capixaba (AC),,,,,,,...,,
MU,1200203,Cruzeiro do Sul (AC),2.0,5793.0,2222.0,4955.0,4200.0,21256.0,38189,382966.0,
MU,1200252,Epitaciolândia (AC),,,,,,,...,,
MU,1200302,Feijó (AC),6.0,4982.0,2077.0,4914.0,4166.0,21082.0,25000,250704.0,
MU,1200328,Jordão (AC),,,,,,,...,,
MU,1200336,Mâncio Lima (AC),1.0,2194.0,106.0,490.0,416.0,2104.0,8212,82351.0,
MU,1200344,Manoel Urbano (AC),1.0,2653.0,390.0,,,,9505,95318.0,
MU,1200351,Marechal Thaumaturgo (AC),,,,,,,...,,
MU,1200385,Plácido de Castro (AC),8.0,8609.0,2055.0,,,,95852,961220.0,
MU,1200393,Porto Walter (AC),,,,,,,...,,
MU,1200401,Rio Branco (AC),29.0,7962.0,6085.0,25842.0,21906.0,110862.0,326934,3278551.0,
MU,1200427,Rodrigues Alves (AC),,,,,,,...,,
MU,1200435,Santa Rosa do Purus (AC),,,,,,,...,,
MU,1200450,Senador Guiomard (AC),6.0,7441.0,1793.0,,,,73167,733731.0,
MU,1200500,Sena Madureira (AC),8.0,8628.0,3736.0,7764.0,6581.0,33306.0,58123,582868.0,
MU,1200609,Tarauacá (AC),4.0,2361.0,1205.0,5415.0,4590.0,23230.0,29200,292823.0,
MU,1200708,Xapuri (AC),14.0,5203.0,2424.0,14282.0,12107.0,61271.0,45064,451910.0,
MU,1200807,Porto Acre (AC),,,,,,,...,,
MU,1300029,Alvarães (AM),0.0,487.0,,964.0,817.0,4137.0,2650,26575.0,
MU,1300060,Amaturá (AM),0.0,701.0,,,,,5438,54533.0,
MU,1300086,Anamã (AM),,34.0,,,,,2288,22944.0,
MU,1300102,Anori (AM),,117.0,,,,,1861,18662.0,
MU,1300144,Apuí (AM),0.0,1006.0,,1299.0,1101.0,5574.0,4416,44284.0,
MU,1300201,Atalaia do Norte (AM),0.0,126.0,,,,,1030,10329.0,
MU,1300300,Autazes (AM),3.0,7641.0,4715.0,10174.0,8624.0,43646.0,14162,142019.0,
MU,1300409,Barcelos (AM),0.0,81.0,,,,,735,7371.0,
MU,1300508,Barreirinha (AM),5.0,1558.0,546.0,7571.0,6418.0,32482.0,3350,33594.0,
MU,1300607,Benjamin Constant (AM),0.0,112.0,424.0,641.0,543.0,2748.0,4500,45127.0,
MU,1300631,Beruri (AM),0.0,171.0,85.0,,,,723,7250.0,
MU,1300680,Boa Vista do Ramos (AM),0.0,1571.0,,,,,4510,45227.0,
MU,1300706,Boca do Acre (AM),4.0,5490.0,2680.0,15841.0,13428.0,67957.0,13531,135691.0,
MU,1300805,Borba (AM),0.0,2697.0,1201.0,,,,21736,217972.0,
MU,1300839,Caapiranga (AM),0.0,154.0,,,,,2253,22593.0,
MU,1300904,Canutama (AM),0.0,587.0,,,,,2075,20808.0,
MU,1301001,Carauari (AM),0.0,688.0,116.0,,,,-,,
MU,1301100,Careiro (AM),2.0,1540.0,736.0,3955.0,3352.0,16965.0,8247,82702.0,
MU,1301159,Careiro da Várzea (AM),13.0,2833.0,2829.0,9306.0,7889.0,39923.0,19044,190977.0,
MU,1301209,Coari (AM),0.0,682.0,,,,,11455,114873.0,
MU,1301308,Codajás (AM),0.0,52.0,190.0,602.0,510.0,2582.0,525,5265.0,
MU,1301407,Eirunepé (AM),1.0,1928.0,690.0,,,,4239,42509.0,
MU,1301506,Envira (AM),0.0,1321.0,434.0,,,,12474,125091.0,
MU,1301605,Fonte Boa (AM),0.0,1107.0,,,,,8228,82512.0,
MU,1301654,Guajará (AM),0.0,1834.0,280.0,,,,7780,78019.0,
MU,1301704,Humaitá (AM),0.0,1212.0,,671.0,569.0,2880.0,13560,135982.0,
MU,1301803,Ipixuna (AM),1.0,2751.0,548.0,,,,8766,87907.0,
MU,1301852,Iranduba (AM),0.0,648.0,289.0,,,,93425,936882.0,
MU,1301902,Itacoatiara (AM),4.0,2677.0,2307.0,11770.0,9977.0,50494.0,26345,264192.0,
MU,1301951,Itamarati (AM),0.0,351.0,176.0,101.0,86.0,434.0,730,7321.0,
MU,1302009,Itapiranga (AM),0.0,485.0,722.0,,,,3455,34647.0,
MU,1302108,Japurá (AM),0.0,667.0,,,,,1754,17589.0,
MU,1302207,Juruá (AM),0.0,210.0,,,,,-,,
MU,1302306,Jutaí (AM),,1593.0,,,,,7792,78140.0,
MU,1302405,Lábrea (AM),0.0,748.0,198.0,,,,3075,30837.0,
MU,1302504,Manacapuru (AM),0.0,698.0,,,,,7426,74469.0,
MU,1302553,Manaquiri (AM),1.0,1337.0,775.0,,,,7346,73667.0,
MU,1302603,Manaus (AM),8.0,2247.0,474.0,4510.0,3823.0,19349.0,972155,9748939.0,
MU,1302702,Manicoré (AM),0.0,1470.0,,1038.0,879.0,4451.0,19791,198468.0,
MU,1302801,Maraã (AM),,774.0,80.0,,,,7752,77738.0,
MU,1302900,Maués (AM),3.0,3075.0,2236.0,3943.0,3342.0,16915.0,34385,344819.0,
MU,1303007,Nhamundá (AM),18.0,4402.0,,13643.0,11565.0,58531.0,4850,48637.0,
MU,1303106,Nova Olinda do Norte (AM),0.0,1284.0,622.0,,,,7516,75372.0,
MU,1303205,Novo Airão (AM),0.0,263.0,,,,,1850,18552.0,
MU,1303304,Novo Aripuanã (AM),0.0,4453.0,,,,,33742,338371.0,
MU,1303403,Parintins (AM),13.0,1729.0,5801.0,24914.0,21119.0,106882.0,6900,69194.0,
MU,1303502,Pauini (AM),0.0,399.0,189.0,926.0,785.0,3974.0,1924,19294.0,
MU,1303536,Presidente Figueiredo (AM),0.0,201.0,,,,,2225,22313.0,
MU,1303569,Rio Preto da Eva (AM),0.0,204.0,,2890.0,2450.0,12398.0,7487,75081.0,
MU,1303601,Santa Isabel do Rio Negro (AM),,190.0,,111.0,94.0,475.0,390,3911.0,
MU,1303700,Santo Antônio do Içá (AM),0.0,783.0,,,,,10302,103310.0,
MU,1303809,São Gabriel da Cachoeira (AM),,133.0,326.0,,,,230,2306.0,
MU,1303908,São Paulo de Olivença (AM),0.0,933.0,558.0,330.0,280.0,1415.0,9741,97684.0,
MU,1303957,São Sebastião do Uatumã (AM),0.0,415.0,221.0,1443.0,1223.0,6191.0,546,5475.0,
MU,1304005,Silves (AM),2.0,1799.0,1432.0,3393.0,2876.0,14555.0,4010,40213.0,
MU,1304062,Tabatinga (AM),0.0,149.0,,276.0,234.0,1182.0,5457,54724.0,
MU,1304104,Tapauá (AM),0.0,3204.0,,,,,17219,172675.0,
MU,1304203,Tefé (AM),1.0,317.0,752.0,440.0,373.0,1887.0,3831,38418.0,
MU,1304237,Tonantins (AM),0.0,617.0,,,,,9130,91557.0,
MU,1304260,Uarini (AM),,145.0,264.0,,,,2484,24910.0,
MU,1304302,Urucará (AM),2.0,474.0,687.0,3869.0,3280.0,16600.0,5110,51244.0,
MU,1304401,Urucurituba (AM),2.0,2223.0,1298.0,4697.0,3982.0,20151.0,12862,128982.0,
MU,1400027,Amajari (RR),,,,,,,...,,
MU,1400050,Alto Alegre (RR),,,,,,,...,,
MU,1400100,Boa Vista (RR),,,,,,,...,,
MU,1400159,Bonfim (RR),,,,,,,...,,
MU,1400175,Cantá (RR),,,,,,,...,,
MU,1400209,Caracaraí (RR),,,,,,,...,,
MU,1400233,Caroebe (RR),,,,,,,...,,
MU,1400282,Iracema (RR),,,,,,,...,,
MU,1400308,Mucajaí (RR),,,,,,,...,,
MU,1400407,Normandia (RR),,,,,,,...,,
MU,1400456,Pacaraima (RR),,,,,,,...,,
MU,1400472,Rorainópolis (RR),,,,,,,...,,
MU,1400506,São João da Baliza (RR),,,,,,,...,,
MU,1400605,São Luiz (RR),,,,,,,...,,
MU,1400704,Uiramutã (RR),,,,,,,...,,
MU,1500107,Abaetetuba (PA),6.0,12127.0,1283.0,1543.0,1308.0,6620.0,48360,484962.0,
MU,1500131,Abel Figueiredo (PA),,,,,,,...,,
MU,1500206,Acará (PA),8.0,8598.0,,2936.0,2489.0,12595.0,19678,197334.0,
MU,1500305,Afuá (PA),7.0,13413.0,1392.0,2431.0,2061.0,10430.0,17220,172685.0,
MU,1500347,Água Azul do Norte (PA),,,,,,,...,,
MU,1500404,Alenquer (PA),60.0,6656.0,7074.0,20171.0,17099.0,86536.0,57810,579729.0,
MU,1500503,Almeirim (PA),5.0,3387.0,3488.0,8108.0,6873.0,34782.0,25182,252529.0,
MU,1500602,Altamira (PA),18.0,17176.0,9900.0,22494.0,19068.0,96500.0,375000,3760565.0,
MU,1500701,Anajás (PA),,2368.0,,300.0,255.0,1288.0,10320,103491.0,
MU,1500800,Ananindeua (PA),0.0,1212.0,182.0,,,,141684,1420832.0,
MU,1500859,Anapu (PA),,,,,,,...,,
MU,1500909,Augusto Corrêa (PA),6.0,1729.0,2980.0,1720.0,1458.0,7380.0,12880,129163.0,
MU,1500958,Aurora do Pará (PA),,,,,,,...,,
MU,1501006,Aveiro (PA),1.0,3904.0,1091.0,868.0,736.0,3723.0,13000,130366.0,
MU,1501105,Bagre (PA),,6958.0,,91.0,77.0,390.0,3960,39712.0,
MU,1501204,Baião (PA),3.0,5717.0,536.0,,,,17429,174781.0,
MU,1501253,Bannach (PA),,,,,,,...,,
MU,1501303,Barcarena (PA),1.0,3599.0,404.0,697.0,591.0,2990.0,9860,98878.0,
MU,1501402,Belém (PA),1.0,401.0,,533.0,452.0,2287.0,65405,655893.0,
MU,1501451,Belterra (PA),,,,,,,...,,
MU,1501501,Benevides (PA),3.0,4878.0,496.0,1352.0,1146.0,5800.0,49000,491380.0,
MU,1501576,Bom Jesus do Tocantins (PA),5.0,3420.0,253.0,,,,23300,233656.0,
MU,1501600,Bonito (PA),3.0,978.0,283.0,1535.0,1301.0,6585.0,8860,88850.0,
MU,1501709,Bragança (PA),35.0,3417.0,3661.0,7492.0,6351.0,32140.0,63350,635285.0,
MU,1501725,Brasil Novo (PA),,,,,,,...,,
MU,1501758,Brejo Grande do Araguaia (PA),3.0,4826.0,556.0,,,,42990,431111.0,
MU,1501782,Breu Branco (PA),,,,,,,...,,
MU,1501808,Breves (PA),0.0,4814.0,,360.0,305.0,1545.0,7300,73206.0,
MU,1501907,Bujaru (PA),5.0,1026.0,1006.0,1017.0,862.0,4364.0,24556,246252.0,
MU,1501956,Cachoeira do Piriá (PA),,,,,,,...,,
MU,1502004,Cachoeira do Arari (PA),28.0,3734.0,3024.0,45453.0,38530.0,194994.0,2918,29262.0,
MU,1502103,Cametá (PA),1.0,16303.0,601.0,587.0,498.0,2518.0,71118,713184.0,
MU,1502152,Canaã dos Carajás (PA),,,,,,,...,,
MU,1502202,Capanema (PA),8.0,1060.0,319.0,2648.0,2245.0,11360.0,8100,81228.0,
MU,1502301,Capitão Poço (PA),20.0,2995.0,1197.0,8271.0,7011.0,35483.0,26430,265045.0,
MU,1502400,Castanhal (PA),19.0,2231.0,2273.0,7063.0,5987.0,30300.0,36000,361014.0,
MU,1502509,Chaves (PA),273.0,32362.0,52025.0,44504.0,37725.0,190924.0,24300,243685.0,
MU,1502608,Colares (PA),0.0,59.0,,73.0,62.0,313.0,2870,28781.0,
MU,1502707,Conceição do Araguaia (PA),25.0,43173.0,11222.0,87124.0,73854.0,373766.0,189198,1897310.0,
MU,1502756,Concórdia do Pará (PA),8.0,1082.0,1547.0,1652.0,1401.0,7088.0,23263,233285.0,
MU,1502764,Cumaru do Norte (PA),,,,,,,...,,
MU,1502772,Curionópolis (PA),10.0,8922.0,707.0,,,,60000,601690.0,
MU,1502806,Curralinho (PA),1.0,5153.0,,,,,6630,66487.0,
MU,1502855,Curuá (PA),,,,,,,...,,
MU,1502905,Curuçá (PA),32.0,4286.0,803.0,3204.0,2716.0,13745.0,25520,255919.0,
MU,1502939,Dom Eliseu (PA),7.0,2411.0,866.0,24281.0,20583.0,104166.0,5722,57381.0,
MU,1502954,Eldorado do Carajás (PA),,,,,,,...,,
MU,1503002,Faro (PA),24.0,7013.0,5684.0,7411.0,6282.0,31795.0,10816,108465.0,
MU,1503044,Floresta do Araguaia (PA),,,,,,,...,,
MU,1503077,Garrafão do Norte (PA),7.0,2078.0,318.0,3777.0,3202.0,16205.0,17760,178100.0,
MU,1503093,Goianésia do Pará (PA),,,,,,,...,,
MU,1503101,Gurupá (PA),1.0,3062.0,359.0,1389.0,1178.0,5960.0,4950,49639.0,
MU,1503200,Igarapé-Açu (PA),7.0,428.0,288.0,1608.0,1363.0,6900.0,20000,200563.0,
MU,1503309,Igarapé-Miri (PA),1.0,8848.0,131.0,177.0,150.0,760.0,12380,124149.0,
MU,1503408,Inhangapi (PA),8.0,1599.0,707.0,1690.0,1433.0,7250.0,15000,150423.0,
MU,1503457,Ipixuna do Pará (PA),,,,,,,...,,
MU,1503507,Irituia (PA),18.0,5075.0,,3170.0,2687.0,13600.0,35000,350986.0,
MU,1503606,Itaituba (PA),14.0,8455.0,5670.0,27115.0,22985.0,116324.0,110367,1106779.0,
MU,1503705,Itupiranga (PA),3.0,11822.0,535.0,,,,88950,892006.0,
MU,1503754,Jacareacanga (PA),,,,,,,...,,
MU,1503804,Jacundá (PA),7.0,8376.0,273.0,,,,89320,895716.0,
MU,1503903,Juruti (PA),20.0,2855.0,6325.0,6904.0,5852.0,29617.0,9080,91056.0,
MU,1504000,Limoeiro do Ajuru (PA),,9264.0,,,,,6369,63869.0,
MU,1504059,Mãe do Rio (PA),6.0,6720.0,200.0,6345.0,5379.0,27220.0,27520,275975.0,
MU,1504109,Magalhães Barata (PA),1.0,190.0,81.0,,,,2600,26073.0,
MU,1504208,Marabá (PA),8.0,21131.0,576.0,15979.0,13545.0,68550.0,95540,958092.0,
MU,1504307,Maracanã (PA),1.0,260.0,86.0,,,,6500,65183.0,
MU,1504406,Marapanim (PA),3.0,587.0,187.0,716.0,607.0,3070.0,7200,72203.0,
MU,1504422,Marituba (PA),,,,,,,...,,
MU,1504455,Medicilândia (PA),13.0,957.0,1662.0,,,,22800,228642.0,
MU,1504505,Melgaço (PA),,3141.0,,539.0,457.0,2312.0,1785,17900.0,
MU,1504604,Mocajuba (PA),0.0,1457.0,124.0,,,,15227,152699.0,
MU,1504703,Moju (PA),5.0,6643.0,2111.0,27184.0,23043.0,116620.0,13200,132372.0,
MU,1504752,Mojuí dos Campos (PA),,,,,,,...,,
MU,1504802,Monte Alegre (PA),47.0,10954.0,9092.0,18284.0,15499.0,78440.0,150000,1504226.0,
MU,1504901,Muaná (PA),18.0,22512.0,3990.0,13604.0,11532.0,58360.0,18320,183716.0,
MU,1504950,Nova Esperança do Piriá (PA),,,,,,,...,,
MU,1504976,Nova Ipixuna (PA),,,,,,,...,,
MU,1505007,Nova Timboteua (PA),3.0,377.0,157.0,858.0,727.0,3680.0,22145,222074.0,
MU,1505031,Novo Progresso (PA),,,,,,,...,,
MU,1505064,Novo Repartimento (PA),,,,,,,...,,
MU,1505106,Óbidos (PA),30.0,4015.0,7086.0,16323.0,13837.0,70025.0,36176,362779.0,
MU,1505205,Oeiras do Pará (PA),0.0,4102.0,180.0,308.0,261.0,1322.0,9061,90865.0,
MU,1505304,Oriximiná (PA),56.0,4982.0,15671.0,16007.0,13569.0,68669.0,7930,79523.0,
MU,1505403,Ourém (PA),10.0,3115.0,444.0,5601.0,4748.0,24030.0,26380,264543.0,
MU,1505437,Ourilândia do Norte (PA),2.0,4661.0,241.0,10716.0,9084.0,45971.0,12547,125823.0,
MU,1505486,Pacajá (PA),136.0,19704.0,15456.0,,,,300000,3008452.0,
MU,1505494,Palestina do Pará (PA),,,,,,,...,,
MU,1505502,Paragominas (PA),44.0,12231.0,5094.0,143561.0,121694.0,615881.0,32130,322205.0,
MU,1505536,Parauapebas (PA),10.0,7807.0,525.0,,,,80000,802254.0,
MU,1505551,Pau D'Arco (PA),,,,,,,...,,
MU,1505601,Peixe-Boi (PA),7.0,670.0,1030.0,2741.0,2324.0,11760.0,20000,200563.0,
MU,1505635,Piçarra (PA),,,,,,,...,,
MU,1505650,Placas (PA),,,,,,,...,,
MU,1505700,Ponta de Pedras (PA),384.0,17263.0,13599.0,48030.0,40714.0,206050.0,4850,48637.0,
MU,1505809,Portel (PA),1.0,3539.0,,9981.0,8461.0,42818.0,17800,178501.0,
MU,1505908,Porto de Moz (PA),1.0,7194.0,667.0,4726.0,4006.0,20273.0,19800,198558.0,
MU,1506005,Prainha (PA),9.0,5744.0,3536.0,19207.0,16282.0,82400.0,50000,501409.0,
MU,1506104,Primavera (PA),1.0,402.0,576.0,797.0,676.0,3420.0,4265,42770.0,
MU,1506112,Quatipuru (PA),,,,,,,...,,
MU,1506138,Redenção (PA),56.0,34758.0,3740.0,78105.0,66209.0,335075.0,140612,1410081.0,
MU,1506161,Rio Maria (PA),28.0,27326.0,6594.0,94716.0,80289.0,406333.0,146879,1472928.0,
MU,1506187,Rondon do Pará (PA),20.0,25745.0,1515.0,,,,92650,929110.0,
MU,1506195,Rurópolis (PA),5.0,4531.0,6061.0,4098.0,3474.0,17580.0,41300,414164.0,
MU,1506203,Salinópolis (PA),0.0,160.0,82.0,68.0,57.0,290.0,3280,32892.0,
MU,1506302,Salvaterra (PA),20.0,5034.0,2781.0,10227.0,8670.0,43876.0,6297,63147.0,
MU,1506351,Santa Bárbara do Pará (PA),,,,,,,...,,
MU,1506401,Santa Cruz do Arari (PA),22.0,1692.0,874.0,33467.0,28370.0,143575.0,510,5114.0,
MU,1506500,Santa Izabel do Pará (PA),10.0,1666.0,530.0,3673.0,3113.0,15756.0,398000,3991213.0,
MU,1506559,Santa Luzia do Pará (PA),,,,,,,...,,
MU,1506583,Santa Maria das Barreiras (PA),17.0,5881.0,1211.0,29626.0,25113.0,127096.0,22126,221883.0,
MU,1506609,Santa Maria do Pará (PA),5.0,1022.0,258.0,2028.0,1719.0,8700.0,17200,172485.0,
MU,1506708,Santana do Araguaia (PA),32.0,12061.0,1918.0,74960.0,63542.0,321580.0,50112,502532.0,
MU,1506807,Santarém (PA),69.0,10224.0,17199.0,23240.0,19700.0,99700.0,667500,6693806.0,
MU,1506906,Santarém Novo (PA),0.0,207.0,31.0,155.0,131.0,663.0,4695,47082.0,
MU,1507003,Santo Antônio do Tauá (PA),1.0,706.0,200.0,965.0,818.0,4139.0,147629,1480449.0,
MU,1507102,São Caetano de Odivelas (PA),1.0,816.0,132.0,736.0,624.0,3158.0,19062,191157.0,
MU,1507151,São Domingos do Araguaia (PA),,,,,,,...,,
MU,1507201,São Domingos do Capim (PA),13.0,8848.0,2424.0,13538.0,11476.0,58080.0,39000,391099.0,
MU,1507300,São Félix do Xingu (PA),2.0,2925.0,227.0,8120.0,6883.0,34835.0,8031,80536.0,
MU,1507409,São Francisco do Pará (PA),6.0,1130.0,909.0,2242.0,1901.0,9620.0,21000,210592.0,
MU,1507458,São Geraldo do Araguaia (PA),34.0,21339.0,4801.0,51296.0,43483.0,220062.0,120491,1208305.0,
MU,1507466,São João da Ponta (PA),,,,,,,...,,
MU,1507474,São João de Pirabas (PA),0.0,271.0,37.0,253.0,215.0,1086.0,3150,31589.0,
MU,1507508,São João do Araguaia (PA),3.0,5510.0,758.0,12902.0,10937.0,55350.0,41410,415267.0,
MU,1507607,São Miguel do Guamá (PA),16.0,2670.0,1122.0,2901.0,2459.0,12446.0,42156,422748.0,
MU,1507706,São Sebastião da Boa Vista (PA),,6860.0,,,,,9425,94516.0,
MU,1507755,Sapucaia (PA),,,,,,,...,,
MU,1507805,Senador José Porfírio (PA),4.0,7138.0,394.0,7832.0,6639.0,33600.0,30000,300845.0,
MU,1507904,Soure (PA),141.0,2220.0,6039.0,55852.0,47345.0,239609.0,4892,49058.0,
MU,1507953,Tailândia (PA),2.0,4089.0,2020.0,7100.0,6019.0,30460.0,6000,60169.0,
MU,1507961,Terra Alta (PA),,,,,,,...,,
MU,1507979,Terra Santa (PA),,,,,,,...,,
MU,1508001,Tomé-Açu (PA),16.0,4754.0,4597.0,16907.0,14332.0,72533.0,23308,233737.0,
MU,1508035,Tracuateua (PA),,,,,,,...,,
MU,1508050,Trairão (PA),,,,,,,...,,
MU,1508084,Tucumã (PA),1.0,2229.0,121.0,4868.0,4127.0,20886.0,5119,51334.0,
MU,1508100,Tucuruí (PA),1.0,2973.0,648.0,10642.0,9021.0,45655.0,14266,143062.0,
MU,1508126,Ulianópolis (PA),,,,,,,...,,
MU,1508159,Uruará (PA),9.0,4907.0,3081.0,10072.0,8538.0,43210.0,51500,516451.0,
MU,1508209,Vigia (PA),1.0,448.0,,808.0,685.0,3465.0,15865,159097.0,
MU,1508308,Viseu (PA),25.0,5383.0,5455.0,16410.0,13911.0,70400.0,55000,551550.0,
MU,1508357,Vitória do Xingu (PA),,,,,,,...,,
MU,1508407,Xinguara (PA),43.0,32904.0,5657.0,74436.0,63098.0,319331.0,186372,1868971.0,
MU,1600055,Serra do Navio (AP),,,,,,,...,,
MU,1600105,Amapá (AP),10.0,1209.0,,14059.0,11917.0,60313.0,-,,
MU,1600154,Pedra Branca do Amapari (AP),,,,,,,...,,
MU,1600204,Calçoene (AP),2.0,432.0,,2703.0,2291.0,11594.0,-,,
MU,1600212,Cutias (AP),,,,,,,...,,
MU,1600238,Ferreira Gomes (AP),6.0,1621.0,624.0,4098.0,3474.0,17582.0,-,,
MU,1600253,Itaubal (AP),,,,,,,...,,
MU,1600279,Laranjal do Jari (AP),1.0,2892.0,,1291.0,1095.0,5540.0,-,,
MU,1600303,Macapá (AP),9.0,2960.0,1405.0,7380.0,6256.0,31659.0,32937,330298.0,
MU,1600402,Mazagão (AP),0.0,1525.0,,1343.0,1139.0,5763.0,-,,
MU,1600501,Oiapoque (AP),0.0,289.0,,656.0,556.0,2816.0,-,,
MU,1600535,Porto Grande (AP),,,,,,,...,,
MU,1600550,Pracuúba (AP),,,,,,,...,,
MU,1600600,Santana (AP),3.0,790.0,283.0,1962.0,1663.0,8418.0,-,,
MU,1600709,Tartarugalzinho (AP),1.0,418.0,,770.0,653.0,3304.0,-,,
MU,1600808,Vitória do Jari (AP),,,,,,,...,,
MU,1700251,Abreulândia (TO),,,,,,,...,,
MU,1700301,Aguiarnópolis (TO),,,,,,,...,,
MU,1700350,Aliança do Tocantins (TO),9.0,1896.0,838.0,,,,10100,101285.0,
MU,1700400,Almas (TO),22.0,1673.0,909.0,,,,6500,65183.0,
MU,1700707,Alvorada (TO),16.0,2156.0,899.0,,,,14800,148417.0,
MU,1701002,Ananás (TO),11.0,3048.0,,,,,10000,100282.0,
MU,1701051,Angico (TO),,,,,,,...,,
MU,1701101,Aparecida do Rio Negro (TO),4.0,788.0,1556.0,,,,7200,72203.0,
MU,1701309,Aragominas (TO),,,,,,,...,,
MU,1701903,Araguacema (TO),8.0,1205.0,1374.0,,,,8200,82231.0,
MU,1702000,Araguaçu (TO),39.0,6097.0,1919.0,49468.0,41933.0,212220.0,38200,383076.0,
MU,1702109,Araguaína (TO),47.0,8476.0,5758.0,113705.0,96386.0,487800.0,70000,701972.0,
MU,1702158,Araguanã (TO),,,,,,,...,,
MU,1702208,Araguatins (TO),25.0,6320.0,,,,,33000,330930.0,
