Level,Code.,Municipality,Horse,Pork - total,Sheep_Goat,beef_cattle,milk_cattle,excl_cattle,Layers,Broilers,标记
MU,1100015,Alta Floresta D'Oeste (RO),77.0,21907.0,2865.0,38808.0,23792.0,158614.0,84000,1365483.0,
MU,1100023,Ariquemes (RO),81.0,10937.0,2186.0,,,,64000,1040368.0,
MU,1100031,Cabixi (RO),45.0,5678.0,2334.0,19221.0,11784.0,78560.0,25000,406394.0,
MU,1100049,Cacoal (RO),113.0,29927.0,3830.0,75004.0,45983.0,306552.0,202000,3283660.0,
MU,1100056,Cerejeiras (RO),43.0,5177.0,942.0,23095.0,14159.0,94392.0,24000,390138.0,
MU,1100064,Colorado do Oeste (RO),92.0,11525.0,4197.0,34548.0,21181.0,141205.0,44000,715253.0,
MU,1100072,Corumbiara (RO),60.0,13054.0,831.0,,,,45000,731509.0,
MU,1100080,Costa Marques (RO),4.0,1402.0,838.0,1994.0,1223.0,8151.0,6000,97534.0,
MU,1100098,Espigão D'Oeste (RO),72.0,17428.0,1661.0,45072.0,27632.0,184217.0,63000,1024112.0,
MU,1100106,Guajará-Mirim (RO),15.0,2795.0,2833.0,11494.0,7047.0,46979.0,41000,666486.0,
MU,1100114,Jaru (RO),123.0,17037.0,1955.0,,,,77000,1251692.0,
MU,1100122,Ji-Paraná (RO),158.0,12832.0,4823.0,64453.0,39514.0,263429.0,62000,1007856.0,
MU,1100130,Machadinho D'Oeste (RO),19.0,8474.0,343.0,,,,51000,829043.0,
MU,1100148,Nova Brasilândia D'Oeste (RO),28.0,9110.0,855.0,18277.0,11205.0,74700.0,49000,796531.0,
MU,1100155,Ouro Preto do Oeste (RO),146.0,16562.0,3399.0,67024.0,41090.0,273936.0,87000,1414250.0,
MU,1100189,Pimenta Bueno (RO),54.0,5675.0,2330.0,34666.0,21253.0,141687.0,28000,455161.0,
MU,1100205,Porto Velho (RO),51.0,9087.0,8028.0,32579.0,19973.0,133155.0,59000,959089.0,
MU,1100254,Presidente Médici (RO),118.0,13544.0,2853.0,54889.0,33651.0,224340.0,75000,1219181.0,
MU,1100262,Rio Crespo (RO),16.0,1584.0,436.0,14194.0,8702.0,58014.0,9000,146302.0,
MU,1100288,Rolim de Moura (RO),69.0,12080.0,2754.0,36030.0,22089.0,147260.0,77000,1251692.0,
