Level,Code.,Municipality,Horse,Pork - total,Sheep_Goat,beef_cattle,milk_cattle,excl_cattle,Layers,Broilers,标记
MU,1100015,Alta Floresta D'Oeste (RO),131.0,11486.0,3581.0,87943.0,48243.0,356739.0,68685,1590057.0,
MU,1100023,Ariquemes (RO),179.0,7360.0,4560.0,108183.0,59346.0,438843.0,69129,1600335.0,
MU,1100031,Cabixi (RO),63.0,4417.0,1614.0,31194.0,17112.0,126538.0,32630,755384.0,
MU,1100049,Cacoal (RO),160.0,15384.0,3030.0,109185.0,59895.0,442907.0,89164,2064145.0,
MU,1100056,Cerejeiras (RO),48.0,4305.0,2014.0,23546.0,12916.0,95513.0,30468,705334.0,
MU,1100064,Colorado do Oeste (RO),97.0,7852.0,2656.0,55974.0,30705.0,227056.0,47257,1093999.0,
MU,1100072,Corumbiara (RO),200.0,2462.0,4357.0,69323.0,38028.0,281207.0,46280,1071381.0,
MU,1100080,Costa Marques (RO),35.0,3133.0,1530.0,19513.0,10704.0,79156.0,15239,352783.0,
MU,1100098,Espigão D'Oeste (RO),121.0,16283.0,2661.0,95787.0,52546.0,388561.0,65000,1504749.0,
MU,1100106,Guajará-Mirim (RO),46.0,2187.0,3208.0,25069.0,13752.0,101694.0,14517,336068.0,
MU,1100114,Jaru (RO),167.0,10990.0,2477.0,124275.0,68173.0,504120.0,83408,1930894.0,
MU,1100122,Ji-Paraná (RO),189.0,8574.0,4413.0,120455.0,66078.0,488626.0,78343,1813639.0,
MU,1100130,Machadinho D'Oeste (RO),87.0,7999.0,1544.0,,,,55086,1275240.0,
MU,1100148,Nova Brasilândia D'Oeste (RO),89.0,7546.0,1041.0,44369.0,24339.0,179982.0,48349,1119278.0,
MU,1100155,Ouro Preto do Oeste (RO),166.0,7729.0,1862.0,86701.0,47561.0,351700.0,69042,1598321.0,
MU,1100189,Pimenta Bueno (RO),88.0,3888.0,3280.0,78218.0,42908.0,317290.0,46012,1065177.0,
MU,1100205,Porto Velho (RO),134.0,14770.0,7683.0,105289.0,57758.0,427102.0,53657,1242159.0,
MU,1100254,Presidente Médici (RO),132.0,7903.0,2016.0,71231.0,39075.0,288946.0,65366,1513222.0,
MU,1100262,Rio Crespo (RO),35.0,1426.0,1172.0,32263.0,17698.0,130874.0,11768,272429.0,
MU,1100288,Rolim de Moura (RO),76.0,6467.0,2032.0,58624.0,32159.0,237809.0,44267,1024780.0,
MU,1100296,Santa Luzia D'Oeste (RO),62.0,4864.0,1072.0,44025.0,24151.0,178589.0,34400,796359.0,
MU,1100304,Vilhena (RO),54.0,3849.0,2260.0,29920.0,16413.0,121369.0,26502,613521.0,
MU,1100320,São Miguel do Guaporé (RO),76.0,6979.0,1718.0,49611.0,27215.0,201245.0,43637,1010196.0,
MU,1100338,Nova Mamoré (RO),76.0,6216.0,2217.0,53408.0,29298.0,216651.0,35845,829811.0,
MU,1100346,Alvorada D'Oeste (RO),101.0,6714.0,2035.0,58413.0,32044.0,236953.0,60212,1393907.0,
MU,1100379,Alto Alegre dos Parecis (RO),57.0,7339.0,660.0,29348.0,16099.0,119050.0,35581,823700.0,
MU,1100403,Alto Paraíso (RO),51.0,5780.0,1129.0,,,,38803,898289.0,
MU,1100452,Buritis (RO),68.0,8481.0,1077.0,63844.0,35023.0,258983.0,64782,1499702.0,
MU,1100502,Novo Horizonte do Oeste (RO),84.0,7049.0,874.0,32693.0,17934.0,132619.0,39218,907896.0,
MU,1100601,Cacaulândia (RO),62.0,2406.0,1310.0,56993.0,31264.0,231191.0,26920,623198.0,
MU,1100700,Campo Novo de Rondônia (RO),58.0,6715.0,880.0,40695.0,22324.0,165080.0,29405,680725.0,
MU,1100809,Candeias do Jamari (RO),36.0,1387.0,1571.0,35356.0,19395.0,143422.0,18906,437674.0,
MU,1100908,Castanheiras (RO),44.0,1972.0,646.0,30791.0,16891.0,124904.0,20097,465245.0,
MU,1100924,Chupinguaia (RO),51.0,2405.0,1116.0,80715.0,44277.0,327418.0,16569,383572.0,
MU,1100940,Cujubim (RO),30.0,2397.0,595.0,,,,19859,459735.0,
MU,1101005,Governador Jorge Teixeira (RO),114.0,5009.0,774.0,,,,39204,907572.0,
MU,1101104,Itapuã do Oeste (RO),23.0,1409.0,898.0,17309.0,9495.0,70215.0,18054,417950.0,
MU,1101203,Ministro Andreazza (RO),45.0,5651.0,365.0,,,,32532,753115.0,
MU,1101302,Mirante da Serra (RO),61.0,6202.0,598.0,24587.0,13488.0,99736.0,39997,925930.0,
MU,1101401,Monte Negro (RO),77.0,6143.0,2674.0,49162.0,26969.0,199424.0,27756,642551.0,
MU,1101435,Nova União (RO),63.0,4906.0,487.0,29456.0,16158.0,119486.0,35120,813027.0,
MU,1101450,Parecis (RO),48.0,3026.0,1144.0,33573.0,18417.0,136187.0,17618,407856.0,
MU,1101468,Pimenteiras do Oeste (RO),22.0,659.0,1012.0,27092.0,14862.0,109900.0,8171,189159.0,
MU,1101476,Primavera de Rondônia (RO),26.0,1858.0,333.0,,,,17840,412996.0,
MU,1101484,São Felipe D'Oeste (RO),32.0,2825.0,152.0,24431.0,13402.0,99105.0,30757,712024.0,
MU,1101492,São Francisco do Guaporé (RO),46.0,4844.0,1192.0,65887.0,36144.0,267271.0,38630,894284.0,
MU,1101500,Seringueiras (RO),45.0,5234.0,1210.0,,,,30652,709593.0,
MU,1101559,Teixeirópolis (RO),42.0,2965.0,385.0,21338.0,11705.0,86556.0,22889,529880.0,
MU,1101609,Theobroma (RO),101.0,3982.0,1138.0,,,,38310,886876.0,
MU,1101708,Urupá (RO),80.0,7793.0,907.0,,,,63923,1479816.0,
MU,1101757,Vale do Anari (RO),53.0,3209.0,494.0,,,,31392,726724.0,
MU,1101807,Vale do Paraíso (RO),74.0,4068.0,1437.0,37109.0,20357.0,150533.0,21766,503883.0,
MU,1200013,Acrelândia (AC),86.0,4135.0,1597.0,,,,17792,411884.0,
MU,1200054,Assis Brasil (AC),26.0,1584.0,1980.0,,,,3120,72228.0,
MU,1200104,Brasiléia (AC),63.0,13296.0,3490.0,,,,22112,511892.0,
MU,1200138,Bujari (AC),36.0,2537.0,2633.0,41569.0,22804.0,168625.0,7938,183765.0,
MU,1200179,Capixaba (AC),17.0,2524.0,716.0,,,,3325,76974.0,
MU,1200203,Cruzeiro do Sul (AC),16.0,11532.0,2506.0,8752.0,4801.0,35501.0,24707,571967.0,
MU,1200252,Epitaciolândia (AC),34.0,6901.0,874.0,13603.0,7462.0,55180.0,4798,111074.0,
MU,1200302,Feijó (AC),53.0,45702.0,6727.0,14417.0,7909.0,58484.0,31200,722279.0,
MU,1200328,Jordão (AC),1.0,2124.0,441.0,992.0,544.0,4026.0,6600,152790.0,
MU,1200336,Mâncio Lima (AC),1.0,5124.0,826.0,3010.0,1651.0,12209.0,5887,136284.0,
MU,1200344,Manoel Urbano (AC),8.0,3988.0,594.0,,,,7419,171750.0,
MU,1200351,Marechal Thaumaturgo (AC),1.0,11498.0,1333.0,,,,10926,252937.0,
MU,1200385,Plácido de Castro (AC),70.0,5209.0,1594.0,,,,20772,480871.0,
MU,1200393,Porto Walter (AC),1.0,10086.0,504.0,,,,6851,158601.0,
MU,1200401,Rio Branco (AC),146.0,14715.0,6843.0,101726.0,55803.0,412649.0,78719,1822343.0,
MU,1200427,Rodrigues Alves (AC),6.0,2250.0,483.0,2831.0,1553.0,11483.0,12518,289791.0,
MU,1200435,Santa Rosa do Purus (AC),1.0,734.0,268.0,,,,1136,26298.0,
MU,1200450,Senador Guiomard (AC),98.0,1635.0,2981.0,56961.0,31247.0,231063.0,76126,1762316.0,
MU,1200500,Sena Madureira (AC),87.0,13401.0,6290.0,38646.0,21200.0,156768.0,14170,328035.0,
MU,1200609,Tarauacá (AC),23.0,18937.0,2869.0,20942.0,11488.0,84949.0,26905,622850.0,
MU,1200708,Xapuri (AC),92.0,11423.0,1985.0,39584.0,21714.0,160572.0,22903,530204.0,
MU,1200807,Porto Acre (AC),49.0,6603.0,2582.0,29351.0,16101.0,119061.0,19852,459573.0,
MU,1300029,Alvarães (AM),,4659.0,173.0,1053.0,578.0,4273.0,20697,479135.0,
MU,1300060,Amaturá (AM),,1294.0,,,,,3589,83085.0,
MU,1300086,Anamã (AM),,2191.0,,,,,10125,234394.0,
MU,1300102,Anori (AM),,691.0,,,,,4270,98850.0,
MU,1300144,Apuí (AM),12.0,5071.0,397.0,,,,36922,854744.0,
MU,1300201,Atalaia do Norte (AM),,730.0,,,,,3193,73918.0,
MU,1300300,Autazes (AM),19.0,21550.0,4019.0,15064.0,8264.0,61107.0,17217,398573.0,
MU,1300409,Barcelos (AM),0.0,116.0,,71.0,39.0,286.0,-,,
MU,1300508,Barreirinha (AM),16.0,5371.0,1853.0,8474.0,4648.0,34374.0,4434,102647.0,
MU,1300607,Benjamin Constant (AM),1.0,5528.0,777.0,788.0,432.0,3196.0,19039,440753.0,
MU,1300631,Beruri (AM),0.0,1059.0,140.0,171.0,94.0,692.0,8651,200270.0,
MU,1300680,Boa Vista do Ramos (AM),3.0,3360.0,2047.0,3188.0,1749.0,12934.0,2641,61139.0,
MU,1300706,Boca do Acre (AM),43.0,5302.0,5758.0,67562.0,37062.0,274063.0,23793,550808.0,
MU,1300805,Borba (AM),0.0,3509.0,1684.0,524.0,287.0,2125.0,7622,176449.0,
MU,1300839,Caapiranga (AM),0.0,569.0,,,,,1564,36207.0,
MU,1300904,Canutama (AM),3.0,5068.0,232.0,,,,4204,97323.0,
MU,1301001,Carauari (AM),1.0,7580.0,,,,,9020,208813.0,
MU,1301100,Careiro (AM),,8179.0,3928.0,4454.0,2444.0,18069.0,34732,804045.0,
MU,1301159,Careiro da Várzea (AM),16.0,8142.0,6247.0,18724.0,10271.0,75952.0,29729,688226.0,
MU,1301209,Coari (AM),1.0,6389.0,401.0,1064.0,584.0,4318.0,22440,519486.0,
MU,1301308,Codajás (AM),1.0,998.0,,813.0,446.0,3298.0,7694,178116.0,
MU,1301407,Eirunepé (AM),4.0,11438.0,932.0,3174.0,1741.0,12874.0,12556,290671.0,
MU,1301506,Envira (AM),11.0,19522.0,6209.0,2999.0,1645.0,12165.0,20880,483372.0,
MU,1301605,Fonte Boa (AM),0.0,3049.0,143.0,746.0,409.0,3027.0,17571,406768.0,
MU,1301654,Guajará (AM),4.0,7422.0,1956.0,7540.0,4136.0,30585.0,8020,185663.0,
MU,1301704,Humaitá (AM),0.0,3075.0,80.0,,,,5765,133460.0,
MU,1301803,Ipixuna (AM),0.0,16075.0,,1545.0,847.0,6267.0,11386,263586.0,
MU,1301852,Iranduba (AM),1.0,499.0,741.0,2539.0,1393.0,10300.0,166880,3863269.0,
MU,1301902,Itacoatiara (AM),22.0,15741.0,7481.0,18355.0,10069.0,74456.0,44733,1035568.0,
MU,1301951,Itamarati (AM),0.0,3856.0,224.0,,,,13927,322410.0,
MU,1302009,Itapiranga (AM),1.0,1370.0,725.0,3086.0,1693.0,12520.0,1920,44448.0,
MU,1302108,Japurá (AM),,,,,,,800,18520.0,
MU,1302207,Juruá (AM),,2421.0,,,,,1469,34007.0,
MU,1302306,Jutaí (AM),0.0,3491.0,,,,,19906,460824.0,
MU,1302405,Lábrea (AM),2.0,8857.0,406.0,1679.0,921.0,6810.0,24970,578055.0,
MU,1302504,Manacapuru (AM),9.0,7348.0,2860.0,6075.0,3333.0,24643.0,37643,871435.0,
MU,1302553,Manaquiri (AM),1.0,12570.0,4504.0,6220.0,3412.0,25231.0,17316,400865.0,
MU,1302603,Manaus (AM),5.0,5527.0,443.0,2215.0,1215.0,8985.0,967350,22394135.0,
MU,1302702,Manicoré (AM),0.0,2086.0,191.0,3247.0,1781.0,13170.0,52386,1212735.0,
MU,1302801,Maraã (AM),,291.0,,54.0,30.0,220.0,-,,
MU,1302900,Maués (AM),1.0,1865.0,651.0,2436.0,1336.0,9883.0,13631,315557.0,
MU,1303007,Nhamundá (AM),32.0,5584.0,2821.0,9864.0,5411.0,40012.0,502,11621.0,
MU,1303106,Nova Olinda do Norte (AM),1.0,3708.0,721.0,1495.0,820.0,6066.0,11044,255668.0,
MU,1303205,Novo Airão (AM),1.0,354.0,98.0,,,,-,,
MU,1303304,Novo Aripuanã (AM),1.0,11799.0,1434.0,,,,29560,684313.0,
MU,1303403,Parintins (AM),87.0,12202.0,8321.0,30932.0,16968.0,125474.0,27858,644912.0,
MU,1303502,Pauini (AM),2.0,9991.0,192.0,1682.0,923.0,6825.0,11706,270994.0,
MU,1303536,Presidente Figueiredo (AM),5.0,1538.0,809.0,,,,4922,113944.0,
MU,1303569,Rio Preto da Eva (AM),9.0,4981.0,619.0,,,,55430,1283204.0,
MU,1303601,Santa Isabel do Rio Negro (AM),,794.0,,,,,1335,30905.0,
MU,1303700,Santo Antônio do Içá (AM),,3903.0,,,,,12463,288518.0,
MU,1303809,São Gabriel da Cachoeira (AM),0.0,5024.0,31.0,225.0,123.0,911.0,7103,164434.0,
MU,1303908,São Paulo de Olivença (AM),0.0,6191.0,591.0,,,,14887,344634.0,
MU,1303957,São Sebastião do Uatumã (AM),0.0,1371.0,,544.0,299.0,2208.0,3199,74057.0,
MU,1304005,Silves (AM),3.0,15831.0,3642.0,6509.0,3571.0,26404.0,27528,637273.0,
MU,1304062,Tabatinga (AM),,999.0,,,,,5195,120264.0,
MU,1304104,Tapauá (AM),1.0,328.0,,406.0,223.0,1647.0,985,22803.0,
MU,1304203,Tefé (AM),1.0,498.0,568.0,429.0,235.0,1740.0,31119,720404.0,
