Level,Code.,Municipality,Horse,Pork - total,Sheep_Goat,beef_cattle,milk_cattle,excl_cattle,Layers,Broilers,标记
MU,1100015,Alta Floresta D'Oeste (RO),157.0,5278.0,4213.0,98276.0,39420.0,429148.0,29967,702741.0,
MU,1100023,Ariquemes (RO),206.0,3841.0,1538.0,109510.0,43926.0,478204.0,25666,601880.0,
MU,1100031,Cabixi (RO),49.0,4928.0,1803.0,27895.0,11189.0,121813.0,12267,287667.0,
MU,1100049,Cacoal (RO),170.0,7422.0,2162.0,99101.0,39751.0,432751.0,210389,4933724.0,
MU,1100056,Cerejeiras (RO),29.0,3160.0,1079.0,20585.0,8257.0,89891.0,8776,205801.0,
MU,1100064,Colorado do Oeste (RO),116.0,5994.0,1288.0,58583.0,23499.0,255819.0,10806,253406.0,
MU,1100072,Corumbiara (RO),111.0,6497.0,1162.0,74412.0,29848.0,324939.0,13971,327627.0,
MU,1100080,Costa Marques (RO),90.0,3775.0,3892.0,58000.0,23265.0,253274.0,13042,305841.0,
MU,1100098,Espigão D'Oeste (RO),143.0,4763.0,2693.0,89286.0,35814.0,389891.0,44441,1042163.0,
MU,1100106,Guajará-Mirim (RO),57.0,235.0,142.0,29467.0,11820.0,128675.0,4365,102361.0,
MU,1100114,Jaru (RO),223.0,5000.0,1475.0,118491.0,47529.0,517423.0,27517,645287.0,
MU,1100122,Ji-Paraná (RO),202.0,5791.0,3281.0,89719.0,35988.0,391781.0,16989,398400.0,
MU,1100130,Machadinho D'Oeste (RO),134.0,6683.0,1242.0,89196.0,35778.0,389501.0,27520,645357.0,
MU,1100148,Nova Brasilândia D'Oeste (RO),97.0,4834.0,1586.0,50307.0,20179.0,219679.0,16410,384822.0,
MU,1100155,Ouro Preto do Oeste (RO),175.0,5588.0,1464.0,81824.0,32821.0,357309.0,23857,559458.0,
MU,1100189,Pimenta Bueno (RO),115.0,4258.0,3209.0,69827.0,28009.0,304921.0,7493,175714.0,
MU,1100205,Porto Velho (RO),441.0,8274.0,5678.0,261485.0,104886.0,1141848.0,222238,5211589.0,
MU,1100254,Presidente Médici (RO),164.0,5076.0,1353.0,77275.0,30996.0,337441.0,32011,750673.0,
MU,1100262,Rio Crespo (RO),30.0,1089.0,649.0,28503.0,11433.0,124466.0,3002,70398.0,
MU,1100288,Rolim de Moura (RO),96.0,3813.0,1672.0,54699.0,21941.0,238860.0,44771,1049902.0,
MU,1100296,Santa Luzia D'Oeste (RO),67.0,2925.0,1855.0,39662.0,15909.0,173197.0,8719,204465.0,
MU,1100304,Vilhena (RO),62.0,6395.0,1735.0,30307.0,12157.0,132345.0,433198,10158703.0,
MU,1100320,São Miguel do Guaporé (RO),133.0,5316.0,2105.0,57759.0,23168.0,252222.0,18926,443824.0,
MU,1100338,Nova Mamoré (RO),371.0,6365.0,1227.0,167385.0,67141.0,730932.0,15480,363013.0,
MU,1100346,Alvorada D'Oeste (RO),124.0,1072.0,694.0,59689.0,23942.0,260648.0,10771,252585.0,
MU,1100379,Alto Alegre dos Parecis (RO),78.0,2959.0,678.0,47692.0,19130.0,208262.0,7702,180616.0,
MU,1100403,Alto Paraíso (RO),40.0,3062.0,1288.0,72383.0,29034.0,316081.0,31062,728419.0,
MU,1100452,Buritis (RO),152.0,2329.0,781.0,118372.0,47481.0,516905.0,21842,512205.0,
MU,1100502,Novo Horizonte do Oeste (RO),63.0,2478.0,1796.0,33780.0,13550.0,147511.0,8828,207021.0,
MU,1100601,Cacaulândia (RO),101.0,1700.0,1010.0,61058.0,24491.0,266627.0,9740,228408.0,
MU,1100700,Campo Novo de Rondônia (RO),138.0,2720.0,956.0,100037.0,40126.0,436838.0,11810,276950.0,
MU,1100809,Candeias do Jamari (RO),115.0,2126.0,1197.0,55792.0,22379.0,243630.0,9753,228713.0,
MU,1100908,Castanheiras (RO),41.0,2214.0,717.0,25291.0,10145.0,110439.0,8291,194428.0,
MU,1100924,Chupinguaia (RO),109.0,3136.0,1171.0,78812.0,31613.0,344156.0,11659,273409.0,
MU,1100940,Cujubim (RO),89.0,2726.0,677.0,48630.0,19506.0,212358.0,17488,410102.0,
MU,1101005,Governador Jorge Teixeira (RO),131.0,3617.0,1037.0,63003.0,25271.0,275119.0,18324,429707.0,
MU,1101104,Itapuã do Oeste (RO),40.0,702.0,338.0,21748.0,8723.0,94969.0,5690,133433.0,
MU,1101203,Ministro Andreazza (RO),52.0,2550.0,319.0,29131.0,11685.0,127209.0,22782,534249.0,
MU,1101302,Mirante da Serra (RO),61.0,3621.0,382.0,28648.0,11491.0,125098.0,15414,361466.0,
MU,1101401,Monte Negro (RO),121.0,855.0,556.0,69377.0,27828.0,302952.0,8022,188120.0,
MU,1101435,Nova União (RO),16.0,988.0,363.0,33423.0,13406.0,145950.0,3020,70820.0,
