Level,Code.,Municipality,Horse,Pork - total,Sheep_Goat,beef_cattle,milk_cattle,excl_cattle,Layers,Broilers,标记
MU,1100015,Alta Floresta D'Oeste (RO),26.0,16023.0,821.0,9887.0,7927.0,40085.0,28973,281720.0,
MU,1100023,Ariquemes (RO),73.0,34811.0,3887.0,71971.0,57704.0,291805.0,173000,1682174.0,
MU,1100031,Cabixi (RO),34.0,5421.0,2524.0,,,,21000,204194.0,
MU,1100049,Cacoal (RO),86.0,44697.0,4448.0,48728.0,39069.0,197569.0,121110,1177619.0,
MU,1100056,Cerejeiras (RO),30.0,11114.0,3883.0,25336.0,20314.0,102725.0,50000,486177.0,
MU,1100064,Colorado do Oeste (RO),30.0,15437.0,1579.0,23789.0,19073.0,96453.0,50540,491428.0,
MU,1100072,Corumbiara (RO),,,,,,,...,,
MU,1100080,Costa Marques (RO),4.0,15915.0,5655.0,10154.0,8141.0,41169.0,8098,78741.0,
MU,1100098,Espigão D'Oeste (RO),24.0,28011.0,816.0,21979.0,17622.0,89112.0,32633,317308.0,
MU,1100106,Guajará-Mirim (RO),11.0,1908.0,3585.0,3894.0,3122.0,15790.0,5168,50251.0,
MU,1100114,Jaru (RO),46.0,27008.0,5300.0,,,,65380,635725.0,
MU,1100122,Ji-Paraná (RO),71.0,20979.0,1647.0,32631.0,26163.0,132303.0,77616,754703.0,
MU,1100130,Machadinho D'Oeste (RO),3.0,8442.0,257.0,,,,22885,222523.0,
MU,1100148,Nova Brasilândia D'Oeste (RO),10.0,4243.0,693.0,,,,18875,183532.0,
MU,1100155,Ouro Preto do Oeste (RO),76.0,36485.0,2459.0,48956.0,39251.0,198491.0,155218,1509269.0,
MU,1100189,Pimenta Bueno (RO),146.0,44102.0,12000.0,39002.0,31271.0,158135.0,65022,632244.0,
MU,1100205,Porto Velho (RO),54.0,10591.0,4186.0,16168.0,12963.0,65554.0,143810,1398343.0,
MU,1100254,Presidente Médici (RO),39.0,14998.0,2001.0,14464.0,11597.0,58644.0,53565,520842.0,
MU,1100262,Rio Crespo (RO),,,,,,,...,,
MU,1100288,Rolim de Moura (RO),65.0,32972.0,1195.0,18881.0,15138.0,76554.0,86457,840669.0,
MU,1100296,Santa Luzia D'Oeste (RO),8.0,11087.0,651.0,,,,20355,197923.0,
MU,1100304,Vilhena (RO),25.0,9887.0,792.0,239296.0,191860.0,970225.0,44828,435887.0,
MU,1100320,São Miguel do Guaporé (RO),5.0,3276.0,,,,,9719,94503.0,
MU,1100338,Nova Mamoré (RO),7.0,4061.0,1999.0,7989.0,6406.0,32393.0,15935,154945.0,
MU,1100346,Alvorada D'Oeste (RO),9.0,18141.0,392.0,,,,37608,365683.0,
MU,1100379,Alto Alegre dos Parecis (RO),,,,,,,...,,
MU,1100403,Alto Paraíso (RO),,,,,,,...,,
MU,1100452,Buritis (RO),,,,,,,...,,
MU,1100502,Novo Horizonte do Oeste (RO),,,,,,,...,,
MU,1100601,Cacaulândia (RO),,,,,,,...,,
MU,1100700,Campo Novo de Rondônia (RO),,,,,,,...,,
MU,1100809,Candeias do Jamari (RO),,,,,,,...,,
MU,1100908,Castanheiras (RO),,,,,,,...,,
MU,1100924,Chupinguaia (RO),,,,,,,...,,
MU,1100940,Cujubim (RO),,,,,,,...,,
MU,1101005,Governador Jorge Teixeira (RO),,,,,,,...,,
MU,1101104,Itapuã do Oeste (RO),,,,,,,...,,
MU,1101203,Ministro Andreazza (RO),,,,,,,...,,
MU,1101302,Mirante da Serra (RO),,,,,,,...,,
MU,1101401,Monte Negro (RO),,,,,,,...,,
MU,1101435,Nova União (RO),,,,,,,...,,
MU,1101450,Parecis (RO),,,,,,,...,,
MU,1101468,Pimenteiras do Oeste (RO),,,,,,,...,,
MU,1101476,Primavera de Rondônia (RO),,,,,,,...,,
MU,1101484,São Felipe D'Oeste (RO),,,,,,,...,,
MU,1101492,São Francisco do Guaporé (RO),,,,,,,...,,
MU,1101500,Seringueiras (RO),,,,,,,...,,
MU,1101559,Teixeirópolis (RO),,,,,,,...,,
MU,1101609,Theobroma (RO),,,,,,,...,,
MU,1101708,Urupá (RO),,,,,,,...,,
MU,1101757,Vale do Anari (RO),,,,,,,...,,
MU,1101807,Vale do Paraíso (RO),,,,,,,...,,
MU,1200013,Acrelândia (AC),,,,,,,...,,
MU,1200054,Assis Brasil (AC),2.0,654.0,1059.0,,,,4506,43814.0,
MU,1200104,Brasiléia (AC),20.0,8401.0,3453.0,,,,30252,294157.0,
MU,1200138,Bujari (AC),,,,,,,...,,
MU,1200179,Capixaba (AC),,,,,,,...,,
MU,1200203,Cruzeiro do Sul (AC),5.0,6217.0,2255.0,5641.0,4523.0,22873.0,37238,362085.0,
MU,1200252,Epitaciolândia (AC),,,,,,,...,,
MU,1200302,Feijó (AC),11.0,4579.0,2347.0,5746.0,4607.0,23296.0,27100,263508.0,
MU,1200328,Jordão (AC),,,,,,,...,,
MU,1200336,Mâncio Lima (AC),2.0,2375.0,110.0,536.0,430.0,2172.0,7089,68930.0,
MU,1200344,Manoel Urbano (AC),2.0,3076.0,391.0,,,,9348,90896.0,
MU,1200351,Marechal Thaumaturgo (AC),,,,,,,...,,
MU,1200385,Plácido de Castro (AC),15.0,9756.0,2144.0,,,,97012,943301.0,
MU,1200393,Porto Walter (AC),,,,,,,...,,
MU,1200401,Rio Branco (AC),88.0,9014.0,6659.0,27019.0,21663.0,109547.0,345461,3359106.0,
MU,1200427,Rodrigues Alves (AC),,,,,,,...,,
MU,1200435,Santa Rosa do Purus (AC),,,,,,,...,,
MU,1200450,Senador Guiomard (AC),10.0,8374.0,1223.0,,,,115398,1122078.0,
MU,1200500,Sena Madureira (AC),14.0,9968.0,3844.0,8616.0,6908.0,34934.0,59285,576460.0,
MU,1200609,Tarauacá (AC),7.0,2627.0,1304.0,5931.0,4755.0,24047.0,30150,293165.0,
MU,1200708,Xapuri (AC),42.0,6584.0,3496.0,15537.0,12457.0,62994.0,33999,330591.0,
MU,1200807,Porto Acre (AC),,,,,,,...,,
MU,1300029,Alvarães (AM),1.0,557.0,,1042.0,835.0,4223.0,2703,26283.0,
MU,1300060,Amaturá (AM),0.0,882.0,,,,,5492,53402.0,
MU,1300086,Anamã (AM),,41.0,,,,,2379,23132.0,
MU,1300102,Anori (AM),,136.0,,,,,1935,18815.0,
MU,1300144,Apuí (AM),1.0,1150.0,,1402.0,1124.0,5686.0,4504,43795.0,
MU,1300201,Atalaia do Norte (AM),0.0,145.0,,,,,1072,10424.0,
MU,1300300,Autazes (AM),5.0,8742.0,1752.0,11236.0,9009.0,45558.0,14445,140457.0,
MU,1300409,Barcelos (AM),0.0,95.0,,,,,889,8644.0,
MU,1300508,Barreirinha (AM),9.0,1775.0,555.0,8096.0,6491.0,32824.0,3417,33225.0,
MU,1300607,Benjamin Constant (AM),1.0,94.0,483.0,786.0,630.0,3187.0,3427,33323.0,
MU,1300631,Beruri (AM),1.0,196.0,88.0,,,,759,7380.0,
MU,1300680,Boa Vista do Ramos (AM),0.0,1779.0,,,,,4555,44291.0,
MU,1300706,Boca do Acre (AM),8.0,6241.0,2731.0,17102.0,13712.0,69342.0,13666,132882.0,
MU,1300805,Borba (AM),0.0,3070.0,1220.0,,,,21953,213461.0,
MU,1300839,Caapiranga (AM),0.0,178.0,,,,,2320,22559.0,
MU,1300904,Canutama (AM),0.0,669.0,,,,,2126,20672.0,
MU,1301001,Carauari (AM),1.0,826.0,55.0,,,,-,,
MU,1301100,Careiro (AM),5.0,1762.0,751.0,4268.0,3422.0,17305.0,8411,81785.0,
MU,1301159,Careiro da Várzea (AM),22.0,3210.0,3533.0,9892.0,7931.0,40109.0,19234,187023.0,
MU,1301209,Coari (AM),1.0,788.0,,,,,11684,113610.0,
MU,1301308,Codajás (AM),1.0,63.0,182.0,651.0,522.0,2640.0,535,5202.0,
MU,1301407,Eirunepé (AM),1.0,2206.0,697.0,,,,4323,42035.0,
MU,1301506,Envira (AM),0.0,1511.0,446.0,,,,12723,123713.0,
MU,1301605,Fonte Boa (AM),0.0,1272.0,,,,,8392,81600.0,
MU,1301654,Guajará (AM),1.0,2098.0,292.0,,,,7935,77156.0,
MU,1301704,Humaitá (AM),1.0,1381.0,,719.0,576.0,2914.0,13831,134486.0,
MU,1301803,Ipixuna (AM),1.0,3150.0,571.0,,,,8941,86938.0,
MU,1301852,Iranduba (AM),1.0,739.0,305.0,,,,94359,917504.0,
MU,1301902,Itacoatiara (AM),8.0,3062.0,2372.0,12710.0,10190.0,51532.0,26608,258724.0,
MU,1301951,Itamarati (AM),0.0,401.0,183.0,100.0,80.0,404.0,767,7458.0,
MU,1302009,Itapiranga (AM),1.0,554.0,731.0,,,,3490,33935.0,
MU,1302108,Japurá (AM),0.0,767.0,,,,,1788,17386.0,
MU,1302207,Juruá (AM),0.0,243.0,,,,,-,,
MU,1302306,Jutaí (AM),,1902.0,,,,,7870,76524.0,
MU,1302405,Lábrea (AM),0.0,853.0,206.0,,,,3134,30474.0,
MU,1302504,Manacapuru (AM),0.0,801.0,,,,,7648,74366.0,
MU,1302553,Manaquiri (AM),3.0,1529.0,789.0,,,,7492,72849.0,
MU,1302603,Manaus (AM),15.0,2549.0,485.0,4868.0,3903.0,19736.0,981876,9547317.0,
MU,1302702,Manicoré (AM),1.0,1671.0,,1120.0,898.0,4541.0,19988,194354.0,
MU,1302801,Maraã (AM),,885.0,87.0,,,,7907,76884.0,
MU,1302900,Maués (AM),6.0,3508.0,2256.0,4255.0,3412.0,17253.0,34728,337679.0,
MU,1303007,Nhamundá (AM),34.0,4978.0,,14585.0,11693.0,59133.0,4880,47451.0,
MU,1303106,Nova Olinda do Norte (AM),0.0,1460.0,646.0,,,,7666,74541.0,
MU,1303205,Novo Airão (AM),0.0,309.0,,,,,1879,18271.0,
MU,1303304,Novo Aripuanã (AM),0.0,5052.0,,,,,34416,334646.0,
MU,1303403,Parintins (AM),25.0,1958.0,5876.0,26849.0,21527.0,108861.0,6927,67355.0,
MU,1303502,Pauini (AM),0.0,467.0,194.0,1000.0,802.0,4056.0,1979,19243.0,
MU,1303536,Presidente Figueiredo (AM),1.0,238.0,,,,,2314,22500.0,
MU,1303569,Rio Preto da Eva (AM),0.0,264.0,,3122.0,2503.0,12658.0,7636,74249.0,
MU,1303601,Santa Isabel do Rio Negro (AM),,243.0,,120.0,96.0,485.0,408,3967.0,
MU,1303700,Santo Antônio do Içá (AM),0.0,892.0,,,,,7396,71915.0,
MU,1303809,São Gabriel da Cachoeira (AM),,91.0,650.0,,,,8,78.0,
MU,1303908,São Paulo de Olivença (AM),0.0,755.0,679.0,299.0,239.0,1211.0,9692,94241.0,
MU,1303957,São Sebastião do Uatumã (AM),1.0,521.0,227.0,1573.0,1261.0,6377.0,561,5455.0,
MU,1304005,Silves (AM),4.0,2034.0,1458.0,3667.0,2940.0,14867.0,4090,39769.0,
MU,1304062,Tabatinga (AM),0.0,171.0,,297.0,238.0,1206.0,5566,54121.0,
MU,1304104,Tapauá (AM),0.0,3636.0,,,,,17391,169102.0,
MU,1304203,Tefé (AM),3.0,364.0,776.0,489.0,392.0,1981.0,3881,37737.0,
MU,1304237,Tonantins (AM),0.0,422.0,,,,,82,797.0,
MU,1304260,Uarini (AM),,170.0,275.0,,,,2533,24630.0,
MU,1304302,Urucará (AM),4.0,545.0,704.0,4176.0,3348.0,16932.0,5161,50183.0,
MU,1304401,Urucurituba (AM),4.0,2518.0,1172.0,5022.0,4027.0,20362.0,12990,126309.0,
MU,1400027,Amajari (RR),,,,,,,...,,
MU,1400050,Alto Alegre (RR),44.0,2720.0,4373.0,12843.0,10298.0,52074.0,18350,178427.0,
MU,1400100,Boa Vista (RR),330.0,10743.0,18339.0,28690.0,23003.0,116325.0,95412,927743.0,
MU,1400159,Bonfim (RR),65.0,2721.0,4579.0,11353.0,9102.0,46030.0,15439,150122.0,
MU,1400175,Cantá (RR),,,,,,,...,,
MU,1400209,Caracaraí (RR),6.0,1660.0,1398.0,2056.0,1648.0,8336.0,21789,211866.0,
MU,1400233,Caroebe (RR),,,,,,,...,,
MU,1400282,Iracema (RR),,,,,,,...,,
MU,1400308,Mucajaí (RR),5.0,644.0,1218.0,3297.0,2643.0,13368.0,17388,169073.0,
MU,1400407,Normandia (RR),110.0,1589.0,9103.0,20219.0,16211.0,81980.0,6780,65926.0,
MU,1400456,Pacaraima (RR),,,,,,,...,,
MU,1400472,Rorainópolis (RR),,,,,,,...,,
MU,1400506,São João da Baliza (RR),3.0,2925.0,781.0,3131.0,2510.0,12694.0,44544,433126.0,
MU,1400605,São Luiz (RR),3.0,1659.0,1414.0,3822.0,3064.0,15496.0,33934,329959.0,
MU,1400704,Uiramutã (RR),,,,,,,...,,
MU,1500107,Abaetetuba (PA),11.0,11051.0,2221.0,1507.0,1208.0,6110.0,41500,403527.0,
MU,1500131,Abel Figueiredo (PA),,,,,,,...,,
MU,1500206,Acará (PA),14.0,9631.0,739.0,3245.0,2602.0,13156.0,20300,197388.0,
MU,1500305,Afuá (PA),13.0,14012.0,1449.0,2725.0,2185.0,11050.0,12350,120086.0,
MU,1500347,Água Azul do Norte (PA),,,,,,,...,,
MU,1500404,Alenquer (PA),128.0,8725.0,8944.0,29205.0,23415.0,118410.0,60725,590462.0,
MU,1500503,Almeirim (PA),10.0,4197.0,3504.0,9090.0,7288.0,36854.0,24134,234668.0,
MU,1500602,Altamira (PA),34.0,21060.0,10196.0,24787.0,19874.0,100500.0,380000,3694948.0,
MU,1500701,Anajás (PA),,2857.0,,353.0,283.0,1430.0,7300,70982.0,
MU,1500800,Ananindeua (PA),1.0,1488.0,131.0,,,,88750,862965.0,
MU,1500859,Anapu (PA),,,,,,,...,,
MU,1500909,Augusto Corrêa (PA),12.0,1752.0,3029.0,2008.0,1610.0,8140.0,13000,126406.0,
MU,1500958,Aurora do Pará (PA),,,,,,,...,,
MU,1501006,Aveiro (PA),3.0,4087.0,1075.0,990.0,794.0,4015.0,14500,140991.0,
MU,1501105,Bagre (PA),,6547.0,,102.0,81.0,412.0,3320,32282.0,
MU,1501204,Baião (PA),5.0,3774.0,533.0,,,,13457,130850.0,
MU,1501253,Bannach (PA),,,,,,,...,,
MU,1501303,Barcarena (PA),2.0,4254.0,464.0,760.0,609.0,3080.0,10000,97235.0,
MU,1501402,Belém (PA),2.0,506.0,,639.0,512.0,2589.0,75215,731357.0,
MU,1501451,Belterra (PA),,,,,,,...,,
MU,1501501,Benevides (PA),6.0,5630.0,505.0,1472.0,1181.0,5970.0,49500,481316.0,
MU,1501576,Bom Jesus do Tocantins (PA),8.0,3378.0,262.0,,,,20500,199333.0,
MU,1501600,Bonito (PA),6.0,1109.0,318.0,1661.0,1332.0,6735.0,8850,86053.0,
MU,1501709,Bragança (PA),66.0,3724.0,3564.0,7688.0,6164.0,31170.0,61500,597998.0,
MU,1501725,Brasil Novo (PA),,,,,,,...,,
MU,1501758,Brejo Grande do Araguaia (PA),5.0,5255.0,575.0,,,,40540,394193.0,
MU,1501782,Breu Branco (PA),,,,,,,...,,
MU,1501808,Breves (PA),0.0,5555.0,,515.0,413.0,2090.0,5300,51535.0,
MU,1501907,Bujaru (PA),10.0,1123.0,1030.0,1075.0,862.0,4357.0,26860,261174.0,
MU,1501956,Cachoeira do Piriá (PA),,,,,,,...,,
MU,1502004,Cachoeira do Arari (PA),56.0,4805.0,3600.0,42442.0,34029.0,172082.0,3297,32059.0,
MU,1502103,Cametá (PA),2.0,18943.0,570.0,571.0,458.0,2317.0,68732,668319.0,
MU,1502152,Canaã dos Carajás (PA),,,,,,,...,,
MU,1502202,Capanema (PA),14.0,1264.0,313.0,2846.0,2282.0,11540.0,8600,83622.0,
MU,1502301,Capitão Poço (PA),38.0,3393.0,1257.0,9022.0,7233.0,36578.0,26655,259181.0,
MU,1502400,Castanhal (PA),31.0,2669.0,2110.0,7727.0,6195.0,31330.0,35000,340324.0,
MU,1502509,Chaves (PA),550.0,37720.0,49416.0,52717.0,42267.0,213740.0,25100,244061.0,
MU,1502608,Colares (PA),0.0,80.0,,87.0,70.0,354.0,3036,29521.0,
MU,1502707,Conceição do Araguaia (PA),49.0,50659.0,10594.0,107707.0,86357.0,436700.0,190016,1847629.0,
MU,1502756,Concórdia do Pará (PA),15.0,1091.0,1565.0,1650.0,1323.0,6690.0,18200,176969.0,
MU,1502764,Cumaru do Norte (PA),,,,,,,...,,
MU,1502772,Curionópolis (PA),17.0,9216.0,636.0,,,,55400,538684.0,
