Level,Code.,Municipality,Horse,Pork - total,Sheep_Goat,beef_cattle,milk_cattle,excl_cattle,Layers,Broilers,标记
MU,1100015,Alta Floresta D'Oeste (RO),139.0,7538.0,4397.0,89367.0,49176.0,408049.0,34526,901500.0,
MU,1100023,Ariquemes (RO),166.0,5248.0,5001.0,99908.0,54976.0,456180.0,38632,1008711.0,
MU,1100031,Cabixi (RO),45.0,3087.0,2150.0,28618.0,15747.0,130668.0,14363,375029.0,
MU,1100049,Cacoal (RO),165.0,9442.0,4247.0,99669.0,54844.0,455086.0,194185,5070320.0,
MU,1100056,Cerejeiras (RO),33.0,4066.0,1747.0,19753.0,10869.0,90192.0,11885,310326.0,
MU,1100064,Colorado do Oeste (RO),110.0,7834.0,2945.0,55914.0,30768.0,255304.0,31566,824213.0,
MU,1100072,Corumbiara (RO),96.0,7306.0,1760.0,67597.0,37196.0,308646.0,24465,638800.0,
MU,1100080,Costa Marques (RO),68.0,2697.0,3020.0,50211.0,27629.0,229261.0,16466,429940.0,
MU,1100098,Espigão D'Oeste (RO),131.0,7861.0,4903.0,87129.0,47944.0,397831.0,41614,1086574.0,
MU,1100106,Guajará-Mirim (RO),55.0,1758.0,1704.0,27845.0,15322.0,127140.0,6658,173846.0,
MU,1100114,Jaru (RO),243.0,8764.0,3353.0,114422.0,62962.0,522448.0,43959,1147803.0,
MU,1100122,Ji-Paraná (RO),204.0,5555.0,4200.0,96468.0,53083.0,440472.0,41955,1095477.0,
MU,1100130,Machadinho D'Oeste (RO),117.0,6496.0,2453.0,63842.0,35130.0,291501.0,41755,1090255.0,
MU,1100148,Nova Brasilândia D'Oeste (RO),73.0,3724.0,1997.0,39306.0,21629.0,179469.0,22649,591383.0,
MU,1100155,Ouro Preto do Oeste (RO),170.0,7606.0,2321.0,77689.0,42749.0,354725.0,33057,863144.0,
MU,1100189,Pimenta Bueno (RO),96.0,3674.0,4854.0,59004.0,32468.0,269410.0,24111,629557.0,
MU,1100205,Porto Velho (RO),310.0,9866.0,9300.0,182939.0,100665.0,835299.0,57067,1490063.0,
MU,1100254,Presidente Médici (RO),139.0,6125.0,2099.0,69550.0,38271.0,317564.0,31205,814787.0,
MU,1100262,Rio Crespo (RO),31.0,1325.0,1658.0,26437.0,14547.0,120711.0,6321,165046.0,
MU,1100288,Rolim de Moura (RO),96.0,4966.0,3298.0,54317.0,29889.0,248011.0,186636,4873210.0,
MU,1100296,Santa Luzia D'Oeste (RO),60.0,2496.0,1428.0,38443.0,21154.0,175529.0,15888,414848.0,
MU,1100304,Vilhena (RO),64.0,3667.0,2471.0,26425.0,14541.0,120657.0,278000,7258794.0,
MU,1100320,São Miguel do Guaporé (RO),111.0,7212.0,2426.0,58139.0,31992.0,265462.0,39229,1024299.0,
MU,1100338,Nova Mamoré (RO),245.0,9844.0,3358.0,123841.0,68145.0,565457.0,43821,1144200.0,
MU,1100346,Alvorada D'Oeste (RO),125.0,4075.0,1416.0,57102.0,31421.0,260728.0,22471,586735.0,
MU,1100379,Alto Alegre dos Parecis (RO),69.0,4773.0,2323.0,40998.0,22560.0,187197.0,23130,603942.0,
MU,1100403,Alto Paraíso (RO),45.0,1327.0,1657.0,56702.0,31201.0,258902.0,9642,251760.0,
MU,1100452,Buritis (RO),148.0,6547.0,3018.0,100528.0,55317.0,459011.0,34873,910561.0,
MU,1100502,Novo Horizonte do Oeste (RO),66.0,3355.0,918.0,33442.0,18402.0,152694.0,19126,499395.0,
MU,1100601,Cacaulândia (RO),85.0,2422.0,1499.0,53820.0,29615.0,245742.0,12744,332756.0,
MU,1100700,Campo Novo de Rondônia (RO),65.0,3487.0,2213.0,85495.0,47045.0,390367.0,21086,550572.0,
MU,1100809,Candeias do Jamari (RO),93.0,2845.0,2607.0,44725.0,24611.0,204214.0,21106,551094.0,
MU,1100908,Castanheiras (RO),38.0,1436.0,1045.0,24538.0,13502.0,112038.0,9166,239331.0,
MU,1100924,Chupinguaia (RO),77.0,2613.0,1658.0,78954.0,43446.0,360504.0,16275,424953.0,
MU,1100940,Cujubim (RO),65.0,3215.0,1930.0,36974.0,20345.0,168821.0,18516,483467.0,
MU,1101005,Governador Jorge Teixeira (RO),127.0,4176.0,1192.0,60511.0,33297.0,276294.0,24576,641698.0,
MU,1101104,Itapuã do Oeste (RO),34.0,755.0,903.0,18598.0,10234.0,84916.0,6382,166639.0,
MU,1101203,Ministro Andreazza (RO),48.0,2659.0,665.0,28091.0,15457.0,128263.0,43063,1124408.0,
MU,1101302,Mirante da Serra (RO),69.0,3941.0,682.0,27246.0,14993.0,124405.0,17176,448479.0,
MU,1101401,Monte Negro (RO),115.0,4509.0,3720.0,63600.0,34997.0,290397.0,29723,776090.0,
MU,1101435,Nova União (RO),28.0,718.0,369.0,30861.0,16981.0,140909.0,3569,93189.0,
MU,1101450,Parecis (RO),57.0,2811.0,1976.0,37508.0,20640.0,171263.0,14495,378476.0,
MU,1101468,Pimenteiras do Oeste (RO),29.0,2256.0,1075.0,31267.0,17205.0,142766.0,6013,157004.0,
MU,1101476,Primavera de Rondônia (RO),24.0,1096.0,547.0,17416.0,9583.0,79519.0,19580,511249.0,
MU,1101484,São Felipe D'Oeste (RO),33.0,2066.0,406.0,22238.0,12237.0,101539.0,14306,373541.0,
MU,1101492,São Francisco do Guaporé (RO),122.0,4476.0,4075.0,98700.0,54311.0,450661.0,28981,756716.0,
MU,1101500,Seringueiras (RO),77.0,4075.0,2763.0,45134.0,24836.0,206083.0,22375,584228.0,
MU,1101559,Teixeirópolis (RO),44.0,2813.0,1250.0,,,,11628,303616.0,
MU,1101609,Theobroma (RO),94.0,4473.0,1612.0,58704.0,32303.0,268041.0,31205,814787.0,
MU,1101708,Urupá (RO),96.0,6029.0,1136.0,36722.0,20207.0,167671.0,29764,777161.0,
MU,1101757,Vale do Anari (RO),77.0,3228.0,1285.0,31033.0,17076.0,141696.0,18713,488611.0,
MU,1101807,Vale do Paraíso (RO),86.0,3156.0,1649.0,36423.0,20042.0,166307.0,17358,453231.0,
MU,1200013,Acrelândia (AC),172.0,3098.0,4097.0,42049.0,23138.0,191995.0,20283,529605.0,
MU,1200054,Assis Brasil (AC),57.0,7519.0,4869.0,9606.0,5286.0,43860.0,15816,412968.0,
MU,1200104,Brasiléia (AC),156.0,21527.0,8826.0,48807.0,26857.0,222853.0,56436,1473587.0,
MU,1200138,Bujari (AC),146.0,3038.0,4478.0,47589.0,26186.0,217289.0,20562,536890.0,
MU,1200179,Capixaba (AC),82.0,3798.0,4216.0,,,,25218,658461.0,
MU,1200203,Cruzeiro do Sul (AC),43.0,2889.0,1938.0,7928.0,4363.0,36200.0,56857,1484580.0,
MU,1200252,Epitaciolândia (AC),71.0,15453.0,3224.0,19440.0,10697.0,88762.0,26131,682301.0,
MU,1200302,Feijó (AC),109.0,20730.0,11964.0,19110.0,10515.0,87254.0,28225,736976.0,
