Level,Code.,Municipality,Horse,Pork - total,Sheep_Goat,beef_cattle,milk_cattle,excl_cattle,Layers,Broilers,标记
MU,1100015,Alta Floresta D'Oeste (RO),138.0,5684.0,4214.0,105182.0,41079.0,460556.0,34692,817137.0,
MU,1100023,Ariquemes (RO),143.0,4070.0,1538.0,114062.0,44547.0,499437.0,32386,762822.0,
MU,1100031,Cabixi (RO),40.0,5244.0,1804.0,27839.0,10872.0,121897.0,13946,328485.0,
MU,1100049,Cacoal (RO),138.0,8138.0,2163.0,97567.0,38105.0,427213.0,207818,4894956.0,
MU,1100056,Cerejeiras (RO),24.0,3291.0,,19353.0,7558.0,84742.0,7180,169118.0,
MU,1100064,Colorado do Oeste (RO),100.0,6423.0,1288.0,59444.0,23216.0,260284.0,22512,530249.0,
MU,1100072,Corumbiara (RO),87.0,6629.0,1162.0,70673.0,27601.0,309453.0,14699,346221.0,
MU,1100080,Costa Marques (RO),80.0,3913.0,3893.0,59725.0,23325.0,261514.0,13449,316778.0,
MU,1100098,Espigão D'Oeste (RO),114.0,4947.0,2693.0,88312.0,34490.0,386690.0,30956,729139.0,
MU,1100106,Guajará-Mirim (RO),57.0,238.0,142.0,31231.0,12197.0,136751.0,8528,200869.0,
MU,1100114,Jaru (RO),170.0,5374.0,1475.0,120254.0,46965.0,526552.0,24407,574884.0,
MU,1100122,Ji-Paraná (RO),166.0,5868.0,3282.0,89913.0,35115.0,393698.0,31945,752434.0,
MU,1100130,Machadinho D'Oeste (RO),118.0,7124.0,1243.0,93105.0,36362.0,407676.0,39746,936179.0,
MU,1100148,Nova Brasilândia D'Oeste (RO),78.0,4817.0,1587.0,52598.0,20542.0,230309.0,21907,515999.0,
MU,1100155,Ouro Preto do Oeste (RO),127.0,5773.0,1464.0,81670.0,31896.0,357607.0,22731,535407.0,
MU,1100189,Pimenta Bueno (RO),84.0,4291.0,,71480.0,27916.0,312985.0,7137,168105.0,
MU,1100205,Porto Velho (RO),402.0,8872.0,5680.0,289663.0,113128.0,1268336.0,280964,6617841.0,
MU,1100254,Presidente Médici (RO),132.0,5485.0,1353.0,79786.0,31160.0,349354.0,38000,895054.0,
MU,1100262,Rio Crespo (RO),16.0,1150.0,649.0,27544.0,10757.0,120606.0,1716,40419.0,
MU,1100288,Rolim de Moura (RO),83.0,3814.0,1672.0,54488.0,21280.0,238583.0,110607,2605243.0,
