code,county,Wheat,Oats,Barley,Sorghum,Rice,Maize (corn),Cereal crops - All other cereals for grain or seed - Production (t),Other crops - Cotton (irrigated and non-irrigated) - Lint production (kg)（数据已改成吨）,Rape or colza seed,"Chick peas, dry","Lentils, dry",Lupins,Other crops - Pulses and legumes - Other pulses - Production (t),Sugar cane,"Hay and silage - Total pasture, cereal and other crops cut for hay and silage - Production(t)","Tangerines, mandarins, clementines",Oranges,Cherries,Fruit and nuts - Stone fruit - Nectarines - Production (t),Fruit and nuts - Stone fruit - Peaches - Production (t),Apples,Avocados,"Mangoes, guavas and mangosteens",Olives,Pears,"Almonds, in shell","Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.",Strawberries,Bananas,Pineapples,Grapes,Vegetables - Beans (including french and runner) - Production (kg)（单位已改成吨）,Vegetables - Broccoli - Production (kg)（单位已改成吨）,Cabbages,Vegetables - Capsicums (excluding chillies) - Production (kg)（单位已改成吨）,Carrots and turnips,Vegetables - Cauliflowers - Production (t),Cucumbers and gherkins,Vegetables - Herbs - Production (kg)（单位已改成吨）,Vegetables - Lettuces - Production (kg)（单位已改为吨）,Cantaloupes and other melons,Vegetables - Mushrooms - Production (kg)（单位已改为吨）,"Onions and shallots, dry (excluding dehydrated)",Potatoes,"Pumpkins, squash and gourds",Green corn (maize),Tomatoes,标记
103000000,Bathurst Surrounds,1785.7200197614477,1111.3750484740442,146.92860152024178,20.003709260140333,0.0,0.0,0.0,0.0,34.35748509721081,0.0,0.0,0.0,0,36.430249801849136,2929.847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3767818059881082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.09739,175.71440627891673,0.0,0.0,115.5279,0.0,0,0.0,0.0,0.0,0.0,29.425580566243195,0.0,1448.777952248338,0.0,
103000000,Oberon,77.36624085616386,319.0716139167165,219.53860227152344,0.0,0.0,0.0,0.0,0.0,195.2493341725485,0.0,0.0,0.0,0,0.0,827.2254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011440994438356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,17.58770401658803,0.0,0.0,0.0,
103000000,Bathurst - South,0.0,46.955452048022096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,149.1361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1476.2190527506918,0.0,0.0,915.6899,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
103000000,Bathurst - West,0.0,41.47757180909734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,147.7742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2368.3229219401737,0.0,
103000000,Condobolin,309201.4034217388,66164.7428858599,72093.76074594018,219.76509187174108,4978.943900843469,0.0,1389.779,44.65048,7400.841891698285,406.8959871808243,0.0,3922.716387443318,0,0.0,9275.056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,387.75308222782775,0.0,0.3202456911378568,
103000000,Cowra,6100.870067514517,1402.4290611687377,873.0766090335547,0.0,0.0,0.0,423.3528,0.0,542.4277703506813,0.0,0.0,208.6883918642632,0,0.0,2473.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.66728334822795,0.0,6.775147,43.17204154269453,1.43995,14.453029832548724,30.64252,0.0,0,13.83968,25.55356861746833,0.0,0.0,0.0,0.0,0.0,0.0,
103000000,Cowra Surrounds,59965.450663600175,8273.897360876617,8591.637088896006,5.135342810063574,0.0,0.0,9105.087,1.884763,7888.842121115841,536.1509831086719,0.0,593.4116900864244,0,0.0,11063.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1486378030293093,0.0,0.0,0.0,0.0,0.0,0.0,1453.035919526918,0.0,43.04869,442.8658158252111,0.0,0.0,1771.827,0.0,0,1163.085,2434.105868306908,0.0,0.0,19498.266655453383,3038.7368607233384,0.0,0.0,
103000000,Forbes,138263.30153007354,15520.460676944744,37340.23038635214,361.052486646068,0.0,0.0,2003.013,0.0,13323.00726016632,1299.471959060399,0.0,679.2140760844342,0,0.0,15823.35,0.0,0.0,0.0,0.0,22.74094,0.0,0.0,0.0,0.0719432880624404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.21716,1458.49005211717,0.0,0.0,223.2896,0.0,0,0.0,948.8638486633612,0.0,0.0,21155.53557324296,1352.431938012992,0.0,0.0,
103000000,Grenfell,122826.10135923972,10193.860444618262,20240.660209426194,0.0,0.0,0.0,13215.48,0.0,12828.665447935678,42.62409865713641,0.0,1625.348120566052,0,0.0,3423.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0891047797199744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
103000000,Parkes (NSW),13485.1201492314,434.9772189720877,6253.608064704872,0.0,0.0,0.0,367.4151,0.0,2288.87290838343,0.0,0.0,21.27678095193325,0,0.0,256.2711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2031292188647141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
